season,weekday,guests,nights,stars,dist_center,breakfast,early_book,cancel_days,price
3,6,6,6,4,11.95,0,107,22,5069.07
4,5,2,1,,8.78,0,348,8,4441.45
4,6,4,3,4,6.41,0,127,8,4773.77
3,5,2,7,4,9.8,0,157,16,4197.65
3,3,4,11,5,2.41,0,348,-1,6449.8
2,4,4,12,3,10.93,1,235,-1,3071.87
1,6,1,9,,10.55,0,121,17,3628.18
1,3,2,1,,7.86,1,298,-1,4065.46
4,0,5,4,4,4.4,0,232,-1,3052.28
3,1,2,2,3,12.02,0,81,-1,2162.17
2,1,2,2,,7.81,0,63,20,2985.55
2,4,2,17,,1.17,0,5,9,2324.4
2,5,6,21,3,13.8,0,351,9,1803.77
2,3,5,2,4,11.59,0,286,-1,2611.06
2,0,5,4,,8.9,0,203,-1,2696.39
1,3,4,11,5,6.72,0,86,7,4167.11
1,5,5,19,4,14.41,0,156,9,2946.0
1,5,4,13,4,11.69,0,96,-1,3243.38
3,2,1,21,4,8.16,1,358,10,5639.28
4,3,4,18,4,9.9,1,219,-1,4203.36
2,4,2,19,3,4.43,0,209,24,1825.72
3,3,3,15,3,3.18,1,107,17,4820.58
2,1,3,12,3,4.32,0,213,-1,2004.99
1,0,6,11,4,4.61,0,147,-1,2820.48
3,6,2,1,5,11.17,0,207,21,6545.67
1,4,4,16,5,2.36,1,57,-1,4755.93
2,2,2,13,5,11.73,0,243,-1,4164.99
2,0,6,6,,7.99,0,56,26,3245.87
4,0,5,6,4,5.95,0,70,-1,2941.3
2,6,4,10,3,4.72,0,259,-1,4080.93
1,1,2,2,4,7.84,1,41,-1,3261.9
2,1,5,3,,4.97,1,357,13,4975.37
4,1,6,6,4,6.61,0,33,17,3674.86
4,4,5,16,4,11.16,1,273,-1,3518.48
1,3,4,6,3,9.5,1,352,24,2654.09
3,0,6,13,4,11.3,1,192,-1,5472.16
2,3,6,4,4,10.78,0,141,20,2588.02
4,3,6,15,4,12.28,0,266,-1,2331.99
2,1,1,6,5,3.26,1,120,19,4616.97
2,3,6,1,3,14.93,1,253,-1,2314.96
3,0,1,9,5,7.29,0,252,1,6198.44
4,0,5,12,3,10.86,0,263,11,2627.1
2,5,1,11,5,10.26,0,315,-1,4318.76
4,2,5,13,4,8.62,0,297,-1,3576.64
1,4,1,1,4,14.94,0,143,-1,2120.12
1,3,5,19,3,3.49,0,250,-1,2030.8
2,4,5,21,,6.5,0,166,-1,2333.14
4,4,6,4,5,2.18,0,100,-1,5350.48
2,4,6,5,3,2.97,0,350,-1,2342.98
4,6,5,17,3,10.78,0,41,-1,3079.38
4,5,6,5,,0.37,0,95,-1,4792.29
3,4,5,19,3,13.38,0,285,-1,2706.1
3,5,6,3,,9.61,0,177,-1,4297.21
3,0,3,11,4,6.78,0,241,-1,4958.23
2,6,1,2,3,5.17,1,226,-1,3228.66
3,3,5,14,4,2.16,1,300,-1,5690.31
3,5,2,6,5,13.85,0,286,13,6340.41
1,2,6,19,4,10.77,0,45,-1,1624.93
4,4,6,1,,5.24,0,45,4,2411.82
4,6,4,7,4,1.34,1,224,-1,4591.84
3,2,2,2,4,5.09,0,4,-1,4230.84
4,0,2,19,4,3.01,1,265,8,4888.94
1,0,3,1,,11.86,1,109,-1,2850.81
1,1,1,9,5,10.88,1,242,7,5509.41
3,4,3,21,,7.62,1,150,2,4392.38
1,1,1,17,3,13.32,1,6,-1,2071.31
4,6,5,10,4,2.96,0,313,-1,4605.85
2,2,3,6,4,6.94,1,302,27,3377.51
4,3,4,3,5,10.75,0,347,-1,4684.76
2,1,1,20,5,1.3,0,276,3,4232.04
3,0,3,15,4,5.78,0,158,-1,4476.65
2,4,4,21,4,8.7,1,154,-1,3601.36
1,2,2,20,,5.69,1,71,-1,2042.59
4,5,6,6,,7.36,0,136,-1,4360.65
2,6,5,3,3,9.24,1,138,10,2294.01
4,6,5,10,4,5.72,0,149,26,4522.68
3,0,2,12,4,1.86,0,359,-1,4201.81
3,5,3,1,4,2.35,0,345,-1,5573.29
1,6,6,16,4,8.05,0,49,-1,2509.97
3,3,2,17,,2.87,0,100,-1,3984.97
2,4,4,10,4,13.38,1,167,-1,3440.66
3,3,6,12,4,12.56,0,65,-1,4165.09
1,6,1,19,,5.43,0,241,-1,4095.11
4,3,3,8,4,12.52,0,146,-1,2861.36
4,6,6,8,3,8.14,1,241,-1,3784.68
3,4,1,10,3,2.64,1,115,-1,4617.53
2,4,2,10,3,9.33,1,271,21,2269.37
1,5,5,18,3,10.29,0,131,-1,2293.37
2,3,6,10,4,1.53,0,304,6,3777.05
1,2,6,7,4,4.92,0,37,2,2736.39
3,5,1,4,3,0.38,0,134,-1,4080.31
1,4,1,1,5,4.95,1,182,20,4923.72
1,0,5,11,4,5.23,0,13,-1,2650.77
3,6,1,19,4,9.56,1,203,-1,5078.7
2,5,1,5,3,3.23,1,84,-1,2330.38
3,1,6,8,3,0.74,0,243,-1,3746.17
1,2,5,2,4,4.94,0,289,26,3234.13
3,6,5,2,,12.44,0,148,-1,6602.45
1,5,6,14,,6.17,0,126,-1,1972.58
3,4,2,9,4,6.4,1,318,-1,5722.36
4,4,2,10,5,7.19,0,297,-1,4028.97
4,2,6,13,4,11.35,1,70,0,3813.71
3,1,1,1,4,7.36,0,84,-1,4149.01
2,5,3,14,4,1.64,0,137,-1,3637.52
1,5,2,2,,3.33,1,276,-1,5401.99
4,3,2,4,4,3.06,0,112,8,3259.88
2,0,6,19,5,7.77,0,62,-1,3962.72
1,4,6,1,,0.74,0,88,-1,3488.21
4,5,3,4,5,4.47,0,76,2,5230.87
4,5,3,11,5,9.23,1,118,-1,5536.96
3,6,5,13,4,5.51,1,305,13,6032.91
1,6,6,18,4,10.7,0,282,-1,3395.65
2,5,2,10,4,6.05,0,228,-1,3299.46
2,1,4,5,4,14.7,0,135,-1,1500.0
2,0,4,1,5,14.49,0,122,-1,4641.45
1,5,1,14,3,12.06,0,198,22,2601.25
2,2,2,16,4,14.33,0,29,-1,3060.67
2,4,4,18,4,3.31,1,17,9,3449.99
2,3,2,3,4,11.34,1,22,8,3410.28
3,6,6,3,4,5.03,0,37,-1,5912.86
3,2,2,4,3,10.96,0,236,-1,3752.0
1,4,4,7,4,5.8,0,247,24,3813.01
1,6,2,13,5,4.55,0,360,-1,6110.24
2,1,3,9,5,14.39,1,29,-1,3845.25
3,6,1,3,,3.39,0,118,-1,4077.04
4,0,5,17,4,11.45,0,285,-1,3872.56
4,0,4,15,5,10.22,0,73,-1,4173.82
2,4,6,10,4,4.76,1,70,-1,3269.71
2,2,5,15,,7.04,0,272,-1,2929.32
3,3,1,1,3,2.4,1,324,-1,4157.04
3,1,3,21,4,13.84,0,361,10,4280.4
3,4,3,10,4,14.53,1,212,16,4563.96
1,1,3,7,4,11.07,0,334,-1,2447.09
1,0,3,7,4,12.79,1,140,-1,3080.86
2,5,4,3,4,1.51,1,237,-1,4467.82
1,5,4,7,5,5.94,0,6,-1,5626.01
3,3,2,9,4,5.16,0,215,-1,4472.39
3,1,6,8,4,8.6,0,67,24,4374.11
1,4,2,3,5,3.0,1,315,-1,5039.59
4,3,6,5,5,8.58,1,104,13,4122.29
2,6,1,13,5,9.92,1,34,-1,5602.89
4,6,2,13,4,2.25,1,28,24,5560.17
2,2,1,8,4,2.24,0,355,-1,3265.43
4,5,1,18,4,0.82,0,118,2,4573.95
1,4,1,7,3,11.49,0,33,3,1511.46
2,1,3,10,4,5.17,0,259,-1,3040.02
2,3,5,10,4,3.61,0,321,-1,3872.29
2,4,5,11,3,11.74,1,349,-1,2593.55
3,3,4,12,5,2.41,1,312,19,6556.56
3,3,1,13,4,6.58,1,348,14,4550.09
4,3,3,8,4,11.25,0,131,21,3871.6
1,1,2,17,4,8.74,0,340,-1,2958.84
3,4,2,14,3,8.44,0,200,-1,3835.86
2,0,4,17,5,2.61,0,112,10,3817.18
3,0,4,19,4,2.96,0,96,-1,3246.56
1,1,1,16,4,8.86,0,310,6,2398.22
3,6,1,9,,0.65,0,5,-1,5583.86
2,1,2,20,4,13.08,1,28,-1,2552.81
4,5,2,10,4,5.45,0,335,-1,3760.92
2,3,2,9,,6.42,0,355,-1,1988.38
1,4,2,1,3,4.1,1,164,-1,2268.89
4,4,5,3,4,13.19,1,36,-1,3816.42
3,2,1,11,4,9.74,0,62,2,3950.43
3,2,1,7,4,6.91,0,238,-1,5126.74
3,0,2,18,,8.9,1,249,5,4337.82
4,2,3,13,3,5.89,0,184,29,2082.08
2,2,2,18,4,7.14,1,246,-1,4329.51
4,0,6,16,4,5.56,0,39,-1,3982.24
4,5,4,16,3,6.34,0,63,-1,2935.41
1,6,6,21,4,4.93,0,222,25,4398.11
4,0,3,10,3,1.44,0,121,-1,3405.61
3,6,4,9,4,0.85,1,130,-1,6128.92
2,2,3,8,4,2.86,1,298,-1,3691.96
2,4,4,19,5,4.0,1,124,-1,4823.64
2,2,2,3,3,13.39,0,24,-1,1500.0
3,3,2,9,,9.29,1,310,-1,5381.15
3,6,3,2,5,14.39,1,361,-1,7221.16
3,6,4,19,4,5.29,0,35,-1,4843.68
3,3,5,8,4,6.21,0,107,6,3575.22
3,3,3,18,4,10.88,0,185,14,3555.95
4,5,3,8,3,8.8,0,102,-1,2522.07
3,1,6,5,4,8.06,1,18,5,4625.18
3,3,1,6,5,8.76,0,186,-1,6224.74
3,6,3,10,4,8.89,0,233,-1,5770.51
3,4,5,15,4,11.56,0,93,-1,4308.81
2,6,2,4,4,10.12,0,230,-1,4217.88
3,6,4,3,,14.37,0,354,-1,4963.56
4,5,1,9,4,14.24,0,127,25,3570.41
4,1,4,16,3,6.5,0,314,19,2553.92
4,1,2,16,4,0.83,0,303,-1,3070.57
1,3,3,15,4,0.46,0,258,9,3817.12
2,2,6,9,5,2.11,1,347,12,4891.82
3,6,5,17,4,1.4,0,241,-1,5290.29
1,0,1,21,4,5.79,0,114,-1,2565.26
3,2,5,12,3,1.08,1,151,-1,4827.05
1,2,5,8,3,9.49,0,115,-1,1500.0
1,1,5,14,4,3.1,0,261,23,3184.82
4,1,5,18,4,7.86,0,248,-1,3383.62
4,5,2,12,4,1.82,1,189,9,4835.76
1,5,5,14,4,12.47,0,220,5,3823.89
4,1,6,20,5,11.77,0,255,-1,4015.65
1,4,5,5,3,5.98,0,291,-1,2648.42
2,4,2,1,,13.69,0,284,-1,2638.47
4,0,4,13,,3.03,1,140,12,3916.06
4,1,2,14,4,12.26,0,142,-1,3502.97
4,3,6,2,5,8.32,0,288,-1,5436.18
2,5,6,16,4,5.14,0,250,-1,3573.52
1,1,3,5,4,1.54,1,344,-1,2775.85
3,4,2,1,4,2.82,1,143,-1,4880.21
4,1,4,12,4,12.98,0,84,-1,2782.68
1,4,3,19,3,9.22,1,179,-1,1747.09
2,1,3,10,5,3.79,0,100,-1,4473.97
3,6,1,12,3,7.59,1,236,-1,4957.14
4,3,5,19,4,1.89,0,336,-1,3576.3
2,0,3,16,4,1.75,1,204,-1,3853.8
2,6,3,17,,13.64,0,289,-1,5486.36
3,3,6,13,,7.03,1,126,-1,5487.04
1,4,4,7,,5.62,1,360,-1,3167.12
4,5,3,3,4,14.25,1,277,-1,4939.1
4,5,4,5,4,6.17,1,306,16,4634.04
1,2,5,4,4,5.24,0,259,15,2586.37
1,3,6,15,5,4.31,0,252,-1,4922.33
1,1,1,17,,8.61,0,176,-1,1500.0
3,0,1,12,4,8.51,1,238,-1,4100.31
3,1,5,14,4,0.54,1,166,29,4855.36
4,1,5,4,4,9.91,0,214,-1,3029.71
3,3,6,17,4,11.89,0,204,-1,4306.25
2,0,6,11,3,9.35,0,199,-1,1906.71
4,2,2,6,3,13.09,1,0,6,2741.42
3,6,3,4,4,4.36,1,168,-1,4768.59
1,1,3,13,,3.12,0,272,-1,3017.52
2,0,3,20,4,10.55,1,263,-1,2384.0
1,2,4,15,4,3.07,1,66,-1,3546.44
4,6,2,18,4,1.64,0,348,-1,4967.2
1,1,3,17,4,1.72,0,117,-1,2792.06
3,0,4,19,5,11.6,0,85,7,5145.29
3,6,4,10,3,0.72,0,234,-1,4011.09
4,3,1,5,4,4.56,1,321,-1,4710.29
1,5,4,12,,2.2,0,257,-1,4432.54
4,5,5,15,3,11.4,0,16,-1,3111.65
1,1,6,4,4,7.7,0,72,26,2983.47
2,1,4,8,4,3.32,0,160,-1,2969.22
3,6,5,20,3,11.33,1,220,-1,5570.5
4,0,5,17,4,11.33,0,181,-1,3633.94
2,5,1,6,,7.99,1,363,-1,3951.55
2,1,1,16,,4.35,0,248,25,1500.0
4,2,4,5,4,8.92,0,106,-1,1802.29
4,1,1,14,4,14.02,1,100,1,3143.91
2,5,1,2,,1.06,0,300,5,3350.57
1,4,6,17,,4.22,0,256,-1,2565.23
2,5,3,6,,4.49,1,335,2,4278.82
4,2,4,11,4,9.59,0,306,-1,2785.51
2,0,4,2,5,9.87,0,277,-1,3631.09
1,2,4,1,3,3.33,0,161,-1,1826.1
3,4,1,5,3,3.48,1,332,-1,4200.78
3,4,6,8,3,13.94,0,48,13,1598.78
2,1,1,4,,11.42,0,365,-1,2737.49
1,1,5,19,4,14.03,1,304,27,3555.56
3,5,2,5,4,12.5,0,169,6,4748.62
2,3,2,5,4,6.21,1,91,-1,3189.79
2,2,2,16,4,2.09,0,268,7,3331.18
1,5,3,18,5,9.55,0,229,3,5366.81
4,3,1,11,3,5.47,0,349,-1,2188.99
2,5,5,17,,6.55,0,249,-1,3515.19
4,4,5,3,3,6.56,0,227,28,2753.56
4,1,2,18,3,14.07,0,195,18,2116.25
3,1,6,4,,1.31,0,141,25,5977.84
4,5,3,19,4,3.14,0,183,-1,4253.8
1,1,3,9,4,9.24,1,214,11,4058.76
3,0,2,5,4,13.29,0,68,19,4494.99
3,5,2,4,3,13.79,0,45,-1,3633.6
3,4,1,16,,8.51,1,14,19,3850.82
2,6,6,10,4,0.81,1,342,-1,5641.97
2,5,3,9,4,5.63,1,135,-1,4268.12
4,5,5,16,,13.81,1,121,-1,4932.73
3,1,2,20,4,7.65,1,183,-1,5269.34
3,4,1,17,4,10.98,1,266,-1,3936.43
1,5,5,18,3,4.26,1,198,22,2916.31
4,1,3,15,5,0.67,0,172,-1,4923.82
1,2,2,20,3,8.8,1,109,-1,2183.84
4,4,6,9,5,12.57,0,104,-1,4915.43
4,3,2,6,4,14.86,0,286,-1,4065.84
2,0,6,6,3,12.75,0,174,21,1500.0
2,3,1,11,4,8.44,0,359,25,3033.38
1,6,1,20,5,9.25,0,321,-1,5478.51
4,4,3,3,4,12.42,0,363,6,2772.5
3,5,6,12,,0.59,0,60,-1,3839.52
2,1,2,15,3,14.29,0,263,-1,1500.0
3,6,1,7,4,8.11,1,320,-1,5651.06
1,4,2,18,3,14.3,0,272,-1,1500.0
2,0,3,15,4,11.54,0,157,-1,2243.91
2,4,6,8,5,2.54,0,222,15,4922.64
4,6,2,9,5,2.73,1,114,8,6452.88
1,1,5,15,3,5.5,1,253,2,2249.28
4,3,2,16,4,4.18,1,307,-1,3675.0
2,2,4,20,3,6.76,0,62,-1,1500.0
1,3,4,3,4,9.18,0,60,-1,2758.26
2,1,3,5,5,6.72,1,255,-1,5098.99
1,6,3,3,,1.13,0,76,2,3433.01
2,1,3,2,,14.64,0,89,-1,2907.94
3,0,5,2,5,6.55,0,287,-1,6222.13
3,4,6,4,3,12.81,1,364,-1,3854.3
4,4,5,3,4,1.39,0,290,15,3340.92
3,3,2,9,3,12.21,1,271,-1,3144.32
2,6,1,12,4,2.85,0,136,23,4544.24
2,2,6,9,3,10.29,1,274,-1,2249.28
3,2,4,19,,10.03,0,39,-1,5062.28
4,0,4,12,4,13.67,0,173,-1,3093.26
3,1,4,16,,5.01,1,108,-1,4101.84
1,0,2,1,4,1.9,0,130,17,2916.53
1,4,2,10,4,13.01,1,153,28,3065.59
1,5,3,10,4,5.17,1,356,6,4437.97
3,5,1,4,3,3.72,0,71,6,4103.23
3,5,3,11,4,7.45,0,325,18,5012.86
3,1,2,11,4,2.45,1,4,-1,4639.56
1,0,5,11,4,4.67,1,212,3,4263.52
4,6,3,6,3,5.96,1,282,-1,3466.02
2,3,6,15,3,4.38,0,171,-1,1636.76
3,4,2,2,5,6.92,1,293,-1,5507.07
4,5,2,21,3,5.95,0,213,-1,4220.87
2,6,5,3,4,11.69,0,88,-1,3138.54
2,2,5,5,,13.8,0,70,-1,1500.0
2,0,5,11,,1.78,1,333,-1,3552.81
4,4,1,21,3,12.4,0,168,-1,1583.43
4,4,6,12,4,14.0,0,313,-1,2577.54
1,2,2,3,5,10.39,0,197,-1,4523.54
4,2,5,9,4,14.95,0,95,20,2890.98
4,2,1,3,4,5.23,1,318,-1,4960.67
4,5,4,2,4,12.51,0,18,-1,3802.35
2,5,6,6,4,10.2,0,154,-1,3654.68
3,0,4,6,5,5.05,1,93,-1,6328.61
1,2,4,17,4,10.66,1,52,-1,2556.82
3,3,2,8,4,7.79,1,352,-1,4197.94
3,4,1,1,4,3.08,1,10,-1,5227.27
4,2,1,8,4,2.86,0,104,-1,2877.49
1,4,4,15,4,10.79,0,9,-1,2748.3
3,1,6,18,3,10.77,1,220,-1,3789.41
3,6,3,13,3,8.1,0,341,-1,4153.32
1,1,4,8,5,7.67,1,19,-1,4455.24
4,2,2,20,5,2.95,1,146,-1,4991.27
3,4,4,18,,6.61,1,343,21,4173.9
2,6,6,13,5,13.11,1,254,-1,5265.01
3,1,6,14,4,12.86,0,129,-1,3856.86
2,2,4,15,4,10.02,1,246,-1,4015.28
4,4,1,6,,14.96,1,145,27,2526.47
3,2,4,1,4,13.43,1,81,-1,4211.4
1,5,5,7,,2.43,0,1,-1,2502.98
1,4,5,1,,6.17,0,302,-1,2684.75
3,1,3,15,,2.24,0,247,-1,3268.43
4,2,2,6,4,7.15,1,46,-1,3854.22
4,1,2,5,3,11.71,0,78,-1,1500.0
1,2,1,12,,2.59,0,123,-1,2083.23
3,0,2,3,3,13.24,0,344,-1,4041.33
4,1,3,20,3,8.67,1,81,13,3096.72
1,1,5,14,4,11.31,0,276,3,2187.59
2,3,1,6,3,0.96,1,31,-1,3485.49
3,6,6,4,5,1.68,1,274,3,7902.98
2,5,5,15,4,9.43,0,145,-1,2775.78
2,1,3,17,,12.62,0,279,-1,1938.34
4,4,1,5,3,13.15,1,105,14,2026.53
4,6,4,6,4,10.42,1,157,11,4307.42
4,2,2,10,3,3.25,1,92,3,3093.03
3,0,3,9,4,3.17,1,245,-1,4889.13
2,4,1,4,4,13.26,0,340,-1,2423.57
3,6,5,9,4,1.96,0,148,-1,5377.11
4,4,1,8,4,10.39,0,303,-1,2939.53
2,4,4,3,5,8.14,1,128,6,4663.5
3,4,3,20,3,6.49,0,21,-1,3570.19
3,6,1,1,3,6.77,0,55,-1,3934.23
1,0,6,20,4,14.19,1,37,-1,3485.41
3,3,3,5,5,12.96,1,18,-1,5802.47
4,5,3,3,4,13.02,0,193,22,3465.12
3,1,5,4,3,6.28,1,92,-1,4653.5
2,6,2,19,4,1.87,0,214,19,4368.47
3,4,6,15,5,14.97,0,174,14,5297.24
1,1,4,19,3,2.44,0,313,9,2205.91
2,6,1,16,3,7.88,1,255,-1,2804.32
2,1,2,8,5,4.19,1,253,-1,5129.69
1,4,5,14,5,7.81,0,44,-1,3792.73
4,3,2,5,4,4.78,0,214,-1,4179.69
2,6,3,1,5,13.48,1,219,1,5641.15
4,1,3,19,,14.53,0,27,-1,1877.06
2,2,4,5,4,6.33,1,315,-1,3242.85
2,1,6,3,4,1.33,1,260,3,3792.86
4,5,1,17,4,10.05,0,207,-1,3428.29
2,4,1,7,4,5.84,1,280,8,3813.63
4,0,5,17,5,14.79,0,128,1,4015.44
1,1,4,13,4,1.61,1,167,-1,3091.16
4,3,1,14,3,2.05,0,230,-1,3618.95
1,2,6,12,4,10.58,0,350,20,3107.8
2,2,3,11,4,11.45,0,166,1,1845.56
4,0,4,1,3,7.23,0,94,-1,2667.48
2,5,2,3,5,4.38,0,75,16,4198.19
4,0,4,12,3,4.85,0,246,-1,2127.62
1,5,4,9,3,5.27,0,170,-1,2735.94
1,1,6,2,4,3.61,0,303,-1,3114.73
4,4,6,14,4,12.8,1,219,-1,3338.15
1,3,1,5,4,1.26,0,293,28,3367.79
2,2,5,3,,6.29,1,345,22,3219.56
2,0,5,12,,11.29,0,279,-1,2829.03
3,3,6,12,3,0.36,0,253,-1,4020.44
1,5,1,21,3,13.21,1,132,17,3350.76
2,4,1,7,4,10.68,0,235,22,3043.69
4,2,1,1,4,1.38,0,164,-1,3349.44
1,2,6,3,5,13.46,1,270,18,4837.55
2,5,5,11,4,7.46,0,193,-1,2851.28
1,4,1,13,4,9.89,0,275,-1,3575.26
4,2,6,10,,13.27,1,157,24,3485.15
2,4,2,19,3,13.25,0,43,-1,2932.35
3,2,2,4,,6.31,0,186,-1,4632.78
3,1,3,5,,3.79,0,131,26,4470.51
1,5,2,11,4,4.08,0,158,-1,2829.95
4,4,4,9,3,11.56,0,246,-1,1854.39
2,3,3,13,3,13.96,1,296,24,2102.41
4,1,2,17,3,1.36,0,75,24,2237.21
2,6,4,15,3,0.52,0,7,-1,3668.62
1,3,2,13,4,12.4,0,77,-1,2504.67
2,5,6,21,5,5.98,0,106,-1,4912.09
4,2,4,11,4,4.36,0,39,-1,3590.76
4,6,1,1,4,3.07,0,104,24,3978.47
1,3,6,8,,5.39,1,152,-1,3507.01
4,1,4,5,3,14.58,1,317,-1,1946.09
2,6,6,16,,14.66,0,57,-1,2815.64
1,6,1,4,3,5.17,0,326,-1,3037.45
2,4,4,19,4,14.47,1,86,28,3011.62
4,0,4,18,4,4.71,1,173,-1,3507.53
1,3,6,2,5,12.86,0,358,-1,4637.99
2,0,2,13,5,3.42,0,153,-1,3676.63
4,5,4,16,4,12.45,0,297,21,3730.23
4,3,2,8,4,5.5,0,6,19,3424.55
3,3,4,19,4,3.18,0,55,24,4305.84
4,4,5,3,3,14.04,1,67,-1,1793.84
2,2,3,19,5,3.45,0,299,15,4523.59
1,1,2,17,3,14.88,0,307,-1,1500.0
3,1,2,9,4,1.9,1,145,-1,4572.79
4,1,1,21,4,0.45,0,277,-1,4536.43
4,5,5,21,4,13.1,0,259,-1,3597.07
4,6,1,17,4,8.92,1,156,-1,3809.69
2,2,5,1,5,6.5,0,215,-1,3947.42
3,0,5,4,3,1.5,1,167,-1,3690.75
2,1,6,15,3,8.75,0,315,24,1927.43
3,0,6,12,4,6.09,0,168,-1,4395.81
1,2,6,17,3,7.41,1,72,24,3020.21
2,5,4,12,4,9.57,0,270,-1,2621.51
2,2,1,16,4,9.71,1,76,-1,2397.73
1,4,3,13,,14.42,0,56,-1,3423.92
3,6,5,11,4,9.93,0,349,6,4722.13
4,1,5,15,5,5.29,1,98,-1,4524.85
1,5,2,16,4,5.15,1,162,-1,4042.14
4,4,4,6,5,7.31,1,345,-1,6395.77
4,1,3,11,3,4.11,0,274,-1,3029.19
1,2,6,15,4,5.83,1,276,-1,3026.49
3,2,5,5,5,12.68,0,343,-1,5614.3
4,3,2,3,4,12.94,1,25,4,3286.38
1,3,1,2,5,9.53,0,55,27,4252.78
2,2,5,1,3,8.87,0,30,27,1524.21
2,2,2,15,5,6.58,0,29,19,3933.68
2,0,1,2,4,9.65,0,23,-1,3437.22
1,6,4,20,,12.15,1,95,-1,2536.93
2,0,6,6,3,11.15,0,157,-1,1500.0
4,6,1,12,3,0.82,1,120,-1,4559.91
2,4,5,21,5,11.05,0,153,14,4046.11
2,3,3,16,4,10.88,0,357,-1,2903.04
4,3,1,14,5,1.76,0,81,-1,5703.31
2,2,3,4,4,2.51,1,360,21,3774.49
4,2,3,8,5,11.88,1,309,-1,4872.02
2,4,1,12,,8.52,0,331,-1,3128.7
4,5,4,14,3,12.38,0,276,-1,1939.09
2,5,1,20,3,3.02,0,125,-1,3812.78
4,5,2,13,5,0.75,1,283,-1,5922.16
1,3,6,5,,2.68,1,123,-1,3354.7
4,0,3,12,,6.95,0,80,2,2347.12
2,5,6,10,3,7.99,0,334,-1,1509.49
2,1,5,21,3,12.91,1,278,-1,1785.7
3,4,3,19,5,10.83,0,180,7,6342.88
4,5,5,13,4,14.86,1,308,18,4974.71
1,1,2,9,4,1.46,0,161,-1,3698.94
4,5,2,11,5,2.21,1,323,-1,6316.84
4,0,6,5,4,1.54,0,360,-1,4357.82
1,0,2,13,5,8.22,0,11,15,4380.58
4,5,1,10,4,4.22,0,129,-1,4032.21
1,1,3,18,5,10.35,0,280,11,4605.71
1,4,5,15,3,2.25,0,343,-1,2304.68
4,1,6,20,4,1.82,0,350,-1,3981.01
4,4,6,12,4,7.06,1,124,-1,3039.74
2,5,2,4,3,5.83,1,171,-1,3443.69
2,4,2,5,4,12.49,0,133,4,1500.0
3,2,5,8,4,12.61,0,350,-1,3832.81
3,3,3,5,3,2.03,0,38,-1,2603.67
4,6,3,1,4,12.24,1,177,-1,5246.37
1,3,6,18,5,8.59,1,279,-1,6800.54
3,0,5,19,4,7.7,0,4,-1,5103.27
4,2,6,19,4,1.69,1,53,-1,4528.89
3,3,4,10,3,11.17,1,309,-1,3266.68
1,5,3,9,3,1.18,0,265,-1,2501.31
4,4,5,1,4,4.38,0,81,14,3378.35
1,4,5,20,5,1.7,1,220,-1,5108.05
4,1,6,3,5,8.1,0,330,12,4430.38
3,1,2,13,4,9.78,0,240,19,4291.8
2,4,5,6,4,13.4,0,93,-1,1500.0
3,5,6,6,4,11.09,1,362,-1,5202.1
3,4,1,18,4,14.43,0,68,-1,3302.01
2,1,2,5,4,11.49,0,5,-1,2714.42
2,3,2,17,4,4.68,1,205,-1,2957.58
4,0,3,3,3,8.35,1,15,-1,2370.84
4,1,4,5,5,7.03,0,59,-1,4430.84
1,5,3,3,3,8.62,0,141,21,2521.66
1,3,1,13,4,8.71,0,288,2,2994.03
3,3,6,15,5,10.62,1,356,-1,5971.85
2,3,2,17,4,1.52,0,205,-1,3499.57
1,2,2,15,3,11.28,1,39,-1,1500.0
3,2,5,5,3,2.41,0,8,-1,3011.77
2,6,4,14,4,0.69,0,90,29,3633.85
4,3,4,11,,7.93,0,194,-1,3148.5
3,5,5,14,4,8.85,0,201,7,5790.94
4,4,1,7,4,0.81,0,47,-1,2417.5
1,5,4,3,,7.88,0,265,-1,5482.82
1,2,2,20,3,8.16,1,244,-1,2519.66
2,1,1,10,4,1.07,1,261,18,4039.64
3,6,3,11,4,10.76,0,317,23,4577.86
4,2,3,6,4,3.39,1,30,-1,5218.63
2,4,1,5,3,11.98,1,261,-1,1893.52
1,0,2,20,4,4.87,0,350,-1,3095.57
1,6,3,13,,7.33,0,33,-1,4541.68
3,2,6,12,3,13.41,1,244,-1,3562.77
4,5,2,19,5,12.15,0,348,-1,5211.02
3,6,5,19,5,11.79,0,322,-1,6982.19
4,5,4,21,3,2.66,0,267,-1,3314.85
4,3,1,5,4,1.01,0,293,-1,3808.68
3,3,4,20,4,9.2,0,210,-1,3670.36
2,3,5,21,3,6.34,0,134,-1,1500.0
3,6,3,9,4,13.66,1,63,8,5241.85
3,0,6,4,,5.44,0,246,8,5771.8
1,4,2,15,4,6.34,0,332,-1,2359.05
1,6,2,3,5,8.03,0,276,13,4907.58
3,1,5,7,4,12.01,1,77,-1,4147.88
3,5,1,20,,4.24,0,163,-1,4098.57
1,5,4,20,3,14.14,0,76,-1,2125.65
4,6,6,14,4,8.24,0,176,-1,4169.94
3,6,3,14,4,12.66,0,96,16,4096.03
2,4,1,9,,8.03,0,138,-1,1500.0
2,0,6,3,4,11.65,1,242,-1,2692.08
2,6,6,9,5,1.06,1,358,-1,5710.21
3,3,5,21,,12.05,0,344,-1,3872.51
4,4,5,4,,8.0,0,358,-1,1715.91
4,1,2,17,3,6.91,0,250,-1,3340.34
