district,wall_type,street,price_per_sqm
Исторический центр,кирпич,Улица_44,172.3
Центр,кирпич,Улица_39,150.1
Окраины,монолит,Улица_23,40.0
Центр,кирпич,Улица_28,161.5
Окраины,кирпич,Улица_53,128.8
Окраины,кирпич,Улица_52,119.1
Окраины,кирпич,Улица_48,73.3
Центр,дерево,Улица_31,90.8
Окраины,панель,Улица_60,60.7
Окраины,кирпич,Улица_41,50.6
Центр,кирпич,Улица_0,151.7
Окраины,кирпич,Улица_62,94.9
Центр,кирпич,Улица_34,156.3
Окраины,кирпич,Улица_50,54.4
Исторический центр,монолит,Улица_44,204.3
Исторический центр,кирпич,Улица_64,215.2
Окраины,кирпич,Улица_13,79.8
Исторический центр,панель,Улица_2,168.0
Центр,монолит,Улица_23,92.4
Исторический центр,панель,Улица_64,168.8
Окраины,монолит,Улица_47,74.5
Окраины,панель,Улица_9,84.1
Центр,монолит,Улица_12,107.1
Окраины,кирпич,Улица_13,77.9
Центр,дерево,Улица_9,110.7
Исторический центр,кирпич,Улица_39,221.8
Исторический центр,панель,Улица_22,142.5
Центр,монолит,Улица_54,103.3
Центр,панель,Улица_62,73.3
Окраины,дерево,Улица_41,40.0
Исторический центр,панель,Улица_46,180.0
Центр,монолит,Улица_51,141.4
Исторический центр,монолит,Улица_17,150.1
Центр,дерево,Улица_17,71.9
Исторический центр,дерево,Улица_23,120.7
Окраины,монолит,Улица_22,41.2
Исторический центр,монолит,Улица_11,157.5
Исторический центр,панель,Улица_22,187.8
Исторический центр,кирпич,Улица_20,195.4
Исторический центр,монолит,Улица_63,186.9
Исторический центр,дерево,Улица_33,149.4
Окраины,монолит,Улица_1,85.6
Центр,дерево,Улица_30,40.0
Исторический центр,монолит,Улица_18,155.0
Окраины,кирпич,Улица_12,79.8
Исторический центр,кирпич,Улица_64,208.4
Исторический центр,кирпич,Улица_5,164.5
Центр,кирпич,Улица_26,154.0
Исторический центр,панель,Улица_51,142.0
Окраины,дерево,Улица_47,40.0
Окраины,монолит,Улица_43,45.3
Центр,панель,Улица_16,105.3
Исторический центр,кирпич,Улица_37,207.0
Окраины,кирпич,Улица_9,112.9
Исторический центр,панель,Улица_53,166.1
Исторический центр,кирпич,Улица_5,144.8
Исторический центр,кирпич,Улица_5,174.2
Центр,панель,Улица_51,139.9
Исторический центр,кирпич,Улица_14,194.4
Окраины,дерево,Улица_56,41.0
Исторический центр,кирпич,Улица_55,167.8
Окраины,кирпич,Улица_6,104.8
Исторический центр,кирпич,Улица_50,156.8
Окраины,кирпич,Улица_57,99.1
Окраины,монолит,Улица_63,101.3
Исторический центр,монолит,Улица_25,183.3
Исторический центр,панель,Улица_57,146.8
Окраины,монолит,Улица_30,70.5
Центр,панель,Улица_12,68.6
Исторический центр,монолит,Улица_17,148.2
Центр,кирпич,Улица_12,124.6
Исторический центр,панель,Улица_23,136.7
Исторический центр,монолит,Улица_56,186.3
Исторический центр,монолит,Улица_28,161.6
Исторический центр,монолит,Улица_55,164.6
Центр,кирпич,Улица_53,151.8
Исторический центр,кирпич,Улица_4,124.2
Окраины,дерево,Улица_34,40.0
Окраины,кирпич,Улица_18,116.2
Центр,кирпич,Улица_54,126.9
Исторический центр,кирпич,Улица_43,179.2
Окраины,кирпич,Улица_37,85.9
Центр,кирпич,Улица_61,143.2
Исторический центр,панель,Улица_21,154.2
Окраины,панель,Улица_39,49.2
Окраины,дерево,Улица_25,41.3
Центр,кирпич,Улица_4,111.9
Исторический центр,кирпич,Улица_53,212.0
Исторический центр,панель,Улица_48,133.5
Окраины,панель,Улица_2,77.5
Окраины,панель,Улица_37,50.4
Окраины,монолит,Улица_13,101.6
Исторический центр,кирпич,Улица_46,194.9
Центр,монолит,Улица_13,129.6
Центр,панель,Улица_37,120.8
Исторический центр,кирпич,Улица_63,198.1
Центр,монолит,Улица_43,113.9
Окраины,панель,Улица_64,69.7
Центр,кирпич,Улица_24,108.7
Центр,кирпич,Улица_15,139.0
Центр,кирпич,Улица_14,164.6
Окраины,панель,Улица_2,87.5
Исторический центр,кирпич,Улица_36,190.8
Окраины,кирпич,Улица_54,58.2
Исторический центр,кирпич,Улица_37,178.1
Исторический центр,монолит,Улица_62,138.9
Исторический центр,монолит,Улица_0,196.1
Центр,монолит,Улица_18,126.9
Центр,кирпич,Улица_51,96.2
Исторический центр,дерево,Улица_29,109.5
Исторический центр,монолит,Улица_54,160.2
