days_since_last_visit,visits_last_30d,avg_session_len_min,classes_attended,trainer_assigned,promo_used_last_90d,contract_type,days_to_expiry,feedback_score,missed_classes,churn_30d
1,4,67.54308859074321,1,0,1,5,0,4.065853674480154,2,0
23,2,62.797684623715526,1,0,0,4,4,4.5798984240873,4,0
12,3,55.758819094455724,1,0,0,4,2,4.729586801479244,0,0
23,2,,0,0,0,5,48,3.87055632695315,0,1
2,8,55.19671941005292,5,0,0,4,49,4.502960107119637,1,1
11,4,36.03360492298281,1,0,0,3,57,5.0,0,0
21,1,30.91234729644785,2,0,1,3,52,2.780006105041219,2,0
66,2,73.10995927586924,2,1,1,4,26,3.7195622985564647,2,1
32,2,75.417089330147,3,1,0,3,50,3.7545045078815735,1,1
29,5,62.802664094947936,3,0,1,5,53,4.314812743732211,0,0
4,9,74.14160161880818,9,1,1,3,56,3.786266489942842,1,1
27,4,85.72870180402279,3,0,1,4,21,4.539395664782763,0,0
2,6,53.22509947131761,3,0,1,2,17,5.0,1,0
3,5,49.023605372103916,2,0,0,3,15,2.8960211272955694,3,0
1,12,71.02576000208815,5,0,0,4,1,4.307443182985336,0,0
29,4,80.96086247315796,1,0,1,5,46,3.6874215878748835,2,1
1,8,49.908340239432135,3,1,1,4,12,4.2469969292164915,0,0
2,4,82.11941741422713,2,0,0,5,44,3.017288629809304,4,0
4,8,54.328574803542544,4,0,2,3,15,3.973402905768891,1,0
12,8,63.370937978144035,4,0,1,2,7,4.677355392886408,0,0
31,3,54.5547673001074,1,1,0,2,42,4.029090137469356,1,0
8,10,63.74709798747761,6,1,2,3,7,5.0,0,0
11,4,44.247578340780834,1,1,1,3,53,4.620662843794717,1,0
2,8,75.43478879049319,6,1,0,3,9,3.705688182560557,3,0
4,12,35.47103265584009,8,0,1,5,54,4.292174462939929,2,0
2,9,45.98608064171503,6,0,1,1,32,3.456193082077347,0,0
7,10,79.4515616406178,8,0,1,4,30,4.022727207498797,1,0
13,6,93.94567205706352,3,1,0,4,11,5.0,0,0
5,5,52.07507384870244,1,0,1,4,8,3.7175757264350677,1,0
28,3,83.00977253795122,1,0,1,4,36,4.038324473439419,1,1
59,1,79.39850078425303,0,0,0,3,8,2.923030694391793,5,1
1,2,66.11651358238764,1,0,1,3,47,2.9733552504178604,4,1
0,7,52.80089725054,5,1,0,5,17,4.80080009323521,1,0
23,3,81.04862958228257,1,0,2,5,29,3.821834929803848,2,0
3,5,57.176517212664365,3,0,3,3,31,3.8657792063685488,3,0
6,12,66.97582104485505,14,1,0,2,39,3.761112266571671,1,0
7,5,30.0,2,0,1,5,22,3.8245146279782998,2,0
37,2,53.956794103250544,2,0,0,3,10,3.8067000390617682,2,0
16,8,50.83956101932851,8,1,2,4,19,3.289844483247287,3,0
0,7,61.89241994507689,4,0,0,4,18,4.684908067991977,1,0
0,9,55.29545535855921,9,0,1,2,35,4.117149352120413,0,0
3,7,52.378619953233326,5,0,1,4,51,3.66814924404502,2,0
5,12,59.94133949599958,12,1,2,4,25,3.5957428469324233,2,0
9,5,48.377511911453375,2,0,2,3,9,3.7293184688310244,3,0
27,5,35.159160582404965,3,0,0,4,23,3.646421207783919,2,0
5,8,53.29499749713611,5,1,0,5,12,4.244208617820536,1,0
7,6,56.60173363612693,4,0,0,4,60,4.72788124313166,3,0
5,9,71.25922485081293,11,0,0,2,51,4.511979015520406,1,0
0,14,56.91602319625071,8,0,0,4,45,4.266206000045999,2,0
46,4,65.85153851350313,1,0,1,5,52,3.902305606680859,0,1
2,10,49.14697925486196,8,0,0,5,33,4.740009089273815,0,0
5,5,59.73324073873947,4,0,0,4,28,3.2439972381912785,3,0
2,9,34.040287979561306,6,0,2,3,35,3.6763845225833527,3,0
10,4,50.578543648211145,3,1,1,5,6,3.8245453258727165,2,0
40,2,30.0,1,0,0,5,50,3.524478304828516,1,0
1,7,42.14008074138106,1,0,0,1,29,4.016371035738401,1,0
8,7,40.89706396788636,4,0,1,4,16,3.1793481211190127,0,0
0,5,69.22946005980967,4,0,1,3,47,4.179683111043866,1,1
22,0,65.2814608112124,0,0,0,5,12,5.0,3,0
15,5,76.02347078402738,4,0,2,3,55,4.06154167889352,3,0
18,2,40.20518832171906,3,0,0,4,23,4.057056255969616,1,0
9,2,72.32379751840207,0,0,1,5,53,2.9682949425940035,4,0
35,0,51.34635002715205,0,1,1,5,54,3.360206109632214,1,1
7,10,86.9131884141114,1,1,0,5,30,3.616066116902961,2,1
10,8,57.32054886538617,2,0,0,5,57,3.397897140055145,2,0
17,5,84.0806813998895,4,0,0,1,26,4.371819124346491,1,0
11,8,103.14742690497923,6,0,2,4,49,3.9076028101665354,0,0
3,6,66.35065591323031,5,0,0,4,20,3.8076360313427102,1,0
5,6,86.72592111613972,3,1,0,5,43,5.0,0,0
1,8,55.03421920517528,5,0,1,3,54,3.800635844251125,1,0
8,7,79.67119796775297,6,0,2,5,56,4.4579355173120865,2,0
14,3,59.04260894248128,5,1,3,4,0,4.399565524715254,0,0
1,14,68.50494741295063,9,1,1,5,14,4.992105638170529,1,0
14,2,67.57068207123902,0,0,0,2,2,4.12425387208765,0,0
33,2,57.34844775824801,0,0,0,3,5,4.211543930162062,2,0
6,9,37.75527691079427,5,1,1,5,13,3.6050993239427074,0,0
3,5,39.65225089153636,6,0,1,1,54,3.8858967554152786,1,0
33,3,77.40655756769507,5,0,0,5,37,3.9432332354009887,3,1
17,6,62.80790651793749,5,0,1,1,32,5.0,4,0
1,6,74.58415772771716,9,0,2,5,51,3.952446523043568,1,0
7,4,52.48059993509352,5,0,1,4,37,3.9041693620549127,3,0
16,5,54.78964158808019,1,1,0,4,7,3.885263650276282,2,0
12,3,54.6366878622387,6,1,1,5,25,5.0,2,0
14,3,34.95670242040471,3,0,1,3,14,4.443989260098578,1,0
12,3,54.80850883495734,2,0,2,2,13,4.240288952192959,0,0
23,5,55.28272069675251,3,0,2,2,47,3.75411050931518,0,0
5,7,59.84877766216714,4,1,1,4,19,4.342355606534857,1,0
18,6,56.23143024913323,6,0,0,4,54,4.419334200310692,1,0
70,1,80.43485997275639,0,1,1,5,47,3.6492994641967913,2,0
7,2,51.28475796020249,1,0,1,4,58,3.1167417290713955,3,0
23,7,72.55745896894156,10,1,1,4,18,3.448203925023711,1,0
4,7,64.51000088223972,3,0,1,4,55,3.5332129613970724,1,0
4,7,60.465774841579794,7,0,0,1,32,4.506964009442521,0,0
40,5,71.27420929340786,3,1,0,3,35,5.0,0,0
0,11,54.925123269438615,11,1,2,5,23,5.0,1,0
3,11,52.140395606028505,9,0,1,5,9,4.7766749202299685,1,0
9,9,54.58199723274924,3,1,3,3,51,4.767108396590679,0,0
7,6,63.09478004580033,5,0,0,4,49,4.176912947653852,2,0
14,5,32.48456079577228,0,0,1,5,33,4.188818555410897,1,0
3,7,,6,0,1,4,35,3.934550553098001,0,1
1,6,70.38983404447022,3,0,0,1,46,4.239679524125648,0,1
6,7,59.63454367163036,7,0,0,2,60,4.533864457295233,0,0
11,6,61.769520175913414,5,0,1,4,35,4.058312063899507,1,1
12,4,66.91345850626605,3,0,2,5,15,2.5534055054588283,2,0
13,5,61.32429633565133,0,0,1,5,14,3.570297307566097,1,0
11,3,35.647517436336464,1,0,0,2,17,4.0397839324880715,2,0
4,5,81.87388878805174,1,0,0,3,6,4.046488245946518,0,0
21,3,99.2080846815725,1,0,0,5,46,4.1871285218005285,4,0
1,6,82.87342114214545,3,0,2,5,21,3.6850110358799335,0,1
3,9,56.79260355774107,6,1,1,4,31,4.4630218704810485,0,0
20,4,46.71505659339213,2,0,1,4,42,4.858071462314335,0,1
4,8,82.70763877309011,7,0,0,1,18,4.222845945107548,0,0
10,8,62.14279788231222,6,1,1,5,39,4.02678349495647,1,1
5,9,73.94773152574633,6,0,0,5,55,4.7820704819966675,1,0
10,2,45.11992514233426,0,0,0,3,0,3.1034471761459383,2,0
6,10,67.67095271454893,7,1,0,5,34,4.085338013048081,0,0
77,3,65.80923331838487,0,0,0,3,4,2.9624926049598033,2,1
6,8,80.77343445436772,6,0,0,1,49,4.092953126982048,1,0
14,7,72.27211924080311,1,0,0,3,11,4.833727053970748,0,0
32,0,62.510065533781805,0,0,3,3,11,3.6566222238195705,3,0
15,4,88.37896840296204,3,0,1,3,20,3.0314174492144734,4,0
12,4,55.97091057762698,5,0,1,4,58,4.5551762472678305,2,0
12,3,83.00950587517633,0,0,0,4,57,3.8921424862464415,4,0
10,9,68.47963105566545,6,0,0,4,18,3.833060169732041,0,0
24,0,71.12871292155859,0,0,0,3,8,4.227740615298481,3,0
0,5,104.60224091096143,2,0,1,1,42,4.28563526057777,1,1
32,4,30.0,1,0,0,4,48,4.79426177065081,3,0
13,11,39.16053418893469,7,1,3,4,47,4.264547004844891,0,0
28,5,77.61893863959179,1,0,0,3,35,4.528927429278737,1,1
0,6,73.73028104854419,3,0,1,5,41,2.5327541282401214,5,0
30,1,61.92441001926166,0,0,0,5,53,3.0348875813090177,3,1
1,10,76.79492825962186,9,0,3,5,46,3.995119014357616,1,0
19,5,43.24539235266246,3,0,1,4,56,4.043104222444774,3,1
8,4,,7,0,1,2,50,3.9056294998113725,1,0
17,4,80.80020516337217,2,1,0,5,31,3.7637544382713424,1,0
14,3,85.2817217201238,3,0,1,3,34,4.051566484615775,0,1
2,9,36.39603249557713,5,0,1,4,30,4.573801432203249,1,0
10,3,76.0075316333106,4,0,0,2,59,3.803386177049014,1,1
4,11,,6,1,0,5,52,4.1494692116634,1,0
12,0,95.81816267745859,0,0,1,2,54,3.75691903079446,5,0
20,5,63.92004307682903,4,0,2,5,31,5.0,2,0
1,5,,5,0,1,5,36,3.792675111235327,1,0
10,2,68.75636224712235,2,0,2,4,31,4.458860412855161,4,0
14,2,34.60815386400259,1,1,1,5,42,3.511209985572679,1,0
5,7,75.863829834744,7,0,0,4,55,4.351663194972813,2,0
45,2,53.622425684443115,1,0,0,5,36,3.252789345884877,2,0
11,10,57.32118486841662,5,0,1,4,38,4.717139853668696,1,1
3,13,,7,1,1,5,37,4.680990888249028,0,0
1,10,55.30142484547949,11,0,1,4,29,4.970183645124103,0,0
11,2,,0,0,0,5,57,3.32002643959432,1,1
7,10,55.765209679489345,6,0,1,4,31,4.112169108587985,1,0
3,8,67.76034459337801,4,1,2,4,44,3.8479237718401538,0,0
0,6,68.40124273245745,3,0,1,5,1,3.783216657676193,1,0
12,3,60.62716107838442,0,0,1,5,50,2.9004017299627325,4,0
13,7,48.171517347223045,5,1,2,4,10,3.6473942120399303,2,0
2,8,30.0,4,1,1,3,58,4.604659564382185,0,0
13,7,76.59990625772194,10,1,0,4,19,4.025113648869341,1,0
45,3,,2,1,1,5,36,5.0,0,1
57,3,90.151374866836,3,0,4,5,8,3.968077843010498,2,0
32,3,50.71688317268487,1,1,1,5,37,4.635066801139253,0,1
24,5,79.04168803261788,4,0,0,1,48,3.660502268616216,1,1
3,7,61.94944751031354,2,0,0,4,18,3.2798696535568483,0,0
2,9,83.74485237382729,11,1,0,4,54,4.461136494849904,0,0
8,4,65.69152544359123,2,0,1,5,39,4.371566939159704,2,0
14,6,67.20606369656454,2,0,1,1,6,4.229168730384963,0,0
28,1,42.65300980429943,1,0,2,5,4,4.010965842864945,1,1
3,6,,2,0,2,4,46,4.826101142759831,1,0
9,5,73.93380622210279,6,0,0,3,41,4.013539088145956,1,1
15,5,62.613239599572275,5,1,0,3,23,3.6798732448192446,0,0
8,2,76.50022384678569,1,0,1,3,47,4.690588945090806,4,0
9,1,66.16496160249947,0,0,0,4,40,5.0,1,0
3,11,78.2199096794819,7,1,0,2,6,5.0,0,0
64,0,61.78763747608205,0,0,0,3,10,4.579913024344686,0,0
9,7,76.65341486141892,6,0,0,5,8,3.721087329026576,4,0
11,2,63.961689509075065,1,0,0,2,48,4.2420798428391295,2,0
3,3,90.86301364639263,1,0,0,3,29,3.9270863330508066,2,0
10,3,54.96353815685862,0,0,0,4,40,3.8241197170667287,0,0
4,9,58.60295310233462,6,0,1,4,2,3.0766305960161513,3,0
3,8,50.054614044432846,5,0,3,5,21,4.076649338977153,4,0
4,9,54.18814905703462,7,0,0,4,39,4.644927772971505,2,0
0,15,,9,1,3,5,50,4.280578505868174,2,0
12,2,90.89148876180333,3,1,0,4,19,4.89069285828473,0,0
7,5,91.38323694496832,3,0,0,2,31,4.397765455419078,2,0
34,4,58.22176435009118,4,0,0,3,47,3.23959183512984,1,0
0,11,,7,0,0,4,6,5.0,0,0
0,4,57.58508729111901,0,0,0,4,59,3.5695484964965214,3,0
32,2,66.50122913251118,0,0,1,5,6,2.762063662985561,6,0
2,7,83.03990312679204,5,0,0,4,19,3.7078147271846076,1,0
0,10,56.50840851102313,6,0,1,4,24,5.0,1,0
2,3,45.00183356977755,3,1,0,3,44,4.940288844594926,2,0
26,3,67.07170384830772,4,0,0,3,34,3.5794530964448095,3,0
24,1,47.886867086048994,0,0,0,4,43,4.226978201648921,4,1
6,4,60.5422942386071,0,0,0,4,23,4.2864038381780105,1,1
16,5,64.92321740283622,3,0,0,4,39,3.956090122368421,0,1
10,5,70.22047070925231,1,0,0,3,12,4.23150269663952,1,0
35,0,70.39937178913196,0,0,2,5,51,2.7171990726180866,2,1
0,10,64.60997912819725,6,1,1,5,47,3.9774625071614307,0,0
25,7,72.89880807860534,4,1,0,3,38,4.061790579307442,1,0
2,7,83.43348897759546,9,1,0,4,3,4.410669555093675,0,0
7,3,72.79577876397167,2,0,1,5,60,4.858293677124965,0,1
3,4,75.86444235073975,2,1,2,3,11,5.0,1,0
18,2,46.67021511949518,1,0,3,4,16,3.2126293376591972,4,0
17,0,63.425814902056764,0,0,0,2,0,4.071974282035939,2,0
11,3,66.31045097986741,2,0,0,4,16,4.207788992355598,2,1
17,5,94.93452011605852,3,0,1,2,1,2.3697149646479403,1,0
15,5,,5,1,1,5,5,4.403852056457275,1,0
22,4,73.37494361969017,1,0,1,5,43,3.626534970344993,1,0
4,10,68.32819818484676,14,1,0,5,57,3.2153946379006557,0,0
8,6,71.10535483837447,3,0,1,5,10,4.1025272669116415,1,0
2,6,39.625764135891835,7,1,0,4,52,4.742156747670406,0,0
8,6,63.01794486687956,2,0,1,4,42,3.617289480602916,1,0
18,2,88.18626930779322,2,0,1,5,17,4.882576132543973,2,0
17,2,42.77747634752195,0,0,1,5,39,3.5989150971314685,1,1
18,3,70.79203224343895,4,0,1,4,24,5.0,1,1
5,5,51.27698404214789,6,1,1,5,38,4.088918696961432,0,0
16,3,85.21552930308039,1,0,1,4,27,4.90653797207546,1,0
6,9,72.62468567477688,1,0,0,4,45,4.206297057948591,0,0
43,1,67.1506565970019,0,0,1,4,15,3.8719077096244296,1,0
6,6,48.87541262898358,2,0,3,3,11,3.802257661535359,1,0
13,10,57.83725788341921,9,1,1,1,40,3.937555294234613,2,0
20,6,54.60049698345875,0,0,0,3,51,3.6635926184644547,2,0
35,1,46.89193974514919,0,0,0,4,28,3.5819846346466733,3,0
8,7,57.75148381677463,11,0,0,4,22,5.0,0,0
6,6,30.777170854301403,4,0,1,4,20,4.464776337106296,1,0
8,4,70.88073203916564,1,0,0,5,15,2.9443734105794004,2,0
5,13,53.7856484764506,15,1,2,4,52,4.286355469506246,0,0
15,6,49.43541578397628,7,1,1,4,50,4.754008806226488,3,0
40,7,38.48855891068551,6,0,0,2,47,4.565873443545125,2,0
2,7,66.28428332571981,4,0,0,1,40,3.7291667146194656,0,0
12,2,,2,0,2,5,44,3.4857058075023857,3,1
34,5,55.481413652223814,1,0,1,4,25,4.326633110189927,2,0
1,7,80.62300906286626,2,0,2,5,36,3.693345903913104,1,0
10,5,68.69511006306077,5,0,0,2,21,3.2396641768256806,2,0
30,0,57.62438870272324,0,0,1,4,50,3.7956138439878857,2,1
34,4,89.20473214597197,3,0,1,3,9,4.312361970247814,2,0
10,7,34.104226619663514,6,0,1,3,6,4.290150235945271,1,0
0,6,62.1665110530032,3,0,0,1,8,3.8839184390587635,2,0
1,7,54.70406340248337,3,1,0,2,24,3.8608756264473367,1,0
13,1,64.7746680538369,2,0,1,3,45,4.388975087007289,2,0
1,6,42.65590978509064,4,0,1,2,14,3.621675542912499,0,1
2,5,72.07813693743874,3,0,0,5,12,4.513979660499789,1,0
22,2,35.5899770735321,1,0,0,3,41,4.3450181750140695,2,1
20,2,69.66059558335009,1,0,2,2,45,3.492800283830879,3,0
27,3,52.44827073515324,3,0,1,3,25,4.171733012103651,1,1
1,4,66.92901877452682,3,1,1,4,20,4.152057036466065,3,0
3,8,49.41701506469411,7,0,0,2,22,4.0731085143432555,1,0
26,2,47.22320315841288,2,1,0,5,60,3.2340422508016697,3,0
19,0,,0,0,1,5,43,3.1143198181932505,1,0
24,6,85.5348086324228,4,0,1,3,27,3.3507218140652557,2,0
68,2,42.83330424901358,2,1,0,4,60,4.453858143945069,1,1
29,4,62.38571838457328,3,0,0,1,50,3.204851916317633,1,1
11,4,71.60624781004927,2,0,1,4,37,4.014067646677768,3,0
5,9,59.009540486209985,6,0,1,4,11,3.718429405285221,3,0
12,4,59.516644795528975,2,0,1,3,23,3.0951821885653166,4,0
15,3,70.84193611377471,1,0,2,3,12,3.0448578750707043,2,0
6,7,68.19954628674154,3,0,1,5,39,4.0162942905040655,1,0
22,4,53.26504195669698,4,0,1,4,47,4.888911289016244,0,1
1,3,67.89974708090027,3,1,0,3,1,4.037452826035763,1,0
22,2,56.04305611619773,0,0,1,5,53,5.0,1,0
0,11,54.673505045843314,5,1,0,4,38,5.0,2,1
10,6,48.951477193071455,4,0,0,5,11,3.5985360822572354,0,0
29,3,48.99642856258885,2,0,1,2,38,3.2869643637307115,1,1
1,5,63.88165688615196,3,0,1,5,50,4.68051059428341,0,0
10,3,37.047681243626975,2,0,2,5,13,3.458125357741851,1,0
2,6,36.62598802242491,5,1,2,2,29,3.7086505219904784,0,0
33,1,57.480485616091684,0,0,0,5,40,4.2869770198392425,1,1
26,4,60.05695132506453,1,1,1,4,49,4.910737369373919,2,1
40,6,44.258172824910325,2,1,2,5,42,4.59298397061504,1,1
31,4,86.2695848233214,2,0,1,2,47,3.88559539963969,3,0
20,3,48.81473600556106,0,0,0,4,18,4.381042694962525,4,0
3,12,50.179541334830155,7,0,0,4,30,5.0,2,0
5,2,,1,0,0,5,42,3.861851814371071,1,1
10,4,74.2446950828653,2,0,0,3,49,3.273404233506864,3,0
13,6,85.44040904077856,4,0,0,5,42,3.6693547040673486,1,0
22,2,45.51047951318013,0,0,0,5,24,3.9011557966677683,1,0
3,10,72.60730795370962,7,1,2,3,3,4.054261021263615,0,0
2,12,63.99127209909946,11,1,2,5,49,4.46125856110797,1,0
9,10,48.56451041669016,12,1,1,5,50,3.6712525873444175,0,0
2,8,63.95110806185684,3,0,0,3,12,4.211957188961723,2,0
17,2,,1,1,0,4,35,3.792942120014638,0,0
12,7,56.24688645963188,4,1,0,4,41,4.131857283193779,1,1
20,1,44.97933349480822,1,0,1,3,60,4.370043851538843,5,0
0,8,54.95856244640932,5,0,0,1,53,5.0,1,0
50,2,61.03243611066227,2,0,1,3,36,3.691438968352022,4,0
0,9,,8,0,1,3,2,5.0,0,0
5,7,60.79786689034739,4,1,1,4,15,4.158640691173553,2,0
17,2,45.06654716946849,3,0,0,3,25,2.9961570671472484,2,0
0,11,60.24742011996497,12,1,1,5,39,4.3502016836397415,1,0
1,8,30.0,4,0,1,5,55,3.384024486359507,1,0
1,6,72.82596289745207,2,0,0,2,38,4.951489421642479,0,1
13,5,47.83632813018829,0,1,0,5,18,3.8605790018429937,1,0
33,2,88.49919430506569,1,0,1,5,45,2.482067200536301,3,0
12,1,73.71157484442182,0,0,2,5,14,2.9652412675873765,2,0
13,1,61.61932770033566,0,0,2,1,31,3.3655640687717083,3,0
6,6,55.53625312269775,2,0,0,3,48,2.9561632522469994,0,0
0,9,53.551439053466325,4,0,1,5,20,4.253809173999601,2,0
0,9,54.539900959504116,7,1,1,5,0,4.944290774297045,0,0
32,5,59.895445649163435,3,0,1,5,5,3.6684219390506927,2,0
1,6,53.93225690924884,5,0,2,5,26,4.050387769907344,2,1
90,0,68.33747333944014,0,0,0,2,22,4.623234608823508,5,1
2,12,82.03824685334092,7,1,1,4,46,3.981130987880343,0,0
16,5,,1,1,2,3,30,3.3813178034218248,4,0
44,0,76.58447241889138,0,1,0,3,11,3.3964104270533877,3,0
6,4,40.1487749989072,4,1,1,5,20,4.456819865207374,1,0
19,2,65.347948125798,1,1,1,2,51,3.2340505545101927,3,0
6,6,61.28582373482546,5,0,0,4,1,3.838492415509041,3,0
5,5,39.07797204296072,2,0,1,5,4,4.996936976741781,1,0
3,4,56.17071082450476,1,0,2,3,8,3.389879532496748,0,0
25,4,72.83501864993413,2,0,2,5,19,4.5235669242652765,0,1
4,7,30.0,2,1,2,5,45,4.865436267279643,0,0
4,6,57.00249303296569,0,0,0,4,17,4.684649984681724,0,0
90,0,53.20610026083504,0,0,0,3,60,4.000303010247733,6,1
5,14,64.03771878701411,12,1,2,3,21,3.896052062973311,1,0
8,7,73.5928954604135,2,1,2,4,7,4.465193402526494,3,0
69,2,70.48441214036407,1,0,0,3,33,3.252637527018533,3,1
6,11,74.57592886114139,9,1,0,3,8,4.191996338242629,1,0
6,8,77.7127880639564,6,1,2,5,6,3.2538631470977633,2,0
26,5,54.54918790653335,7,1,1,3,29,4.114706240650044,1,0
5,9,30.0,13,1,2,5,60,4.197692240214669,1,0
3,6,70.08611277932107,2,0,1,1,17,4.7608728939177105,3,0
8,7,44.8799664849676,4,0,0,4,26,3.4754062096865193,1,0
18,8,64.2351997517238,6,1,2,5,15,3.9697401560201357,1,0
0,7,38.7430581620253,3,1,0,3,20,3.687923093947217,0,0
7,7,48.88280609490643,7,0,1,3,4,3.8804932298171817,0,0
6,6,68.7004869181827,2,0,0,5,54,3.1523702590703317,1,1
4,11,53.33978660364313,7,1,0,5,28,3.5127007952553377,1,0
15,3,34.957061464899475,3,0,0,5,46,4.391835826062021,1,0
5,3,39.682432647876894,0,0,1,3,36,3.1380127423303144,1,0
13,6,76.9134193736099,3,1,0,3,42,2.8393964485299823,1,1
10,8,54.70304191954419,7,1,3,5,21,4.604948076522417,1,0
3,7,55.04509930693156,6,0,1,5,13,3.601052620233176,1,0
4,3,50.836093654458146,1,0,0,4,56,4.4353869884498796,4,1
2,10,37.20731860816813,7,0,3,5,18,4.23043296406233,0,0
0,14,55.98377654047759,6,1,0,4,34,4.4306802056370715,0,0
14,3,78.55485352187156,1,0,1,4,23,3.091507500678919,1,0
16,3,48.32819539750946,2,0,0,3,41,3.526944586151755,2,0
2,7,31.674776768620685,3,0,0,4,59,3.76091343678502,2,0
14,2,71.61463320355807,1,0,0,4,5,4.303153768348855,3,1
60,3,61.262513028615594,2,0,0,1,59,4.14691746252742,1,1
1,11,62.84878683047537,8,1,3,4,57,4.43453803643906,0,0
10,3,65.67782233332449,0,0,2,5,2,3.5261397472523104,2,0
19,0,33.83170227933914,0,0,2,5,33,3.566121431613988,4,0
0,14,58.299524284039514,7,1,1,4,44,5.0,0,0
22,3,63.63490181293612,2,0,0,5,49,3.9830047799197725,4,1
58,3,59.3555697181673,4,0,0,1,1,3.8618424542524945,2,0
1,8,59.2473137314995,4,0,0,4,14,3.7930624600424334,1,0
25,7,77.35616407325614,12,1,4,5,36,4.5387105849920735,2,0
7,8,66.59877706811264,3,0,1,4,14,4.042941136381124,3,0
2,7,69.42614496539183,8,1,0,3,59,4.367464820756889,1,0
10,3,57.646354455397066,0,0,0,2,31,4.250394136345484,0,0
1,10,30.0,10,1,0,5,20,4.802645773662363,0,0
11,4,55.11687765813366,4,0,1,4,16,3.0709011181519474,1,0
0,8,59.63321773394491,8,1,1,5,33,4.173946071143221,1,0
19,5,,3,0,0,4,31,3.5273492067862455,1,0
10,5,58.873595296842424,3,1,1,5,49,3.798878237966294,0,0
9,3,63.20323446807878,0,0,1,5,46,3.4603431910065092,1,0
3,7,74.24665285897139,0,0,1,5,51,4.145223888639354,3,0
6,2,47.138557759622195,0,0,2,4,22,4.7326286255386645,2,0
3,10,56.918290991701866,8,1,2,4,34,4.902552116165278,2,0
19,4,83.05648042802622,3,1,0,5,36,4.575696942116298,0,0
3,12,35.68267631264615,7,1,0,4,42,5.0,1,0
14,5,55.84266716143855,3,0,0,4,40,4.049301273823323,1,0
4,9,30.0,7,0,2,2,36,3.601327891219754,1,0
16,2,56.128495606789905,2,0,0,5,56,3.553566833667005,4,1
11,6,61.52654565867998,4,0,1,2,32,4.352113185730735,1,0
8,8,32.74516582149306,1,1,0,4,24,4.815124537789544,1,0
16,7,63.1463950811172,5,1,1,4,45,4.8896531365922815,1,0
8,5,49.83013863808441,4,1,0,4,36,3.1023107327127932,0,0
25,3,76.19724152720505,4,1,1,5,39,2.7566125003822872,1,1
19,1,67.12769567584421,2,0,0,2,20,3.475916182858039,4,0
11,4,51.868121790755474,4,0,1,4,45,4.395162121757464,3,0
31,1,56.87899653865909,2,0,1,5,59,3.563870843900214,2,1
26,5,83.25616715365298,6,1,2,5,47,3.7574870855458173,1,1
11,8,,6,0,0,3,37,3.7929655283671564,1,1
1,10,39.814693501825936,10,1,0,5,39,3.9442399519687275,1,0
12,7,42.86696619757025,10,1,1,5,33,4.349574911915141,1,0
6,8,57.177151192403294,2,0,1,5,18,2.96013515153267,1,0
11,6,76.87362124707478,6,0,2,4,26,4.7650980400426,0,0
15,6,52.64825755892279,3,0,2,4,8,4.61957747290605,0,0
15,2,43.58296992731077,0,0,1,5,4,2.8744054228318068,3,1
16,9,60.13412510759988,6,0,1,5,4,4.13330965607279,3,0
17,3,64.91201902534945,2,0,0,4,24,4.112036275141583,2,1
1,8,67.74074274419706,5,1,0,3,25,3.530583389247508,1,0
3,6,34.483663710149386,3,0,1,4,18,3.8673384415238057,0,0
14,7,64.73849060130443,2,0,1,4,29,3.920414135231555,0,0
7,7,63.90230636437573,5,0,0,3,35,3.0109910870420435,0,0
21,2,53.39305316395185,2,0,0,3,47,3.348695218857763,3,0
2,7,77.04013809383638,5,0,3,5,47,4.766876356451863,0,0
3,5,66.7858639187063,6,0,0,2,15,3.2662187009533934,3,0
12,4,47.14355849073309,1,1,1,5,6,3.9606976776380503,2,0
10,2,67.03735980065089,1,0,1,3,17,4.30901177780957,0,0
4,9,31.688926399895234,3,1,1,3,55,3.6111257452146206,1,0
7,8,52.836868834060304,1,0,0,2,20,4.868513587593134,0,0
0,6,53.85915765821392,0,0,1,3,30,3.947499094587834,0,0
0,16,69.9162649610727,10,1,1,5,0,4.144279934515734,1,0
1,6,105.59608927358941,3,0,3,5,2,4.038132682696565,2,0
12,6,55.60011347857076,6,0,0,3,30,5.0,1,0
29,1,81.97412146636113,2,0,2,4,24,4.268943218396791,3,0
4,7,80.36725785756724,4,0,0,4,52,4.039581427040178,2,1
0,15,40.05301497474224,10,1,0,5,7,4.094163391376406,0,0
18,4,80.08694050119587,2,0,2,5,0,4.724350828002734,1,0
29,3,49.42858351789367,1,0,1,4,6,4.7283970653239304,3,0
2,11,60.137783155904664,11,1,1,5,6,4.719796180438284,0,0
7,7,94.44828092512458,4,1,0,5,7,4.27230311235143,0,0
2,4,67.75075505223889,6,0,1,1,18,4.645299570510298,1,0
1,11,50.356125377375264,6,0,1,4,16,4.636896569508768,2,1
15,8,66.68210599748814,5,0,1,5,10,3.945999418192978,1,0
51,2,37.06088345419889,3,1,1,5,46,4.484250431728895,0,0
17,1,75.93134681159847,0,0,1,4,40,2.9613317192856794,7,0
62,1,50.34568747314883,0,1,0,4,48,3.920712715260055,3,0
8,8,30.0,7,0,0,3,10,3.0540053992703395,2,0
34,5,,3,0,0,4,37,4.619049730808323,1,0
3,8,52.288236089962446,6,1,0,5,40,3.6708316397345726,0,0
1,7,67.48223604841543,6,0,1,4,49,4.407157807064894,3,1
