delivery_min,rest_dist,food_temp,rest_rating,items,order_sum,weather,promo,hour,late
62,19.24,16,3.16,6,457.13,0,0,8,0
69,4.14,44,1.21,9,2456.75,0,0,20,1
43,7.35,37,3.67,8,3421.83,1,0,23,0
13,11.67,63,2.09,6,5855.03,0,1,9,1
26,17.43,5,1.08,8,4946.65,1,0,17,0
13,18.62,59,1.27,8,4967.98,2,0,4,0
52,7.05,48,4.83,10,1523.24,0,0,0,1
99,1.81,20,2.38,6,705.96,0,0,1,1
13,8.72,22,4.47,2,3697.83,1,1,2,0
10,8.19,75,4.84,5,3222.6,1,0,7,0
80,19.74,56,4.77,4,3195.72,1,0,11,0
103,8.91,63,4.53,12,832.25,0,0,9,1
59,6.46,28,4.58,6,3064.53,2,0,18,1
82,7.62,26,2.16,2,1072.06,0,0,11,1
70,8.24,5,1.61,4,2648.26,0,0,3,0
44,16.52,20,3.56,13,560.54,2,1,3,0
17,2.08,70,2.95,8,5169.98,2,1,3,1
33,6.67,40,1.39,14,276.44,0,0,8,1
92,19.34,79,3.71,1,5648.07,0,1,23,1
45,3.49,4,3.25,3,5204.77,1,0,19,0
59,14.98,14,4.45,15,4565.13,0,0,2,1
52,7.45,20,3.44,4,5898.79,0,0,17,0
36,11.84,57,3.3,2,512.16,2,0,23,0
41,2.44,3,2.76,12,3921.26,1,0,23,1
87,6.48,68,2.85,2,5125.95,1,0,0,0
27,10.27,6,4.82,6,934.38,1,0,6,0
37,5.02,34,1.55,6,3591.69,1,0,7,1
38,11.07,35,2.78,3,2484.75,2,0,6,0
25,4.79,14,3.62,8,2727.8,1,0,11,1
108,13.18,1,2.73,12,5492.64,1,0,2,1
56,18.13,56,2.13,3,3324.18,1,0,3,0
68,2.17,4,2.15,2,740.92,2,1,4,1
40,4.72,70,1.93,5,5635.85,1,1,0,0
13,16.97,85,2.38,13,1274.22,2,0,9,1
46,12.82,31,4.49,7,5377.29,0,0,2,1
26,2.03,71,3.02,1,5831.34,0,0,5,0
48,9.98,40,1.96,2,5291.46,0,1,2,0
57,4.59,41,2.54,2,4127.38,0,0,4,0
55,4.38,74,1.42,8,4512.6,0,0,19,0
99,18.84,64,4.62,10,4259.23,0,1,1,1
57,15.35,39,2.63,6,2871.04,2,0,19,1
48,14.08,82,4.92,14,1791.63,0,0,19,1
114,5.16,37,2.39,13,1853.02,0,1,10,1
13,2.81,41,4.35,13,4440.77,2,1,18,1
39,17.48,36,2.03,15,3831.01,0,0,23,1
39,0.61,55,1.3,15,3592.33,0,1,5,0
31,8.07,70,1.13,13,3985.13,0,0,0,0
84,5.91,54,3.42,4,4693.76,0,0,18,1
75,11.62,88,2.25,4,4540.38,2,0,19,0
117,5.38,53,2.77,5,811.3,2,0,9,1
21,6.57,21,4.27,3,2305.6,2,0,11,0
103,17.08,26,1.99,12,1731.01,2,0,22,1
45,12.26,46,2.23,14,3321.78,0,1,15,0
27,3.34,37,4.38,4,556.21,1,0,4,0
99,14.67,38,2.97,12,4622.29,1,0,3,1
62,4.55,14,4.31,4,817.86,2,0,1,0
80,8.94,65,2.5,7,1774.13,0,0,4,1
10,13.11,60,2.59,7,4739.9,0,0,13,0
67,5.8,59,1.67,1,499.05,0,0,13,1
99,7.99,7,4.67,12,4029.17,0,0,12,1
96,14.82,43,4.59,3,5561.97,1,0,23,0
99,18.79,42,4.94,15,3782.3,0,1,17,1
118,10.82,5,2.61,9,4333.41,0,1,16,1
15,0.69,83,4.27,6,4795.15,1,0,21,0
79,7.1,26,2.66,6,1489.03,0,0,12,0
53,8.27,44,2.82,4,3569.59,0,0,16,0
81,7.11,22,4.32,10,1992.53,2,0,23,1
33,9.01,80,1.71,9,1647.07,1,0,15,0
95,12.84,12,1.88,15,1316.25,1,1,3,1
28,2.86,67,2.26,14,3595.5,2,0,22,0
110,5.82,83,4.15,12,4808.29,0,1,15,1
27,10.4,63,2.49,3,5280.16,0,0,3,0
104,6.65,24,2.43,8,2685.8,0,0,5,0
110,19.83,85,5.0,13,2362.81,0,1,15,0
39,8.91,51,2.54,6,4186.38,1,0,9,0
51,17.46,47,1.99,12,4726.08,0,1,6,0
42,17.98,60,3.49,2,1669.25,0,0,1,0
83,16.8,16,4.21,3,1924.29,2,1,9,0
110,1.41,39,1.28,14,3293.68,0,0,15,0
21,18.98,74,3.48,1,2777.44,2,0,7,1
103,3.01,88,1.14,3,4293.57,0,0,8,0
36,1.17,68,3.11,4,3126.01,1,0,12,0
48,8.58,84,2.03,15,847.27,2,0,19,1
18,4.3,25,2.23,14,1162.53,2,1,7,0
30,4.09,79,2.87,6,5431.07,0,0,13,0
85,6.11,55,4.71,10,1518.91,0,0,9,1
38,5.34,39,3.84,14,490.5,0,0,20,0
42,13.85,84,4.75,7,4442.44,1,1,8,0
116,4.14,67,3.64,3,4167.26,1,1,1,1
71,11.09,7,1.03,14,3680.44,1,0,11,0
24,19.74,72,2.06,11,3113.09,0,0,15,0
11,8.93,44,4.62,13,5823.57,0,1,0,1
61,13.02,16,3.57,7,895.03,0,0,12,0
112,19.4,40,4.93,13,3158.94,2,0,14,1
53,3.18,76,1.62,4,3471.46,1,0,9,0
63,8.66,8,2.19,1,330.46,0,0,21,0
27,17.08,69,2.45,1,2589.56,1,0,14,1
12,18.68,90,2.31,8,4740.25,0,0,19,0
16,12.22,23,2.01,10,2932.37,1,0,5,0
52,3.3,72,2.77,7,5276.62,0,0,22,1
91,18.08,10,3.57,4,3939.83,1,0,16,0
117,3.9,34,2.25,1,4643.3,1,0,2,1
47,7.38,28,1.32,6,4865.98,0,0,1,0
46,7.82,7,3.83,11,4199.1,0,0,14,0
67,9.22,16,2.84,12,4546.41,0,0,20,0
42,15.91,70,3.23,11,4232.8,0,0,7,0
117,16.14,11,2.82,10,3392.69,2,0,15,0
68,14.53,78,4.56,7,3485.89,0,0,11,1
104,0.93,49,3.23,6,1301.33,0,1,20,1
20,11.51,23,4.69,12,4999.15,1,0,23,0
77,15.08,36,3.04,6,2010.4,0,1,18,0
91,9.17,77,2.17,8,3307.27,0,0,11,1
77,18.93,10,2.42,14,1647.36,0,0,12,1
107,16.56,80,3.09,15,4236.02,1,0,0,0
102,12.94,58,3.12,6,5855.98,1,1,12,0
97,1.72,54,3.75,2,4851.25,2,0,3,1
31,13.22,26,1.9,7,3790.75,0,0,18,0
75,18.28,66,3.64,13,3491.54,0,0,12,0
53,7.9,59,4.11,10,3040.67,2,0,15,1
15,16.84,1,3.71,14,1388.83,1,0,7,1
51,6.61,67,2.93,13,2218.46,2,0,7,0
34,11.62,17,4.97,4,2557.09,0,0,23,0
66,13.14,19,2.62,11,5678.5,0,1,18,0
94,13.72,84,1.43,11,2668.38,0,0,23,1
64,17.71,62,4.29,3,3599.9,0,0,21,1
25,5.08,77,1.85,8,5550.06,0,1,7,0
104,5.62,71,3.85,10,3206.87,0,0,8,0
23,14.23,1,1.72,12,1658.41,1,0,16,0
48,3.96,89,1.07,12,2409.84,2,0,0,0
37,9.55,82,1.64,5,2378.13,0,0,11,0
105,0.89,41,2.51,4,4345.36,0,0,19,0
101,3.25,27,1.43,11,1917.5,2,0,0,0
60,13.74,28,1.79,4,4435.67,0,0,8,0
58,15.08,68,4.06,5,5357.61,1,1,22,1
18,2.75,27,4.08,12,2149.22,2,1,17,0
67,4.94,59,4.27,4,984.98,0,1,19,0
54,2.43,89,4.36,3,3903.62,2,1,19,1
31,8.95,4,2.68,4,2292.96,1,1,9,0
41,2.96,14,4.47,10,3297.12,0,0,20,0
78,9.03,72,3.1,15,3878.16,2,0,11,1
96,14.78,31,2.88,13,2564.91,1,0,4,1
78,13.83,51,3.87,13,5563.23,1,0,23,1
51,5.97,89,1.86,5,2517.76,1,0,18,0
62,13.64,36,4.16,12,1982.77,0,0,6,1
105,18.59,14,2.72,2,5336.92,0,1,16,0
68,7.28,40,1.51,7,990.55,0,0,0,0
83,6.92,3,1.48,14,920.41,0,0,18,0
48,11.64,52,1.66,14,5627.05,0,0,16,0
24,5.29,83,4.56,5,1412.02,0,0,0,0
80,13.21,26,4.96,9,1060.94,0,0,15,0
38,16.73,20,2.43,14,3303.98,0,1,18,0
120,9.46,59,2.17,6,471.37,1,1,8,1
12,13.75,85,1.88,11,3796.09,0,0,20,0
92,13.21,63,4.3,1,2827.0,1,1,3,1
19,1.25,70,1.84,9,3914.39,1,0,6,0
101,4.08,46,4.7,5,1846.83,2,0,1,0
38,17.92,53,3.67,15,5451.74,1,0,21,0
88,18.81,30,4.59,15,1769.37,2,1,13,0
44,15.72,16,3.22,9,3897.88,1,0,0,0
15,18.46,49,3.76,1,5681.53,0,0,3,0
21,6.47,6,3.48,14,2524.69,0,0,21,0
120,5.33,82,4.32,2,1136.27,1,0,19,1
47,7.99,27,4.34,3,596.62,0,0,22,0
86,1.58,9,3.36,12,5785.5,0,1,18,1
102,16.29,26,3.53,5,4629.47,1,0,12,0
28,19.69,12,4.69,14,5529.92,0,1,2,0
76,16.57,65,4.72,6,4253.23,2,1,9,0
17,11.32,85,3.66,5,2186.2,0,0,7,0
17,6.26,83,1.03,1,913.5,1,0,17,0
93,4.36,59,1.42,4,5589.98,2,0,16,0
56,7.6,42,4.43,6,3039.79,1,0,4,0
13,13.51,68,1.34,4,2499.75,1,0,6,1
60,9.22,62,1.85,4,3551.19,2,0,19,0
94,18.71,69,1.92,5,818.04,1,1,23,0
76,17.16,64,3.4,8,1993.38,0,0,16,0
54,2.5,66,3.31,5,3899.68,2,0,20,0
17,3.06,53,2.16,7,780.71,0,0,1,0
96,13.69,35,1.83,8,984.41,0,1,10,1
25,5.0,70,4.06,6,3161.41,0,0,2,0
86,15.93,14,4.74,6,3816.05,1,0,14,1
76,12.03,74,1.21,15,1284.61,0,0,21,0
18,4.98,17,1.53,15,391.89,1,0,10,0
69,9.83,3,3.57,14,5758.53,0,1,1,0
87,8.42,87,4.22,2,359.46,0,0,7,1
86,17.53,10,4.16,13,211.9,2,0,14,0
80,1.13,5,3.88,13,2075.38,0,1,3,0
24,17.97,50,4.55,10,1490.23,0,0,22,0
80,13.22,57,1.87,5,3526.8,0,1,4,1
111,14.88,59,1.43,1,5386.41,1,1,22,1
107,0.55,17,3.46,9,2990.42,1,1,6,0
50,12.75,78,4.29,7,4685.15,2,1,1,0
31,11.98,66,3.33,2,5473.52,0,0,10,1
33,10.98,16,4.85,6,1298.52,1,0,21,1
110,15.82,33,4.18,10,3032.2,1,0,11,1
53,11.34,29,3.8,9,3924.01,1,0,7,0
10,17.21,18,1.24,12,2124.92,1,0,13,0
19,5.04,8,1.43,5,4490.56,1,1,7,0
116,16.22,39,4.14,3,4290.83,0,0,8,1
89,4.0,43,1.79,11,2642.35,0,0,4,1
119,16.36,58,1.12,10,710.13,1,0,12,1
81,18.84,90,4.64,11,267.1,0,1,9,0
65,7.05,24,4.56,4,2342.23,0,0,2,0
98,10.83,70,1.87,3,676.0,0,0,10,0
59,13.34,52,4.12,1,4733.42,0,0,4,0
21,2.05,47,1.19,10,2139.09,1,0,21,0
98,10.13,70,2.14,14,4063.37,0,1,3,1
90,7.53,83,3.49,11,2209.0,1,1,4,1
69,17.51,52,4.05,13,4816.44,0,0,7,1
35,17.6,48,1.04,15,5352.79,1,0,8,1
119,14.17,42,2.3,7,5057.58,1,1,14,0
87,13.29,18,1.86,8,3009.95,1,0,0,1
50,14.81,65,5.0,2,686.92,0,0,18,0
45,7.64,33,3.68,8,2355.92,0,0,11,0
32,8.39,80,2.62,12,2661.84,0,0,12,0
52,11.3,87,1.3,9,5769.47,0,1,3,1
15,18.79,72,3.39,7,3479.88,0,0,15,0
120,14.62,53,3.57,11,3916.91,1,1,11,0
78,11.24,0,4.27,1,4735.62,2,0,14,1
52,15.52,54,2.15,4,3495.57,0,0,0,0
34,7.73,14,4.93,7,3671.21,0,0,13,0
27,14.74,84,2.76,6,1622.9,2,1,14,1
71,8.51,14,2.18,11,541.43,1,0,7,1
22,5.95,22,2.39,14,4384.04,0,0,1,0
52,12.39,65,3.08,8,5122.37,2,0,15,0
87,13.89,45,4.75,6,2589.6,1,0,16,1
37,9.46,8,3.94,10,3383.7,1,0,10,1
27,11.53,65,3.31,6,1982.25,1,1,22,0
68,14.03,65,1.65,10,2811.28,0,0,19,0
69,15.47,17,1.6,6,1411.56,0,1,1,1
72,17.96,16,3.01,7,4607.34,0,0,19,1
66,7.41,71,3.91,5,3053.09,1,0,9,0
101,19.05,33,4.0,12,3373.51,0,0,17,1
60,12.93,68,1.9,11,415.11,0,1,3,1
65,15.86,63,1.4,9,3809.91,0,1,17,0
36,14.15,43,2.54,7,1375.4,0,0,11,1
41,4.51,28,4.67,1,2423.69,0,1,6,0
120,1.89,61,3.18,11,2593.75,1,0,18,0
18,14.66,15,2.28,12,2802.65,0,0,6,1
113,10.47,77,2.29,12,1519.13,2,0,1,1
105,14.19,51,1.53,14,5130.64,2,0,13,1
93,9.8,1,2.89,9,2681.53,0,0,3,0
101,6.59,60,4.17,11,3750.38,0,0,10,0
106,6.06,3,4.87,6,3760.84,1,0,22,0
77,14.75,51,3.01,11,3720.51,0,0,13,1
55,5.9,40,1.67,8,3444.04,2,0,5,1
107,14.44,51,3.73,9,4971.23,1,1,2,0
76,7.99,30,4.03,11,4913.18,1,0,23,0
35,15.53,25,1.29,11,2619.44,1,0,15,1
17,3.28,26,4.4,14,3887.91,0,1,19,0
15,4.5,50,4.32,2,796.41,1,1,15,0
89,13.88,47,2.89,2,726.48,0,1,2,1
33,11.42,10,3.24,5,2983.52,0,0,15,0
57,4.48,7,3.85,14,5421.18,0,0,17,0
112,18.11,11,3.71,5,3970.0,1,0,7,1
103,5.88,44,1.07,12,4081.46,2,0,9,0
54,8.71,33,1.49,10,1114.51,0,0,21,0
22,4.44,76,1.65,10,2829.17,1,0,23,0
78,8.07,90,4.02,2,2524.59,0,0,2,1
34,10.09,71,2.76,10,4741.27,0,1,13,0
29,6.26,46,3.18,4,999.38,2,0,14,0
91,15.5,20,4.09,9,3327.31,0,1,23,0
120,8.18,40,2.36,4,5485.84,0,1,1,0
91,14.73,74,4.0,1,5376.27,0,1,15,1
75,4.54,21,2.77,5,5143.56,0,0,12,0
83,7.85,20,2.51,2,2374.91,0,0,22,0
54,0.66,27,2.33,14,5658.38,0,0,14,0
56,15.29,66,4.86,6,4870.74,0,0,13,0
72,12.7,70,4.09,1,5136.62,0,1,17,1
85,16.45,13,1.08,7,5607.65,1,0,15,0
120,9.38,78,4.83,7,5634.61,2,1,11,1
86,16.09,72,4.1,15,1592.38,0,1,13,1
120,13.13,51,1.6,4,940.59,1,0,14,1
64,0.57,42,1.31,9,4207.07,0,0,1,1
84,5.45,70,2.23,3,3466.64,0,0,4,0
28,10.13,75,3.5,5,2099.07,2,0,12,0
44,12.56,18,3.47,5,4169.81,1,0,17,0
112,1.78,26,2.1,8,559.58,0,1,12,0
62,14.25,17,2.78,10,473.81,0,0,8,0
35,11.1,12,1.85,10,2255.0,0,0,23,0
119,10.75,0,1.2,4,1324.31,2,0,9,1
23,6.19,84,3.07,1,4367.63,1,0,19,0
54,12.1,33,2.39,11,5698.53,0,1,4,0
53,1.04,12,3.17,5,4037.44,0,1,5,0
97,1.76,50,4.79,1,3997.75,0,0,8,0
114,14.81,86,1.57,3,238.25,2,1,21,0
74,6.78,0,1.01,6,3171.21,0,0,21,1
60,7.27,86,1.31,1,4939.19,0,0,10,1
52,4.56,27,2.85,10,3993.9,0,0,14,0
95,9.19,31,3.83,14,1521.14,0,0,5,0
32,1.51,71,3.32,14,5121.16,0,0,16,0
65,6.36,54,2.98,13,5793.39,1,1,0,0
28,10.78,25,2.42,3,1818.16,0,0,8,0
91,9.58,13,2.24,7,1401.15,2,1,17,0
85,19.99,87,2.51,2,2163.46,1,0,20,0
64,8.08,67,3.45,6,566.32,0,1,5,1
101,8.05,62,1.67,7,5265.91,1,1,13,1
101,10.32,81,4.09,12,5589.94,0,0,1,1
69,4.21,13,3.3,12,3873.16,0,0,9,1
68,17.59,26,2.08,2,4633.14,2,1,0,0
42,11.66,40,3.0,11,4078.17,1,0,17,1
28,4.25,2,4.85,11,2388.65,0,0,1,0
37,15.97,58,1.08,5,3865.85,0,1,20,0
61,1.17,22,1.8,10,5050.66,0,1,0,0
58,19.66,17,2.79,12,4897.46,0,1,14,0
46,17.37,73,3.55,10,670.13,0,1,10,0
35,11.8,75,1.85,1,2883.09,0,0,1,0
108,2.67,40,4.73,3,2504.46,1,0,14,1
107,4.7,7,3.57,14,4561.65,2,0,20,1
108,5.95,31,4.51,1,3107.98,0,0,13,1
49,5.2,80,2.32,12,2228.27,1,0,4,0
89,10.2,40,4.32,3,4296.83,0,1,22,1
47,18.92,44,2.51,4,2946.76,0,0,3,0
86,9.16,77,2.01,12,1688.42,1,0,21,1
96,13.4,8,4.65,12,5364.42,2,0,21,1
63,13.93,89,1.37,5,855.68,0,0,8,1
31,17.5,47,4.77,4,304.91,0,0,12,0
25,1.16,23,2.83,4,1034.68,2,1,2,1
37,8.38,86,4.97,9,1149.13,1,0,10,1
44,15.8,43,3.16,9,3320.64,0,1,13,0
69,16.39,57,4.03,9,3824.22,0,0,8,1
54,18.58,65,1.03,11,2801.94,2,0,12,1
55,14.2,17,2.99,5,1384.19,0,0,1,0
81,5.28,79,3.95,11,966.71,0,0,17,0
117,10.36,28,4.13,13,3054.48,0,0,6,1
64,1.13,74,1.63,5,3479.8,0,1,23,0
95,13.12,1,2.68,2,1962.98,0,1,2,1
94,11.31,77,2.68,6,1478.55,1,1,6,1
35,13.5,67,1.41,2,667.44,0,1,6,0
113,18.64,38,2.77,10,352.22,1,1,22,1
94,13.9,72,4.23,13,813.27,0,0,1,0
34,6.75,40,2.2,5,4504.06,0,0,7,0
114,4.38,70,2.73,11,2195.31,1,0,10,1
74,17.17,80,4.84,13,359.03,2,0,15,1
15,4.29,86,1.13,15,3147.36,2,0,7,0
32,3.65,74,3.37,12,3309.19,0,1,13,1
73,4.53,21,3.97,12,2686.39,0,0,4,1
96,10.42,81,4.04,5,841.96,1,0,22,1
52,2.92,48,3.86,4,4578.81,1,1,6,1
116,18.79,27,3.91,5,4196.67,1,0,9,0
32,19.34,15,1.24,7,2489.43,2,0,19,1
105,19.49,67,3.14,10,2408.73,0,0,20,0
39,1.26,61,4.13,13,1104.42,1,0,5,0
86,18.95,35,1.38,2,4570.59,0,0,5,0
116,19.95,21,1.05,15,3677.53,2,1,9,0
27,18.88,10,4.26,1,697.6,1,1,8,0
96,13.58,84,3.85,4,2392.77,1,0,2,1
88,14.17,79,2.65,7,5440.65,2,0,4,1
106,2.88,41,4.76,1,2823.77,1,0,16,1
30,17.55,54,4.07,4,2084.58,1,1,0,1
66,1.66,72,4.87,15,3933.95,2,0,9,0
112,6.7,34,4.72,15,1377.24,0,0,4,1
32,19.83,56,2.93,14,3238.06,2,1,0,1
100,8.74,33,4.02,6,4083.23,0,1,22,0
54,3.06,72,3.68,6,5158.29,0,1,9,0
53,19.4,76,4.25,1,4216.52,0,0,23,1
91,19.69,69,4.15,7,2429.58,0,0,13,0
97,4.15,3,1.61,14,4653.24,1,0,15,0
56,17.36,45,1.93,5,5410.72,0,0,17,0
49,8.11,10,2.06,6,2971.03,2,0,18,0
60,7.94,60,4.27,1,226.1,0,1,13,0
51,5.62,34,4.24,7,5309.32,0,0,9,0
16,1.37,68,2.98,4,1159.56,2,0,7,0
59,5.73,56,3.32,3,932.69,1,1,15,1
57,1.55,10,4.31,12,1984.54,1,1,10,1
93,18.53,11,2.25,11,2403.91,0,0,16,0
100,13.4,42,1.2,13,4836.38,1,0,12,1
15,17.79,18,2.93,15,2457.26,0,1,4,1
100,14.49,76,4.65,4,483.16,2,0,14,0
18,3.06,67,4.16,9,3888.58,1,0,15,0
118,18.84,77,2.47,5,4093.08,2,1,9,1
66,18.05,58,1.26,12,4922.48,1,0,16,1
40,7.29,1,3.55,5,2513.42,1,1,14,1
30,2.67,7,4.34,8,699.21,1,0,7,0
99,14.23,21,3.66,15,3407.76,1,0,8,1
49,14.7,76,2.7,7,901.78,0,0,8,0
54,17.99,20,1.49,3,299.04,0,0,10,0
86,1.53,84,4.64,13,4715.78,0,0,8,1
58,3.26,28,2.1,15,2539.78,1,0,21,0
96,12.17,85,1.9,1,3245.03,1,0,10,0
29,12.57,89,4.26,12,4044.53,1,1,6,0
110,1.16,74,4.92,11,2525.96,2,0,22,1
101,8.24,74,3.64,13,496.56,1,0,3,1
26,11.89,82,3.5,2,1665.91,0,0,18,0
37,14.89,36,2.28,3,1327.18,0,1,8,0
50,6.66,77,1.08,11,5868.89,0,1,2,0
75,9.94,28,1.77,1,4489.13,0,0,18,0
34,16.37,82,3.34,1,2818.99,0,1,12,0
67,19.1,36,1.61,8,567.53,1,0,15,1
50,4.99,20,4.54,13,871.93,0,0,3,0
15,5.43,87,1.75,8,4914.82,0,0,9,1
84,18.83,89,3.09,2,5683.6,2,1,2,1
47,8.22,11,3.05,8,381.83,2,0,17,0
15,14.51,47,3.42,11,5480.3,1,1,20,1
54,12.44,82,2.31,13,2407.27,0,1,10,0
84,6.07,46,4.49,14,1439.07,2,0,16,1
23,13.24,14,2.78,2,792.95,1,0,16,0
75,13.28,66,3.8,13,4676.14,0,0,21,0
49,12.05,12,3.54,11,2919.68,1,1,11,0
12,2.44,58,1.47,5,5028.06,0,0,3,0
108,19.91,72,3.49,1,1511.71,2,0,7,1
106,8.31,12,3.2,9,4135.69,2,0,0,1
33,12.95,79,4.59,4,885.11,0,0,20,0
28,17.77,77,4.52,10,720.55,0,1,10,0
27,8.75,71,1.6,14,973.72,0,0,5,0
73,15.59,18,1.33,11,4891.63,2,0,4,1
97,19.45,56,2.18,2,4002.59,0,0,14,0
118,7.5,31,4.95,1,1162.59,0,0,21,1
44,8.4,86,1.09,6,2431.68,0,0,18,0
71,18.16,20,3.69,11,4629.38,0,0,14,0
10,3.61,81,3.43,8,1856.91,2,0,6,1
109,1.06,13,3.59,4,5543.33,2,0,16,0
34,18.22,79,1.87,1,5504.7,0,0,20,1
54,16.52,23,1.91,1,3406.82,0,0,0,0
58,19.47,48,2.72,6,3865.45,1,1,13,0
116,1.64,31,1.38,2,3988.67,1,0,18,0
107,3.55,74,1.3,15,1699.12,0,0,21,1
98,2.55,10,1.35,5,2318.86,0,0,15,0
25,13.83,59,3.29,15,988.46,0,1,1,0
107,12.32,67,2.59,2,5564.25,0,0,20,0
102,7.51,60,2.17,9,4398.33,1,0,6,0
28,1.62,89,2.26,2,468.87,0,1,11,0
32,12.97,4,1.83,5,3386.45,0,0,8,0
92,11.62,35,2.65,4,2189.83,1,1,16,1
34,2.7,63,1.81,11,4928.67,1,0,6,0
25,18.22,77,3.79,1,2194.04,0,1,13,1
63,4.38,31,1.5,10,3936.07,0,0,23,1
82,15.0,70,4.79,9,1161.29,2,1,18,0
10,17.76,73,1.36,3,3440.78,0,1,1,0
51,11.8,65,4.77,10,1904.54,1,0,7,1
28,5.31,9,4.33,8,1156.35,0,1,22,0
106,6.53,20,3.72,4,3791.7,0,1,0,0
43,17.77,39,4.65,11,3904.12,0,0,1,0
89,6.32,41,1.56,13,5903.45,0,1,19,0
117,15.05,71,1.71,13,4080.82,0,0,14,0
113,19.81,45,2.01,9,3191.12,2,0,14,1
64,20.0,81,1.98,5,5493.2,1,0,18,0
27,10.9,72,2.24,2,5004.03,1,1,1,1
43,16.62,40,3.3,8,3382.73,1,1,4,1
98,19.81,3,1.11,13,3165.82,1,1,21,1
54,7.81,13,2.53,4,5663.42,1,0,21,0
15,5.42,13,1.99,14,3779.34,1,1,22,0
30,2.73,52,3.43,2,4339.92,0,0,11,0
79,3.25,83,4.94,6,702.74,0,0,12,0
105,17.14,28,3.07,1,4366.17,2,0,21,1
114,11.98,22,2.7,8,1735.15,1,1,21,0
57,17.54,84,2.47,9,870.12,1,0,15,0
116,15.89,30,4.14,7,5128.06,1,0,7,1
48,13.64,70,1.29,13,4208.91,1,0,4,0
40,12.38,76,4.84,13,2563.87,0,0,20,0
115,1.44,60,2.67,9,2702.22,2,0,10,1
19,17.51,22,2.25,2,1343.28,1,0,10,0
39,8.65,7,4.9,11,255.4,2,0,22,0
27,11.42,75,4.74,1,2226.28,0,0,9,0
69,0.93,15,3.57,7,1060.8,2,1,12,0
97,18.75,25,1.07,4,2646.02,1,0,10,0
82,18.1,28,3.99,10,5036.19,1,0,22,0
104,11.09,5,2.34,8,865.58,0,1,18,0
24,11.76,36,2.55,3,732.17,1,0,0,0
13,14.25,32,1.63,7,5432.19,0,0,20,0
72,5.66,45,3.09,7,4521.81,1,0,10,0
49,4.83,60,3.98,11,507.81,1,0,3,1
18,13.64,40,2.09,15,661.51,0,0,0,0
118,2.54,17,4.75,10,4172.56,1,0,20,1
18,9.35,15,1.78,9,2348.0,0,0,5,1
35,10.11,50,1.27,11,4400.21,1,0,22,0
13,7.94,36,3.58,4,2545.83,1,1,15,0
90,4.11,13,4.4,14,5813.16,0,0,9,1
25,7.43,67,4.81,10,4227.62,1,0,10,0
24,7.08,29,4.07,13,470.37,1,1,15,0
108,10.24,59,1.8,14,2116.91,2,0,8,0
61,13.66,52,4.91,1,3468.92,0,0,11,0
78,19.38,35,4.68,7,1022.87,1,1,19,1
14,3.31,29,1.65,10,214.62,0,1,16,0
29,17.52,63,3.24,12,659.99,2,0,19,1
88,6.04,13,3.22,14,3240.73,1,1,10,0
27,12.03,22,2.77,6,3867.08,1,0,22,0
120,11.16,47,4.94,11,738.84,0,0,0,0
11,11.36,27,1.24,1,4057.91,2,0,5,0
102,14.61,6,3.51,9,3779.32,2,1,9,1
22,7.94,41,1.82,10,5651.4,0,0,7,1
13,6.72,9,3.11,8,5075.92,1,0,21,0
51,17.13,67,4.12,10,5670.8,2,0,13,0
118,4.79,43,1.99,4,5803.42,0,0,22,1
83,4.01,12,2.57,15,2756.69,1,0,18,1
70,0.8,84,4.8,15,3029.88,1,1,23,1
104,4.61,32,4.05,5,1833.41,1,0,20,1
114,10.61,86,3.29,8,3148.91,1,0,6,0
17,11.0,31,1.89,2,1074.15,0,0,6,1
76,5.46,47,2.7,6,4094.3,1,0,5,1
72,1.91,4,4.1,10,344.61,2,0,18,1
119,15.02,60,4.28,2,1566.64,2,0,10,1
18,15.28,89,1.98,15,1406.82,1,1,0,0
103,19.96,89,3.65,12,5639.76,0,0,5,0
20,18.05,2,1.38,11,1040.43,1,0,12,1
108,18.56,23,1.09,8,5366.5,0,0,17,1
110,16.06,33,3.19,5,921.28,1,0,1,0
51,12.5,83,1.9,12,3974.05,1,0,16,0
22,3.01,41,1.32,10,2055.34,0,1,16,0
45,12.64,19,3.92,3,2032.81,0,1,1,0
22,1.59,40,2.99,2,5989.97,2,0,0,0
21,17.76,81,4.19,4,1511.05,2,1,11,0
46,9.9,19,3.66,8,1374.85,0,1,11,0
83,14.1,5,3.92,1,3618.14,0,0,21,0
82,1.52,56,2.23,10,4496.36,0,0,4,1
61,10.92,41,2.05,15,5898.53,0,0,23,0
80,6.37,24,3.4,3,4268.2,2,0,15,1
11,6.06,40,1.8,13,3458.85,1,0,15,0
65,8.1,40,4.26,1,2572.96,2,1,12,1
69,0.51,2,3.09,2,3651.65,1,0,6,0
32,9.6,42,1.91,10,3684.84,0,0,11,0
112,9.99,45,3.5,11,1462.73,1,0,13,0
49,17.33,56,4.78,15,4093.01,1,0,19,0
73,9.25,82,1.33,7,1385.66,1,0,8,0
112,7.59,73,1.44,1,3041.74,0,1,10,0
94,19.9,50,4.38,9,1707.24,0,1,10,0
32,11.64,4,1.44,8,2014.25,1,1,19,0
38,9.72,85,1.16,1,3760.49,0,0,19,0
87,10.17,72,2.39,10,574.01,2,1,1,0
99,16.28,14,2.87,1,269.8,1,0,14,0
60,7.14,87,3.28,2,957.6,0,0,17,0
