hour,dayofweek,cust_dist,items_count,total_price,barista_exp,promo,rain,time_to_serve,good_review,repeat_visit
18,1,11.44,5,642.94,22,0,0,170,0,0
15,0,7.34,4,877.65,1,1,1,198,0,0
11,4,2.67,8,297.6,50,1,1,253,1,1
11,3,4.33,8,642.16,4,1,1,313,0,0
19,1,14.24,1,725.77,36,1,0,30,1,0
5,3,5.82,2,1479.18,8,0,0,62,1,0
22,3,13.66,5,592.04,25,1,0,140,1,0
3,2,4.92,2,1002.41,28,1,1,93,1,0
5,2,8.38,7,292.38,52,0,0,173,1,0
10,1,0.8,7,191.67,38,0,1,229,0,1
0,5,8.07,6,1320.16,36,0,0,160,1,0
23,6,9.74,3,1123.03,36,0,1,83,1,0
22,2,3.9,7,544.5,60,1,1,193,1,1
14,6,8.89,4,806.41,43,0,0,68,1,1
10,2,9.88,8,290.04,60,0,1,228,0,0
18,2,10.46,5,1090.02,41,0,1,205,0,0
17,3,11.76,5,198.46,46,0,1,150,0,0
16,1,5.01,1,1159.85,4,0,1,84,0,0
18,3,8.73,8,865.57,13,1,0,270,0,0
20,4,14.73,1,490.39,38,0,1,30,1,0
13,3,13.52,1,1307.6,45,1,1,44,1,0
17,6,14.31,8,1480.5,25,0,0,241,0,0
18,6,6.1,2,456.09,3,1,0,90,1,0
14,4,11.91,4,1228.74,55,0,0,81,1,0
14,0,9.49,2,1150.23,32,0,0,30,1,0
3,0,1.7,4,1146.07,39,0,1,138,0,0
6,4,12.45,5,1440.13,1,1,0,178,0,0
12,4,10.32,7,781.26,11,0,0,224,0,0
2,3,3.38,7,1043.84,2,0,0,236,0,0
15,4,1.66,2,1253.43,5,1,0,84,0,1
8,1,12.64,2,771.35,56,0,0,30,1,0
7,0,1.64,2,774.0,22,0,0,43,1,1
19,0,1.82,3,546.12,46,0,0,57,1,1
12,5,6.7,6,1193.16,13,0,1,247,0,0
16,4,2.45,8,1060.67,48,0,0,200,0,0
16,2,13.75,4,731.6,23,0,0,115,1,0
16,2,7.32,7,687.07,47,1,0,197,0,0
0,4,8.75,4,201.63,31,0,0,73,1,0
7,1,13.96,2,109.1,35,0,0,58,1,0
18,2,8.19,3,840.45,38,0,0,83,1,0
5,5,5.63,2,684.49,41,0,0,30,1,0
2,6,12.06,4,1214.45,35,0,0,89,1,0
4,4,6.92,6,859.72,45,1,0,135,1,0
12,1,5.12,7,1411.39,13,1,1,283,0,0
14,1,10.99,6,374.6,54,1,0,132,1,1
13,3,12.12,8,1486.21,7,0,1,309,0,0
22,1,11.98,5,517.09,5,1,1,201,0,0
15,2,14.68,3,999.39,58,1,1,74,1,0
17,6,11.91,6,802.6,29,0,0,200,0,0
21,2,11.66,3,603.41,8,0,1,164,0,0
21,4,12.93,2,295.03,8,0,0,57,1,0
10,6,0.5,5,288.77,54,0,0,141,1,1
2,4,5.76,4,1096.11,7,1,0,137,0,0
21,1,11.2,6,628.7,19,0,1,226,0,0
9,5,9.2,6,1445.82,39,0,0,173,1,0
9,0,3.07,1,555.91,23,0,1,118,0,1
20,6,4.9,7,1476.93,36,0,0,189,0,0
15,3,5.38,4,387.59,42,0,1,118,1,0
11,0,8.73,6,243.94,32,1,1,194,0,0
1,1,12.56,6,537.6,45,0,1,195,0,0
8,1,14.02,4,1339.82,4,1,0,184,0,0
23,0,11.38,5,830.59,30,0,1,176,0,0
2,3,12.72,3,289.91,51,0,1,77,1,0
23,6,7.32,4,383.5,42,0,0,101,1,0
14,6,6.15,3,535.76,39,1,0,53,1,0
2,0,6.19,5,926.23,5,0,1,203,0,0
18,4,9.43,5,565.33,3,0,0,233,0,0
17,2,2.3,8,1145.88,22,0,1,302,0,0
7,5,8.9,2,962.81,28,1,0,46,1,0
16,4,10.14,1,1323.35,22,0,0,30,1,0
7,6,6.86,5,801.35,22,0,0,143,0,0
6,2,14.32,8,563.65,34,0,0,237,0,0
6,5,9.32,8,1494.78,29,0,0,238,0,0
2,5,3.69,8,597.89,43,1,1,235,0,0
0,5,7.45,5,700.04,42,1,0,112,1,0
3,1,10.29,3,1232.78,60,0,1,50,1,0
4,5,5.19,5,224.09,55,1,1,141,1,1
0,3,1.65,4,641.09,13,1,0,70,1,1
14,0,8.96,2,219.99,7,0,0,56,0,0
4,6,14.24,2,295.03,10,1,0,76,1,0
12,3,7.53,4,106.5,28,0,0,68,1,1
7,0,13.64,6,113.36,4,0,0,238,0,0
7,4,12.61,5,632.4,59,0,0,78,1,0
4,4,2.64,7,1232.83,32,0,1,239,0,0
8,0,10.77,1,921.81,22,0,0,76,1,0
0,3,6.81,8,988.88,20,1,0,244,0,0
3,0,4.13,5,826.95,48,1,1,147,1,0
2,5,10.46,2,1247.71,20,1,1,91,1,0
1,1,11.27,1,1332.53,6,0,1,71,1,0
7,6,3.11,7,1289.64,9,1,1,259,0,0
22,4,13.76,6,1236.98,28,0,0,169,1,0
8,6,11.39,3,355.8,13,0,1,170,0,0
1,1,14.03,3,931.43,31,0,1,99,1,0
13,5,5.1,7,915.03,39,0,0,197,1,0
13,5,14.12,5,839.12,50,0,0,83,1,0
3,4,5.84,5,773.14,14,0,0,167,0,0
5,4,1.28,1,224.84,22,1,0,39,1,1
10,5,11.56,1,243.03,37,1,0,38,1,0
2,2,10.7,6,1363.19,54,1,1,193,1,0
7,6,9.17,5,982.26,45,0,0,118,1,0
2,1,7.6,2,467.24,24,1,0,74,1,0
13,6,0.97,3,491.02,8,1,0,67,1,1
12,1,9.56,6,954.27,15,0,1,241,0,0
12,2,6.54,8,669.71,51,1,0,202,0,1
1,3,8.62,1,717.85,41,0,0,30,1,0
12,1,6.73,8,184.91,6,0,1,310,0,0
18,6,14.51,2,294.23,23,0,0,68,1,0
5,0,9.26,5,650.69,25,0,0,153,0,0
15,5,11.36,4,1079.56,31,1,0,130,1,0
1,5,14.08,1,167.24,46,0,1,30,1,0
7,2,9.08,6,568.38,29,0,1,224,0,0
16,1,0.67,4,1073.1,23,1,0,113,1,1
22,3,1.0,2,1208.87,10,1,0,65,1,1
1,1,10.68,8,366.31,9,0,1,278,0,0
9,5,4.55,7,1124.08,49,0,1,242,0,0
15,4,8.9,3,1437.58,13,0,1,164,0,0
5,0,3.43,7,1369.54,32,0,1,226,0,0
1,2,4.42,7,1205.13,49,0,0,176,0,0
1,4,7.82,7,1097.26,51,0,1,203,1,0
12,6,14.65,2,429.19,45,1,1,37,1,0
23,3,9.44,3,987.46,41,1,1,95,1,0
14,4,14.07,2,1000.58,1,0,1,118,0,0
1,6,14.41,7,669.55,1,0,0,223,0,0
6,4,3.52,1,790.22,37,0,1,38,1,1
2,3,5.01,7,1071.64,40,0,1,215,0,0
7,4,11.66,1,1432.94,18,0,1,88,0,0
22,2,13.07,6,513.43,36,0,0,156,0,0
13,5,8.03,7,444.91,31,0,1,212,0,0
23,1,14.9,4,942.53,54,0,1,127,1,0
22,4,0.67,2,283.12,1,0,0,94,0,1
21,2,4.84,7,915.55,47,0,1,213,1,0
6,1,9.54,2,224.39,52,0,1,65,1,0
20,6,7.3,8,786.82,36,0,0,215,0,0
6,1,2.19,7,968.58,57,0,0,146,1,1
0,6,5.83,4,198.15,9,0,0,141,1,0
16,4,0.87,7,389.73,22,0,0,216,0,1
8,2,9.82,5,569.52,56,0,0,131,1,0
20,5,13.44,6,616.04,28,0,0,180,0,0
12,4,13.33,8,1046.55,26,1,0,232,0,0
20,6,10.64,2,840.63,52,0,0,30,1,0
18,3,7.25,8,634.95,10,0,0,265,0,0
20,1,7.92,6,730.95,56,1,1,186,1,0
18,4,2.49,2,118.17,47,1,0,39,1,1
21,6,5.44,2,1178.74,3,0,1,108,0,1
16,1,3.22,5,157.41,2,1,0,158,0,1
22,6,12.41,7,1261.04,54,0,0,138,1,0
22,2,13.76,1,857.4,37,1,0,30,1,0
9,0,8.29,6,838.95,56,0,1,200,1,0
9,4,11.05,4,1086.41,31,1,1,201,0,0
3,5,2.26,6,1303.38,33,1,1,209,0,1
7,4,9.32,7,1419.7,32,0,0,201,0,0
21,1,10.69,5,860.72,43,1,1,185,0,0
19,2,7.07,3,310.92,12,0,0,107,0,1
19,6,4.03,8,1330.08,58,0,1,220,0,0
17,3,13.22,3,156.94,3,0,0,143,0,0
13,5,11.27,5,1230.27,55,1,0,93,1,0
17,2,13.55,8,1052.59,48,0,0,222,0,0
13,4,12.37,7,1366.62,26,0,1,259,0,0
19,3,14.86,5,1356.45,14,0,0,190,0,0
20,2,3.29,1,174.42,12,0,0,64,1,1
23,0,1.76,6,953.22,52,0,0,118,1,1
14,5,5.39,7,274.54,26,1,1,254,0,0
21,1,2.37,8,209.86,16,1,0,234,0,1
3,2,8.09,6,727.59,53,0,1,195,0,0
12,2,9.68,3,236.64,8,0,1,154,0,0
22,0,8.89,7,1119.06,49,0,1,214,0,0
7,4,4.26,4,1456.52,49,0,1,107,1,0
17,6,13.68,6,897.42,28,0,1,220,0,0
11,6,0.81,2,429.24,7,0,0,85,0,1
22,5,5.55,8,1280.49,15,0,0,273,0,0
13,5,10.93,2,1294.34,60,0,1,63,1,0
1,1,11.62,1,1125.9,41,1,0,30,1,0
17,2,6.53,8,961.19,36,1,0,229,0,0
23,3,0.75,7,1314.91,8,0,1,276,0,0
1,2,9.46,8,328.61,10,0,0,273,0,0
10,6,1.41,1,1404.24,15,0,1,110,0,0
8,1,2.06,8,1426.08,55,1,1,251,1,0
11,2,9.93,7,1320.79,18,0,0,223,0,0
16,0,5.03,3,450.93,46,1,0,47,1,1
14,6,5.55,4,1301.45,37,0,0,89,1,0
16,2,7.56,4,796.69,41,0,1,127,1,0
17,2,14.69,5,932.9,45,0,0,142,1,0
21,6,14.5,1,1276.84,57,0,0,30,1,0
5,3,6.54,7,141.42,51,0,1,202,0,1
16,6,4.35,6,608.12,43,0,0,147,1,1
22,0,4.89,2,1241.97,44,1,0,30,1,1
23,0,4.4,6,1239.54,35,0,0,180,1,0
17,2,8.22,2,1288.16,2,0,0,134,0,0
7,5,9.3,3,336.9,55,0,0,32,1,1
8,3,7.59,2,1088.24,22,0,1,115,0,0
5,2,6.42,6,305.1,15,0,0,180,0,0
4,6,3.56,8,1199.14,37,0,0,221,1,0
11,2,7.5,6,443.18,39,0,0,150,1,0
10,1,5.45,4,1132.94,36,0,0,106,1,0
0,1,8.35,7,737.0,5,0,1,270,0,0
10,5,10.29,4,1480.77,57,0,0,100,1,0
18,3,9.68,1,911.85,48,1,1,62,1,0
8,4,7.21,8,985.61,15,0,0,303,0,0
1,1,8.56,6,615.43,27,1,1,202,0,0
11,4,4.63,8,1128.33,16,0,0,236,0,0
3,0,0.85,8,792.84,57,0,0,180,1,1
3,1,9.56,7,125.29,36,0,0,171,0,0
17,1,4.16,3,952.01,38,0,1,112,0,1
14,3,10.2,2,1262.64,18,0,0,52,1,0
18,5,11.33,1,431.52,35,0,0,32,1,0
12,4,13.78,5,409.49,25,0,1,170,0,0
18,6,14.39,8,952.44,22,0,0,269,0,0
16,1,0.65,5,1245.17,56,1,0,113,1,1
5,1,14.86,7,449.47,31,1,1,216,1,0
15,3,10.4,2,1405.17,59,0,0,30,1,0
23,3,9.83,2,1398.34,37,0,1,66,1,0
11,5,0.72,7,380.75,34,0,0,182,0,1
18,4,12.99,2,469.3,23,0,0,94,0,0
4,0,2.61,4,1080.84,16,1,0,125,0,0
16,6,12.64,2,1432.43,6,0,1,127,0,0
22,5,0.73,5,1093.84,59,0,1,137,1,1
0,0,9.87,2,722.86,15,0,1,94,0,0
23,2,6.8,6,336.6,18,1,0,179,0,1
22,1,3.41,7,745.41,38,0,1,222,1,0
9,4,2.06,3,949.47,13,0,0,136,0,0
14,5,6.88,5,563.33,24,0,0,122,1,0
22,1,2.29,3,814.36,13,0,1,131,0,0
20,4,7.55,5,282.3,1,0,0,178,0,0
20,4,9.57,8,733.06,48,1,0,191,1,0
10,4,12.5,1,227.09,36,0,0,30,1,0
12,1,10.34,6,168.72,49,1,1,165,1,1
4,5,1.45,5,1300.14,18,0,0,132,1,1
0,6,4.96,8,387.11,48,0,0,218,0,1
23,3,4.68,6,905.22,33,1,1,195,0,1
11,1,13.77,5,308.58,38,0,0,122,1,0
10,4,13.08,3,467.54,43,1,0,70,1,0
16,5,5.87,3,605.88,6,1,1,154,0,0
3,6,1.53,7,301.15,17,0,1,264,0,1
14,2,13.46,5,164.35,4,1,0,160,1,0
8,0,13.38,5,1328.02,14,1,1,215,0,0
20,4,12.89,4,116.57,30,0,0,97,0,0
19,2,12.75,6,185.85,46,0,0,139,1,0
18,3,7.46,6,1227.1,20,0,0,205,0,0
18,6,3.07,6,494.81,8,0,0,229,0,1
11,6,7.42,6,1111.95,54,0,0,107,1,0
4,4,7.67,1,304.72,2,0,1,110,0,0
9,6,7.6,1,432.19,37,0,1,87,1,0
16,2,8.31,8,901.89,4,0,1,261,0,0
4,4,4.24,2,1484.09,10,0,1,98,1,0
21,1,5.81,5,202.82,20,0,0,140,0,1
15,5,6.8,5,660.78,60,0,0,98,1,0
6,2,2.4,5,160.31,56,1,1,142,1,1
8,5,7.1,5,378.92,53,0,1,156,0,0
2,1,12.25,6,1370.46,35,0,1,221,0,0
14,1,12.51,6,235.04,48,0,0,127,1,0
15,5,6.47,1,1299.6,10,0,0,32,1,0
17,2,8.02,3,348.92,28,0,0,80,1,0
13,5,0.99,4,1306.5,15,1,0,124,0,0
2,5,10.28,6,853.23,36,0,0,169,1,0
11,0,6.37,6,1329.49,1,1,0,194,0,0
8,2,6.96,7,312.39,22,0,1,280,0,0
6,0,13.17,6,1166.85,27,0,0,172,0,0
8,4,7.2,3,1052.98,29,1,0,106,1,0
12,6,0.81,3,860.11,15,1,1,142,0,0
17,5,3.8,1,1234.82,10,0,0,78,1,0
4,4,7.4,6,1007.59,20,1,0,184,0,0
12,2,6.65,8,1327.87,22,0,0,252,0,0
3,5,12.98,7,633.49,50,1,1,188,0,0
1,6,8.36,4,925.89,48,0,0,71,1,0
15,4,10.5,5,1318.84,53,1,1,124,1,0
8,3,7.31,6,400.74,59,0,0,159,1,0
8,1,6.88,1,780.04,9,0,0,94,1,0
5,5,6.97,1,1445.04,56,0,0,30,1,0
10,6,6.46,8,763.04,51,0,0,227,1,0
21,1,8.31,4,453.96,32,0,0,79,1,0
23,0,4.13,7,591.51,17,0,1,254,0,1
21,4,13.42,2,1339.12,42,0,0,30,1,0
0,0,5.33,1,1436.84,19,1,1,72,0,0
3,6,2.64,3,1430.15,40,0,1,71,1,0
12,5,1.9,3,1078.52,27,1,1,144,1,1
22,1,0.69,5,813.44,51,0,0,102,1,1
12,1,6.63,1,355.76,37,0,1,43,1,0
12,4,3.22,7,272.51,34,0,0,217,0,0
1,5,0.81,5,183.67,47,0,0,110,1,1
8,3,8.04,1,124.8,49,0,1,32,1,0
23,3,10.36,4,1329.36,59,0,0,55,1,0
7,4,1.74,6,1232.72,10,0,1,264,0,1
6,5,7.18,7,894.95,30,0,0,181,1,0
3,4,11.28,1,1498.21,21,0,0,30,1,0
17,5,14.79,7,1434.27,21,1,0,251,0,0
2,6,10.17,2,1017.15,54,1,0,30,1,1
5,6,4.05,7,750.4,34,1,0,187,1,1
11,0,10.89,7,313.04,9,1,0,246,0,0
11,4,9.17,3,821.83,34,0,1,100,1,0
20,5,3.57,4,320.84,50,0,1,103,1,1
7,3,12.84,6,657.83,12,1,1,204,0,0
21,5,6.7,6,1419.71,47,0,1,162,0,0
21,6,14.45,3,578.77,21,1,0,75,1,0
0,5,10.98,7,313.9,57,0,1,189,0,0
3,4,9.85,6,915.36,20,0,0,185,0,0
20,0,11.06,5,943.31,6,0,0,170,0,0
10,0,7.43,4,371.33,50,1,1,126,1,1
2,0,7.83,2,375.22,45,1,0,42,1,1
12,0,12.84,3,1485.37,36,1,1,89,1,0
16,6,10.37,1,440.59,12,0,0,69,1,0
21,2,13.51,1,1273.47,41,0,0,30,1,0
21,4,13.42,1,758.45,31,0,0,30,1,0
9,1,14.66,8,708.98,2,1,0,304,0,0
20,4,10.65,4,512.95,16,0,1,188,0,0
11,2,7.78,2,1183.36,1,0,1,127,0,0
14,0,2.91,6,1332.93,4,0,0,200,0,0
20,2,10.73,2,465.58,47,0,0,30,1,0
9,3,4.73,2,233.14,52,0,0,37,1,1
13,3,4.6,3,291.69,1,0,1,165,0,1
12,6,3.96,4,1209.92,52,0,0,95,1,1
4,4,13.19,1,710.16,47,1,1,30,1,0
5,4,13.09,3,284.68,35,0,1,106,1,0
23,1,9.65,6,576.4,13,0,1,263,0,0
1,6,7.36,2,819.93,50,0,0,30,1,1
21,1,10.25,7,1292.87,45,1,1,227,0,0
16,3,9.3,1,998.44,42,0,1,50,1,0
3,0,6.53,8,346.45,31,0,1,241,0,0
13,2,6.0,4,322.18,20,0,1,164,0,0
9,1,6.05,5,677.27,56,0,0,129,1,1
2,5,9.04,8,205.27,7,1,1,347,0,0
2,1,9.89,2,1157.81,57,1,1,30,1,0
14,0,7.05,2,662.04,40,0,1,45,1,1
5,0,14.55,2,580.23,33,0,1,77,1,0
16,4,1.72,2,812.75,28,0,0,42,1,1
11,2,5.53,1,1092.54,50,0,0,30,1,0
21,0,6.58,4,897.09,44,1,1,111,1,0
19,6,0.75,8,1223.36,50,0,0,225,1,1
23,1,5.79,3,981.11,60,0,0,30,1,0
10,1,4.47,1,1203.16,56,1,0,30,1,1
3,3,7.84,4,1075.5,44,0,1,138,0,0
5,0,5.38,8,370.37,20,0,0,252,0,1
0,5,11.03,3,173.3,32,0,0,64,1,0
19,4,7.89,2,1364.76,9,0,0,74,0,0
22,2,2.38,4,1423.92,34,1,1,152,1,1
15,5,11.38,2,1117.71,14,0,1,94,0,0
14,4,1.94,7,1113.89,4,0,0,253,0,0
16,1,12.67,4,478.21,29,0,0,112,1,0
7,5,14.01,6,859.42,15,0,1,224,0,0
11,4,5.18,5,1489.14,17,1,1,201,0,0
21,1,13.93,2,1298.6,19,0,1,72,0,0
20,1,12.0,2,526.15,38,1,1,95,1,0
9,1,13.88,2,521.46,9,1,1,143,0,0
14,1,10.16,6,777.01,27,1,0,172,1,0
8,6,3.92,1,666.44,49,1,0,30,1,1
1,1,13.47,3,619.61,15,0,1,134,0,0
4,3,3.17,2,977.76,37,1,1,98,1,1
5,5,3.59,2,116.09,28,0,0,43,1,1
6,4,4.43,8,1168.68,50,0,1,228,0,0
20,3,4.91,8,1136.07,55,0,1,237,0,0
0,6,7.96,1,1262.46,4,0,1,98,0,0
22,3,10.85,1,1278.03,21,0,0,51,1,0
6,0,13.93,5,892.96,56,0,0,65,1,0
19,0,1.78,4,1192.1,34,0,1,152,0,0
11,0,14.34,2,789.35,19,0,0,40,0,0
15,2,13.86,4,1432.14,59,0,0,79,1,0
15,0,1.28,7,366.98,37,1,1,205,1,1
10,4,5.72,1,1381.86,58,0,1,47,1,0
20,3,12.29,1,461.94,4,0,0,34,1,0
3,4,9.37,5,243.81,37,0,1,157,1,0
12,5,11.8,3,714.75,51,0,0,30,1,0
6,0,10.93,6,960.88,32,0,0,161,0,0
3,6,7.7,6,423.39,45,0,1,212,0,0
14,2,1.1,6,878.11,48,0,1,156,1,1
18,5,8.97,1,1231.05,12,0,0,44,1,0
8,6,1.2,2,459.92,41,0,0,67,1,1
10,2,9.25,8,912.45,56,1,0,213,1,0
7,5,12.11,5,575.04,16,0,1,176,0,0
0,3,8.98,3,841.68,14,1,1,131,0,0
22,4,14.96,7,1033.69,54,1,0,136,1,0
23,1,7.11,6,590.59,1,0,0,201,0,0
7,4,11.36,5,1492.28,52,1,0,87,1,0
12,0,10.17,8,889.29,55,1,1,232,0,0
21,6,14.88,8,1254.25,58,0,1,232,1,0
3,1,10.84,1,1115.19,32,0,0,30,1,0
7,2,2.88,6,1293.93,21,0,1,220,0,0
2,3,14.36,3,343.32,4,0,0,79,0,0
8,3,10.18,7,411.58,9,0,0,256,0,0
1,2,1.36,4,782.38,56,1,0,89,1,1
1,0,10.03,8,1293.26,51,1,0,188,1,0
12,2,13.31,8,376.65,46,0,1,244,0,0
14,5,8.87,7,1459.49,22,1,1,258,0,0
22,6,5.63,8,278.64,12,1,0,263,0,0
11,6,12.4,3,345.11,30,0,0,87,1,0
3,0,11.85,7,334.13,30,0,0,201,0,0
7,1,8.39,2,920.41,32,0,0,30,1,0
8,2,2.74,6,1384.56,60,1,1,199,1,1
22,0,4.14,6,457.16,36,1,1,218,0,1
4,6,11.21,4,874.25,7,0,0,146,0,0
23,1,12.19,7,346.08,17,0,0,217,0,0
19,2,4.55,4,983.59,1,1,0,143,1,0
17,3,5.84,7,272.54,14,1,1,263,0,0
10,2,1.63,6,787.84,47,0,0,158,0,1
14,4,10.85,2,1017.25,44,0,0,30,1,0
21,2,0.55,8,910.78,44,1,0,201,1,1
8,4,1.17,7,296.0,38,0,0,199,0,1
16,1,0.56,4,325.92,26,0,0,123,0,1
11,2,9.86,1,1039.95,27,1,1,53,1,0
6,1,6.55,8,1232.47,45,0,1,225,0,0
9,1,4.81,6,1371.3,16,1,0,202,0,0
9,6,13.73,3,1239.06,46,0,0,82,1,0
12,0,3.3,3,1463.49,7,0,1,145,0,0
18,1,6.15,8,671.55,32,0,1,282,0,0
10,1,14.13,2,563.63,25,0,0,78,1,0
12,6,6.69,1,139.46,31,0,1,79,0,0
20,6,8.54,4,729.85,16,0,1,178,0,0
7,2,1.66,7,1011.92,55,0,0,144,1,0
7,6,11.96,6,1241.57,41,1,0,119,1,0
3,2,6.63,3,474.44,58,0,1,67,1,1
14,3,12.11,3,819.03,14,0,1,121,0,0
10,6,4.18,3,1026.81,25,0,0,86,1,1
10,0,6.63,3,872.24,30,0,0,114,1,0
0,1,11.9,5,483.63,56,0,0,95,1,0
16,0,14.62,2,1214.8,7,0,1,136,0,0
14,4,1.36,4,342.71,12,1,0,130,1,1
19,6,12.28,6,1366.97,3,0,0,222,0,0
5,1,4.86,6,1433.64,27,0,1,190,0,0
23,0,8.49,6,611.8,46,0,0,131,1,0
21,6,4.71,4,626.65,19,0,1,134,0,0
14,6,9.39,2,1140.59,43,0,0,41,1,0
8,3,5.63,8,738.8,37,1,0,224,0,0
13,3,5.34,8,140.05,55,0,0,190,1,1
17,1,1.05,1,1387.83,45,0,1,48,1,1
16,4,2.63,7,703.05,60,0,1,195,0,0
17,3,13.8,8,384.89,42,1,0,227,1,0
4,3,14.98,7,877.93,7,0,1,249,0,0
19,4,11.82,2,406.47,49,0,1,71,1,0
19,0,4.66,3,388.43,16,0,0,135,0,0
8,3,6.34,7,864.02,32,1,0,209,0,0
10,2,11.22,3,647.46,8,0,0,155,0,0
23,5,14.54,2,902.19,49,0,1,66,1,0
21,5,7.1,2,1495.56,13,1,1,112,0,0
0,3,12.53,4,1302.63,11,0,0,122,0,0
17,0,14.64,4,110.74,20,0,0,144,0,0
5,6,13.17,5,170.78,18,0,0,145,1,0
1,0,3.79,6,954.11,37,1,0,171,1,1
14,1,0.62,5,976.76,6,0,0,151,0,1
20,2,7.64,6,1329.47,20,0,0,184,1,0
13,0,8.2,3,980.68,32,1,0,72,1,0
4,4,3.42,5,418.8,46,0,1,155,1,1
5,2,4.63,5,755.92,44,0,0,124,1,1
5,5,11.59,1,1232.58,29,1,0,30,1,0
21,2,7.32,2,1391.95,4,0,0,70,1,0
17,4,5.1,4,431.68,7,0,0,162,0,0
13,3,9.53,5,855.45,43,0,1,169,1,0
9,4,9.97,4,322.5,20,0,0,146,0,0
13,4,11.66,6,795.8,34,1,0,180,1,0
12,3,2.77,5,226.16,36,0,0,121,1,1
2,3,11.25,6,1418.42,7,0,0,188,0,0
5,3,9.19,8,993.28,33,1,0,227,0,0
7,3,1.33,8,1295.9,15,0,1,279,0,0
11,3,11.77,5,1497.61,52,0,0,93,1,0
12,4,6.05,8,355.73,32,0,1,265,0,0
10,1,5.29,7,1071.8,22,0,0,250,0,0
11,1,7.0,3,1341.78,56,0,0,40,1,1
0,0,5.52,1,906.31,40,0,0,30,1,1
16,1,5.41,6,995.57,29,0,1,235,0,0
15,5,12.22,2,670.74,25,0,0,62,1,0
10,1,2.31,2,1044.67,5,0,0,107,0,0
12,4,14.57,3,653.81,14,0,0,115,0,0
17,3,8.55,8,767.27,50,0,1,251,0,0
10,3,3.15,3,244.08,35,0,0,106,0,1
11,6,2.4,8,110.93,2,0,1,315,0,0
5,6,9.08,7,177.21,25,0,1,242,0,0
8,6,9.68,2,369.53,54,0,1,68,1,0
15,4,1.27,6,739.25,16,0,0,185,0,1
3,5,4.02,2,129.39,46,0,1,53,1,1
2,1,12.03,1,318.31,16,0,0,39,1,0
15,4,1.22,5,1194.02,11,0,0,169,0,0
23,0,12.9,8,1167.03,60,1,1,190,0,0
11,3,10.04,1,1205.62,49,1,0,30,1,0
10,6,6.8,7,1390.16,35,0,1,301,0,0
4,2,5.52,7,266.7,23,0,0,200,1,0
17,0,0.78,8,328.4,55,0,1,262,0,1
18,6,12.47,8,566.98,5,1,0,293,0,0
22,5,2.57,2,1381.2,35,1,1,52,1,1
22,0,4.99,5,1185.67,29,0,0,143,1,1
5,4,8.75,2,553.77,47,1,0,30,1,1
21,1,4.07,1,222.69,55,0,1,30,1,1
17,3,7.71,1,962.93,5,0,1,90,0,0
5,5,12.24,8,459.55,54,1,0,195,1,0
3,5,7.32,6,843.61,3,0,0,200,0,0
11,2,14.26,6,1418.52,6,1,0,221,0,0
18,0,12.79,1,901.66,23,0,0,30,1,0
1,2,5.33,5,1393.37,46,0,0,124,1,0
16,1,6.3,8,650.25,56,0,1,232,0,1
10,6,6.64,7,986.69,2,0,0,254,0,0
10,1,9.58,6,1351.45,18,0,0,189,0,0
20,6,4.66,6,923.18,30,0,1,200,0,0
15,2,14.55,4,960.86,38,0,0,96,1,0
1,3,9.33,4,1102.83,56,0,0,50,1,0
1,1,6.29,6,1334.95,5,1,1,228,0,0
22,2,9.85,2,223.45,46,0,1,75,1,0
7,0,6.23,5,571.6,49,0,1,134,0,0
12,2,12.36,3,656.76,11,0,1,152,0,0
9,2,8.73,6,1373.59,1,0,0,256,0,0
7,4,1.11,4,1438.41,10,0,0,122,1,0
3,1,3.06,5,268.53,41,0,1,139,1,1
14,3,13.04,5,266.75,52,0,0,115,1,0
0,3,8.66,4,1408.81,44,0,0,79,1,0
10,4,14.28,8,514.08,26,0,1,294,0,0
6,6,1.55,5,438.54,33,1,1,191,1,1
16,5,4.78,8,149.87,27,0,0,225,0,0
19,6,3.31,5,485.83,56,1,1,160,1,1
23,3,8.53,4,1070.94,50,0,1,90,1,0
17,2,6.05,1,696.45,12,0,1,100,0,0
21,4,2.78,6,823.62,2,0,1,233,0,0
21,0,9.82,2,1384.21,1,1,0,80,1,0
11,1,8.28,8,260.57,1,0,1,300,0,0
8,1,4.48,3,199.74,57,0,1,124,1,1
4,1,7.46,2,1292.7,33,0,1,70,1,0
9,2,11.31,1,1184.8,22,0,1,88,0,0
3,0,3.48,7,469.23,12,1,0,245,0,1
4,4,4.75,1,553.93,39,1,0,30,1,1
9,4,5.52,5,534.39,36,1,0,146,1,1
10,1,11.33,2,1006.93,21,0,1,145,0,0
20,0,12.78,8,185.7,20,1,1,280,0,0
23,0,5.96,8,785.16,36,0,0,217,1,0
9,0,4.8,1,287.42,26,0,0,55,1,1
7,3,13.4,2,1247.63,47,1,1,79,1,0
1,3,14.99,1,632.93,31,0,0,30,1,0
22,1,10.22,3,838.6,1,0,0,135,0,0
7,0,14.85,1,141.04,38,0,0,30,1,0
15,5,10.07,2,181.57,14,0,1,96,0,0
21,0,11.14,5,1045.08,26,0,1,167,0,0
4,4,6.14,2,1173.48,46,0,0,30,1,0
2,4,6.78,4,1094.05,42,1,0,75,1,1
11,1,2.59,2,1131.83,7,1,1,138,0,0
12,5,12.43,3,246.47,55,1,1,85,1,0
12,0,14.0,6,1070.83,56,0,1,165,1,0
