transaction_id,product_category,quantity,is_member,hour_of_day,unit_price
T031337,Clothing,7,0,14,538.93
T071270,Groceries,8,0,16,406.48
T018557,Electronics,16,0,16,1122.63
T059233,Electronics,5,1,20,4753.75
T085915,Clothing,19,1,14,1259.3
T044684,Electronics,6,0,14,1208.2
T024143,Groceries,14,1,13,67.71
T034352,Groceries,16,0,19,318.27
T055245,Groceries,8,0,9,157.26
T044964,Electronics,20,0,16,4681.84
T066453,Books,19,0,9,734.81
T035505,Electronics,18,0,15,2489.9
T086127,Electronics,19,0,15,3694.58
T027454,Groceries,8,1,15,341.31
T029666,Clothing,17,1,13,417.14
T022730,Electronics,9,1,16,1631.51
T053309,Groceries,3,0,16,98.52
T040989,Clothing,16,1,20,1028.08
T030341,Groceries,9,1,19,425.57
T010729,Electronics,5,1,10,4935.7
T086540,Groceries,15,0,11,329.32
T043019,Electronics,1,0,13,3212.06
T024554,Clothing,18,1,14,1450.96
T077009,Home,4,1,21,2154.83
T084746,Clothing,4,0,18,1342.36
T036991,Groceries,15,0,20,307.98
T074692,Electronics,11,1,21,1831.6
T014413,Groceries,20,1,14,116.18
T070166,Groceries,20,1,15,447.05
T081525,Electronics,17,0,19,3247.98
T022727,Clothing,3,0,19,587.41
T071171,Groceries,17,0,13,301.32
T079175,Electronics,8,0,9,4547.94
T047100,Clothing,2,1,17,507.39
T057506,Clothing,8,1,17,1309.35
T038757,Groceries,2,1,21,109.36
T001287,Electronics,15,0,20,3166.09
T009212,Books,15,1,13,986.62
T098160,Electronics,16,0,11,4975.33
T031861,Groceries,5,0,15,471.08
T000321,Groceries,12,0,15,112.64
T043516,Groceries,9,1,21,182.45
T047966,Groceries,19,0,19,339.99
T087168,Clothing,4,0,18,534.46
T005203,Groceries,10,0,16,200.06
T078486,Clothing,6,0,9,660.66
T018186,Electronics,4,0,21,2321.92
T088787,Groceries,8,1,19,328.44
T081272,Home,19,1,21,1996.56
T075166,Clothing,6,0,13,1097.92
T081920,Books,19,0,16,654.4
T017268,Groceries,1,0,13,246.78
T008302,Clothing,19,0,17,818.44
T048453,Electronics,6,0,15,2578.88
T004182,Groceries,1,0,10,182.88
T036173,Books,20,0,12,475.62
T039279,Books,7,1,18,651.43
T034247,Groceries,8,0,15,278.89
T087889,Home,2,0,10,1388.34
T066170,Groceries,11,1,14,403.48
T069252,Clothing,9,1,13,966.61
T004419,Clothing,7,0,10,730.5
T014157,Home,10,0,9,2668.54
T011026,Groceries,6,0,13,388.8
T068505,Electronics,14,0,18,4418.03
T030343,Groceries,20,1,17,310.78
T088334,Groceries,4,1,9,119.39
T032969,Books,4,1,16,861.39
T030600,Electronics,5,1,15,2372.66
T055882,Clothing,11,1,15,1376.83
T049569,Books,6,0,21,655.5
T056392,Clothing,12,1,21,1256.86
T007187,Groceries,13,0,14,141.17
T033168,Books,10,0,14,814.65
T096035,Clothing,12,1,15,522.96
T007283,Electronics,8,1,18,3596.2
T051810,Clothing,15,0,15,1091.42
T034392,Home,20,0,16,1658.95
T072650,Electronics,13,0,19,1375.99
T058379,Home,9,0,9,893.33
T005248,Home,12,0,18,2799.93
T002473,Books,8,0,14,765.54
T035124,Clothing,1,0,13,357.18
T097343,Electronics,1,0,19,1149.55
T019091,Electronics,19,1,18,4144.52
T019391,Home,6,0,15,1155.92
T054934,Home,20,1,9,945.28
T064859,Groceries,16,0,12,473.92
T034692,Clothing,7,1,15,1029.33
T037034,Clothing,15,1,14,1312.58
T081308,Groceries,14,1,20,431.38
T071779,Groceries,3,0,19,493.33
T059349,Groceries,17,0,18,85.75
T028191,Electronics,19,0,19,4684.99
T071993,Clothing,1,0,21,1498.13
T003525,Electronics,19,0,16,3659.58
T056975,Groceries,19,0,10,375.76
T041878,Groceries,14,0,15,186.14
T097776,Clothing,10,1,19,579.9
T049991,Groceries,6,0,18,404.21
T058704,Books,19,0,15,466.92
T011252,Groceries,7,1,17,358.75
T030780,Clothing,12,0,18,1218.29
T046056,Groceries,18,0,17,443.0
T093726,Clothing,20,0,18,840.12
T048490,Electronics,13,0,9,3726.43
T024212,Home,19,1,16,2413.23
T072696,Groceries,3,0,15,139.11
T095110,Electronics,19,0,9,3996.23
T028032,Home,5,0,14,2220.12
T094634,Electronics,16,0,12,3382.06
T052732,Clothing,3,0,13,372.91
T078354,Clothing,3,0,21,492.74
T049120,Electronics,19,0,14,4362.11
T071800,Groceries,5,0,18,292.31
T093608,Clothing,4,0,9,1484.09
T019779,Clothing,9,1,14,1253.66
T061271,Books,11,0,14,911.57
T025855,Clothing,3,1,14,652.41
T046154,Groceries,2,0,10,67.63
T077661,Home,13,1,15,2794.85
T083109,Groceries,13,1,21,296.2
T000013,Home,6,0,17,2085.16
T020628,Books,12,0,14,918.47
T032085,Clothing,18,0,20,1225.64
T059795,Home,20,0,21,2604.24
T022515,Groceries,19,0,14,274.99
T036891,Books,20,0,14,507.82
T088834,Electronics,1,1,16,4246.05
T047301,Books,15,1,14,625.43
T017421,Books,18,1,14,633.42
T055002,Electronics,12,0,12,4300.9
T052347,Electronics,13,0,17,1174.99
T035532,Clothing,7,0,14,1283.0
T090383,Home,2,1,17,1056.46
T079423,Groceries,7,0,15,445.82
T039645,Groceries,16,1,10,428.24
T043322,Electronics,15,0,16,3550.23
T002896,Home,1,0,18,2916.93
T058866,Home,11,0,15,1920.94
T074586,Home,14,1,10,2280.8
T076614,Home,9,0,18,921.04
T016351,Electronics,17,1,14,2935.23
T055877,Groceries,19,0,13,337.35
T025998,Groceries,14,0,11,130.23
T010901,Groceries,2,1,13,458.57
T069269,Clothing,8,1,10,565.91
T043957,Groceries,6,1,17,159.52
T081651,Clothing,19,1,12,709.96
T063977,Groceries,11,1,13,349.11
T073538,Groceries,9,1,18,274.94
T042882,Groceries,20,0,14,492.24
T029854,Clothing,5,0,14,384.39
T097284,Books,15,0,19,853.38
T051908,Home,12,0,9,2444.6
T010246,Books,15,1,13,958.68
T083851,Books,1,0,20,691.9
T030748,Electronics,19,0,15,4786.53
T086614,Home,15,0,13,1918.55
T041776,Home,4,1,11,1705.28
T047306,Electronics,6,1,15,4375.32
T049261,Home,3,1,21,1153.89
T099031,Clothing,14,0,16,695.71
T015080,Clothing,6,0,16,324.29
T094272,Electronics,20,0,14,4869.67
T045763,Groceries,16,1,15,482.82
T098237,Groceries,2,0,16,318.95
T089139,Groceries,12,0,13,392.92
T033664,Books,19,0,17,254.55
T072995,Groceries,14,0,14,197.42
T008022,Home,11,1,15,1397.11
T029877,Home,10,0,16,1460.08
T071484,Electronics,13,1,16,2489.78
T021895,Groceries,9,0,19,228.2
T075852,Groceries,12,1,12,99.59
T048910,Groceries,19,0,20,172.56
T027638,Clothing,19,1,19,803.24
T000659,Groceries,10,1,16,386.48
T008449,Electronics,14,1,21,4972.06
T029504,Groceries,16,0,11,371.19
T048698,Groceries,9,1,10,204.41
T064119,Groceries,10,0,15,481.32
T048829,Clothing,10,0,18,795.87
T084904,Electronics,17,1,9,1085.74
T006208,Clothing,17,0,19,557.9
T021138,Groceries,2,1,13,256.74
T075163,Clothing,2,1,11,1050.35
T055546,Clothing,10,0,18,767.38
T059194,Electronics,1,0,16,1787.2
T098099,Groceries,7,0,9,184.24
T034824,Clothing,8,1,16,712.84
T036997,Electronics,18,0,11,1841.26
T029918,Electronics,3,0,16,4666.69
T031550,Electronics,16,1,17,4781.51
T006122,Electronics,14,1,15,2253.51
T051731,Electronics,11,0,13,3890.87
T071449,Home,13,1,16,2817.98
T080636,Clothing,2,0,16,684.17
T067363,Clothing,8,1,20,398.38
T000020,Clothing,19,1,17,447.31
T008218,Clothing,11,0,20,359.51
T068576,Home,5,0,10,1191.0
T094053,Groceries,20,0,16,352.66
T008601,Clothing,3,0,19,917.67
T073298,Clothing,15,1,18,529.43
T024707,Groceries,17,1,14,304.13
T090466,Home,3,1,18,2311.19
T052828,Home,10,1,21,1510.93
T013529,Groceries,10,0,21,252.42
T036434,Home,18,1,12,2192.29
T051898,Clothing,8,0,21,1056.14
T063325,Electronics,8,0,13,1326.33
T041294,Groceries,8,0,12,134.75
T095010,Books,14,1,16,538.67
T014266,Clothing,2,0,17,613.66
T085191,Home,17,1,20,1007.84
T002613,Clothing,16,0,13,1448.4
T072494,Groceries,6,0,17,252.11
T069933,Electronics,6,1,14,3930.15
T035649,Electronics,19,0,18,2949.56
T028549,Home,16,0,13,1409.7
T053774,Clothing,15,0,12,1096.57
T083479,Home,3,1,14,1400.62
T081197,Electronics,6,1,14,2764.66
T086580,Groceries,3,0,11,190.34
T086640,Home,7,0,21,2527.59
T065770,Groceries,8,0,17,52.59
T024291,Home,12,0,18,1620.59
T006631,Clothing,15,0,18,1118.86
T099798,Groceries,20,1,21,439.66
T038800,Groceries,9,0,19,334.39
T043062,Electronics,10,1,14,4932.32
T091353,Electronics,20,1,19,4220.32
T074992,Electronics,5,0,13,2855.24
T021798,Books,10,0,14,645.05
T082474,Clothing,15,0,17,428.85
T051082,Groceries,3,1,13,266.95
T037240,Clothing,15,0,21,615.17
T042648,Books,11,0,21,606.27
T044638,Groceries,10,0,13,433.4
T022283,Home,9,1,12,2550.62
T006353,Electronics,7,1,17,1146.19
T079751,Groceries,12,1,11,289.51
T056587,Clothing,6,1,16,1497.41
T063554,Groceries,4,0,16,418.76
T073648,Home,3,0,17,846.4
T028860,Clothing,14,1,16,493.0
T023357,Electronics,18,0,14,1698.43
T080811,Groceries,10,0,14,104.61
T096998,Books,7,1,15,361.48
T078421,Groceries,5,1,11,79.11
T068845,Electronics,16,0,21,3320.23
T067118,Groceries,20,1,20,118.28
T068677,Groceries,15,1,14,295.56
T043710,Books,10,0,15,284.19
T031580,Home,2,1,20,1369.38
T095398,Home,3,0,12,1552.89
T036398,Clothing,14,0,15,438.08
T036158,Groceries,14,0,10,384.72
T023893,Groceries,2,0,19,425.36
T040847,Home,3,0,13,971.06
T006918,Books,15,0,14,450.93
T088127,Groceries,14,0,13,106.63
T048252,Groceries,5,0,13,111.08
T043629,Electronics,7,0,21,3687.1
T079028,Clothing,11,0,17,875.75
T077457,Clothing,10,0,13,1487.5
T063699,Electronics,9,1,13,1334.7
T089430,Books,10,1,11,650.46
T008971,Electronics,1,0,18,3185.04
T001377,Clothing,14,1,17,818.26
T043676,Books,5,0,16,625.43
T036722,Clothing,3,0,16,413.35
T062867,Books,15,1,17,791.9
T040215,Groceries,11,1,10,64.32
T056047,Clothing,14,1,16,1077.14
T064425,Books,10,0,15,946.38
T047783,Books,14,0,14,771.11
T057184,Groceries,5,0,21,178.61
T010220,Electronics,3,1,21,4774.06
T008613,Books,11,1,14,556.23
T075183,Groceries,6,0,19,429.44
T007797,Books,2,0,14,393.94
T079140,Groceries,2,0,21,55.87
T094959,Clothing,6,0,13,801.74
T065450,Groceries,9,1,14,426.47
T082421,Electronics,4,1,12,3575.69
T080423,Books,11,0,14,882.89
T015723,Home,17,0,21,2033.99
T020972,Groceries,17,0,21,158.75
T059744,Groceries,9,1,10,79.67
T079438,Electronics,1,0,20,4010.17
T029998,Electronics,10,1,21,4369.31
T096156,Home,20,0,21,2927.42
T052779,Groceries,16,0,16,196.87
T008832,Clothing,4,1,21,440.9
T037608,Electronics,19,1,10,2254.85
T042338,Electronics,10,1,16,4719.64
T080381,Electronics,20,0,16,3125.9
T012724,Books,14,0,13,869.52
T014117,Clothing,6,0,16,667.98
T072211,Electronics,11,0,15,1526.06
T010504,Clothing,15,0,18,498.74
T081896,Electronics,10,0,14,4564.43
T026593,Groceries,20,1,16,121.26
T031311,Home,15,0,9,1930.46
T068532,Clothing,1,0,18,1123.64
T014218,Electronics,2,1,14,3583.52
T066461,Groceries,9,1,10,453.64
T025531,Clothing,5,0,21,501.75
T006011,Home,15,1,20,1046.85
T018060,Clothing,2,0,13,788.16
T043611,Clothing,18,0,9,870.13
T099631,Clothing,1,0,12,477.0
T045525,Electronics,17,0,12,1676.09
T087323,Clothing,4,1,9,1486.14
T024067,Electronics,20,1,11,3939.68
T000420,Home,11,1,18,2712.35
T053236,Clothing,7,0,20,1487.26
T063199,Groceries,10,0,18,224.58
T083500,Electronics,4,0,12,4232.95
T079715,Clothing,2,0,18,1356.77
T012918,Groceries,8,1,16,61.51
T099305,Electronics,5,1,20,3880.93
T063152,Electronics,18,0,18,1721.39
T040591,Electronics,5,0,9,4507.16
T007683,Groceries,18,1,18,167.41
T015775,Books,4,0,9,817.29
T057906,Groceries,1,1,17,349.63
T086393,Books,19,0,13,653.18
T097282,Electronics,15,1,12,1709.55
T005306,Groceries,2,1,17,81.51
T070569,Groceries,18,0,14,223.66
T044880,Electronics,8,1,15,1217.3
T044499,Groceries,10,0,19,340.68
T085368,Groceries,16,0,21,469.71
T017418,Clothing,17,1,17,440.86
T047203,Electronics,15,0,9,2026.99
T070728,Clothing,6,0,9,800.2
T022410,Groceries,14,0,14,220.14
T043439,Clothing,20,1,13,803.22
T050557,Home,9,0,11,1827.77
T063750,Electronics,16,1,13,1823.34
T027738,Groceries,11,1,17,452.45
T017028,Home,16,0,19,2408.89
T001697,Electronics,16,0,11,2064.44
T069914,Electronics,16,1,18,2260.64
T014294,Electronics,11,1,11,1779.11
T046033,Home,7,1,19,1932.42
T033465,Groceries,2,0,12,456.62
T036055,Groceries,20,0,18,335.64
T083716,Clothing,15,0,21,1094.12
T081901,Groceries,4,1,14,170.38
T006481,Groceries,14,0,14,329.0
T089468,Clothing,11,1,12,395.64
T085431,Groceries,4,0,16,270.63
T069320,Electronics,19,0,16,2652.16
T083905,Clothing,17,0,16,754.99
T083209,Clothing,10,0,19,1447.7
T002928,Books,17,0,14,950.21
T041178,Home,2,1,12,828.69
T053355,Clothing,19,0,17,501.46
T033040,Electronics,3,0,14,4130.41
T083680,Groceries,15,0,18,151.13
T045802,Electronics,2,1,15,4813.44
T021367,Groceries,3,0,17,207.49
T000738,Home,1,0,16,1646.2
T039208,Groceries,12,1,18,337.99
T013136,Books,1,0,10,573.59
T029307,Clothing,19,0,15,890.37
T090330,Groceries,16,0,10,353.52
T025392,Clothing,7,1,13,671.2
T079146,Groceries,8,0,17,435.06
T085025,Groceries,6,0,9,256.58
T032621,Clothing,14,0,20,901.79
T057202,Groceries,15,1,13,192.42
T057512,Home,9,0,18,2637.95
T078704,Clothing,20,1,18,1097.45
T028552,Groceries,14,0,19,452.9
T020894,Books,4,1,18,243.49
T028561,Electronics,18,0,11,4098.89
T039877,Electronics,7,0,12,3346.39
T034148,Home,7,1,16,1826.66
T094360,Electronics,9,0,12,3985.65
T090637,Electronics,12,0,19,4826.11
T068200,Clothing,2,0,14,965.03
T072024,Home,9,0,16,1553.34
T006485,Electronics,10,0,13,3996.18
T036465,Clothing,8,1,21,1270.15
T000489,Books,1,0,18,404.02
T070905,Groceries,12,0,15,440.45
T020148,Clothing,16,0,16,1061.97
T044478,Clothing,1,0,16,1276.36
T027709,Groceries,19,0,21,344.77
T027728,Electronics,3,0,17,1464.6
T043387,Groceries,5,1,17,196.04
T088649,Groceries,16,0,9,97.32
T004972,Home,4,0,21,805.8
T022824,Groceries,7,1,14,299.69
T008324,Clothing,12,1,18,1278.87
T041295,Home,12,0,21,1785.87
T019922,Clothing,6,1,14,497.11
T002797,Electronics,20,1,21,4316.42
T099892,Groceries,16,0,20,100.75
T064312,Clothing,1,0,13,606.09
T038134,Groceries,15,0,11,274.47
T014131,Electronics,4,1,13,1536.24
T035220,Groceries,9,1,13,209.66
T020676,Electronics,3,0,16,3623.81
T063653,Clothing,16,0,17,1059.78
T062638,Books,8,0,11,740.27
T042886,Books,1,1,13,784.4
T015927,Electronics,10,1,21,1850.23
T053175,Home,3,0,12,1509.04
T092910,Groceries,17,1,9,410.01
T008851,Books,17,0,21,952.21
T066128,Electronics,10,1,16,4795.56
T087996,Groceries,4,0,13,471.08
T052152,Home,16,1,14,801.9
T032771,Groceries,12,0,18,304.12
T064472,Clothing,19,1,11,840.44
T061166,Groceries,8,0,13,429.24
T077865,Books,1,1,9,813.98
T000977,Groceries,1,1,15,398.06
T005995,Electronics,8,0,11,1466.04
T028380,Books,10,1,18,364.28
T032558,Clothing,3,0,18,421.93
T097748,Books,14,1,14,492.01
T075702,Groceries,14,1,16,366.63
T065654,Electronics,17,1,17,4321.16
T002123,Books,17,0,20,968.78
T002405,Groceries,9,1,21,465.34
T085029,Clothing,6,0,12,614.91
T082389,Clothing,9,1,17,1122.03
T099607,Electronics,9,0,18,4893.24
T075906,Clothing,20,0,15,1389.76
T052449,Home,7,0,17,1134.66
T069703,Books,10,0,16,808.73
T059521,Electronics,12,0,16,3121.16
T006233,Groceries,10,1,21,340.34
T049390,Clothing,18,1,10,1356.91
T064746,Groceries,6,0,11,120.25
T010050,Books,15,1,13,357.14
T069983,Clothing,5,0,14,1361.32
T091244,Groceries,12,1,20,352.53
T073101,Clothing,18,1,16,480.05
T075857,Clothing,10,0,19,1117.87
T043148,Groceries,5,1,9,132.26
T077715,Groceries,18,0,15,469.66
T001027,Home,2,1,9,1837.26
T093544,Clothing,3,1,21,1294.3
T059377,Groceries,9,1,21,223.29
T085462,Electronics,3,0,17,3980.78
T064130,Groceries,14,0,16,386.96
T013246,Groceries,6,0,9,102.47
T075744,Electronics,14,0,9,3318.03
T067810,Electronics,2,1,11,1678.74
T085674,Home,18,1,15,876.03
T071382,Groceries,16,0,21,176.07
T076222,Electronics,18,1,12,1740.01
T031902,Electronics,6,0,17,1414.42
T038063,Groceries,14,0,21,299.62
T026749,Clothing,12,0,10,453.34
T020944,Groceries,11,1,11,349.37
T061364,Books,14,0,12,788.85
T015539,Groceries,1,0,13,342.81
T079430,Clothing,19,1,15,348.53
T071816,Books,16,0,17,370.13
T019553,Home,20,1,14,1532.03
T099517,Electronics,12,1,21,3923.46
T018049,Electronics,5,0,13,2591.78
T091857,Groceries,17,0,21,330.01
T084177,Electronics,2,0,14,2469.84
T047288,Electronics,10,1,10,3413.38
T002982,Clothing,4,1,14,1094.81
T077859,Electronics,9,1,13,4977.51
T027605,Books,1,1,21,532.4
T028354,Clothing,6,0,16,400.58
T013010,Electronics,13,0,11,3856.54
T076292,Groceries,10,0,19,111.65
T024358,Clothing,6,1,16,507.87
T062134,Electronics,12,1,16,1895.06
T005663,Home,7,0,20,1646.95
T031163,Home,15,1,18,1390.43
T024461,Groceries,12,0,17,410.45
T091844,Groceries,18,0,10,198.63
T068542,Groceries,20,0,15,192.88
T033230,Electronics,20,0,18,3742.68
T098817,Books,7,1,14,662.9
T017695,Electronics,10,0,9,2668.83
T082986,Groceries,17,0,10,310.0
T063303,Home,18,0,19,2061.43
T095962,Groceries,4,1,16,220.43
T095827,Groceries,11,0,16,184.77
T034305,Home,17,1,21,907.09
T085388,Clothing,9,1,12,468.12
T052867,Electronics,1,0,20,1071.26
T057712,Electronics,11,0,18,4940.78
T060377,Groceries,11,1,17,335.31
T094633,Clothing,10,0,11,1338.93
T012513,Electronics,18,0,9,3883.49
T099224,Clothing,11,1,11,1408.5
T091062,Home,20,0,18,1114.18
T077112,Groceries,19,0,10,169.81
T096551,Groceries,5,0,21,268.88
T097538,Groceries,5,0,19,136.49
T060852,Clothing,11,0,14,1254.06
T068111,Groceries,4,0,17,298.8
T042467,Home,14,0,21,2734.78
T081239,Home,7,0,14,2248.71
T017869,Groceries,6,0,17,223.43
T097418,Home,15,0,12,956.15
T018646,Groceries,3,1,15,426.91
T066141,Groceries,20,1,20,176.24
T093534,Home,11,0,21,1019.62
T004644,Electronics,10,0,10,4961.58
T027504,Clothing,19,1,18,1026.77
T037182,Groceries,12,0,13,155.67
T087144,Groceries,2,0,13,367.32
T057707,Electronics,7,0,16,3891.0
T032622,Home,10,1,16,1990.11
T085006,Groceries,6,0,18,178.39
T084051,Groceries,12,1,21,489.89
T050349,Clothing,7,0,19,1061.1
T036903,Electronics,3,0,13,4786.7
T018627,Electronics,9,1,20,1055.06
T065227,Books,7,0,18,556.53
T032413,Clothing,20,1,14,578.35
T009850,Groceries,8,0,9,321.29
T052377,Electronics,8,1,16,2339.89
T099238,Clothing,12,1,17,1085.54
T090242,Electronics,6,0,13,2074.79
T068552,Electronics,8,1,20,3074.05
T095330,Electronics,15,0,10,3212.67
T022182,Groceries,2,1,16,384.32
T080863,Home,8,0,21,2997.32
T036476,Groceries,8,1,18,278.28
T069729,Home,9,0,21,2067.55
T057993,Electronics,15,0,14,4883.93
T014285,Clothing,19,0,15,1247.04
T044781,Home,16,1,12,2938.89
T058723,Groceries,11,0,12,137.65
T044798,Groceries,17,0,13,56.77
T021468,Clothing,14,0,16,1130.94
T060478,Electronics,9,0,15,4811.94
T018039,Groceries,6,0,13,315.79
T050148,Groceries,18,0,9,431.4
T089702,Books,12,1,13,228.34
T082694,Clothing,5,1,18,459.06
T082256,Electronics,7,0,15,2777.35
T014542,Groceries,18,0,12,398.62
T053684,Groceries,8,0,21,233.55
T032663,Clothing,5,1,18,1282.46
T097200,Groceries,15,1,15,98.47
T069083,Electronics,8,1,18,3613.57
T008884,Clothing,6,0,14,396.99
T054244,Clothing,13,1,21,1031.87
T017107,Groceries,14,0,17,283.01
T074306,Electronics,15,0,20,3717.18
T000296,Groceries,13,0,18,306.48
T008700,Groceries,11,1,13,404.6
T022017,Home,7,1,15,1441.46
T052015,Books,7,0,14,725.59
T062528,Clothing,3,0,16,668.53
T083764,Home,5,0,19,1717.22
T019764,Clothing,6,0,18,720.12
T010235,Home,3,0,17,2211.73
T025119,Groceries,18,0,15,305.37
T057493,Home,17,1,14,2358.19
T041273,Clothing,15,0,18,763.74
T013731,Clothing,15,1,18,1440.83
T009695,Clothing,18,1,15,961.18
T016148,Groceries,7,0,21,64.59
T077507,Groceries,2,1,18,85.89
T054643,Groceries,13,0,20,379.68
T087835,Clothing,1,1,11,456.41
T014825,Clothing,17,1,18,1386.93
T033288,Electronics,16,0,10,4844.07
T078500,Home,7,1,21,1958.69
T007048,Electronics,16,0,20,4827.61
T066806,Clothing,10,1,21,1090.96
T002112,Clothing,1,0,10,1044.31
T067970,Books,17,1,13,808.35
T046542,Electronics,15,1,13,4160.82
T008153,Electronics,4,0,17,4793.4
T083437,Home,12,0,18,2657.31
T074695,Groceries,13,0,18,345.62
T008711,Home,14,0,21,1203.67
T034996,Clothing,20,1,15,1353.18
T080196,Clothing,8,0,17,819.67
T049351,Electronics,5,1,16,4610.25
T042923,Groceries,15,0,14,144.39
T032981,Clothing,14,0,21,583.84
T088796,Groceries,1,1,21,405.65
T062863,Clothing,1,0,15,537.6
T074587,Groceries,19,0,21,358.37
T081825,Groceries,16,0,20,285.51
T013144,Electronics,9,1,10,4412.5
T019375,Groceries,8,1,13,130.56
T025497,Groceries,7,0,12,199.1
T030470,Books,20,1,15,968.94
T031496,Home,15,1,11,985.51
T057721,Groceries,16,0,14,348.57
T066787,Clothing,3,0,17,600.2
T057026,Groceries,1,1,15,382.66
T015843,Clothing,4,1,14,348.23
T000261,Groceries,6,0,10,112.87
T070459,Clothing,9,0,15,890.97
T031378,Electronics,1,0,10,1200.31
T085723,Groceries,7,1,14,154.55
T034906,Electronics,16,0,17,4191.34
T082015,Electronics,4,0,10,3263.61
T062360,Books,10,1,13,404.74
T083819,Books,8,0,14,217.4
T082845,Clothing,19,1,14,580.68
T068866,Groceries,9,0,10,468.33
T036672,Groceries,14,1,12,317.15
T004144,Home,15,0,20,2712.91
T007727,Electronics,1,0,14,3034.51
T022014,Electronics,6,1,13,4278.92
T091058,Clothing,19,0,15,1328.8
T005521,Home,3,1,15,2257.26
T053310,Groceries,19,0,13,355.04
T092471,Clothing,19,1,13,667.27
T050093,Home,11,0,10,2770.54
T070455,Clothing,19,0,9,457.51
T092809,Clothing,17,0,17,1294.8
T088205,Home,5,0,20,2873.51
T030893,Clothing,14,1,18,588.4
T060164,Home,8,1,16,885.82
T044057,Groceries,4,0,12,154.31
T082332,Clothing,2,0,10,1260.33
T034884,Groceries,4,1,17,482.03
T057839,Clothing,7,0,16,336.73
T010378,Groceries,1,1,12,482.52
T043356,Home,8,1,18,1452.12
T007335,Clothing,17,0,16,717.87
T095672,Groceries,4,1,16,299.71
T046982,Groceries,20,0,13,398.03
T016577,Groceries,7,1,21,259.95
T079304,Electronics,20,0,17,2895.74
T056898,Clothing,13,1,13,706.68
T066246,Electronics,11,0,10,3728.17
T036343,Electronics,13,0,18,3313.84
T001511,Home,18,0,17,1539.32
T079637,Home,7,1,15,1953.18
T092295,Groceries,18,0,9,473.47
T020091,Groceries,20,1,17,177.58
T070736,Home,8,0,16,2540.68
T065593,Clothing,9,0,20,1381.59
T047945,Groceries,6,1,17,165.37
T086272,Electronics,12,0,11,4379.86
T095083,Clothing,12,1,20,694.84
T050775,Groceries,13,1,16,354.69
T024932,Home,19,0,16,816.31
T067554,Clothing,12,1,17,759.83
T081834,Clothing,2,0,19,581.68
T036956,Home,12,0,19,968.1
T010945,Clothing,14,1,17,763.2
T075093,Clothing,16,0,16,335.78
T078399,Electronics,13,1,17,3022.45
T058067,Electronics,20,1,21,2966.84
T096277,Groceries,2,0,13,415.37
T068353,Groceries,19,1,13,222.94
T073450,Groceries,13,0,14,264.09
T028588,Groceries,18,0,14,181.64
T048217,Clothing,7,1,9,1435.15
T052504,Clothing,5,0,10,679.99
T094964,Groceries,16,0,19,129.86
T025738,Electronics,10,1,13,4139.88
T020431,Books,18,1,17,355.12
T096409,Groceries,1,1,9,64.12
T013419,Home,17,0,18,2668.67
T030253,Groceries,10,0,14,470.09
T023039,Electronics,4,0,13,2205.39
