customer_id,tenure_months,monthly_charges,total_charges,contract_type,internet_service,payment_method,churn,customer_satisfaction
1142,7,146.88,649.42,Two year,No,Electronic check,1,1.0
2366,43,60.3,2592.9,One year,No,Bank transfer,0,3.0
1077,10,72.16,721.6,Month-to-month,Fiber optic,Mailed check,1,2.0
373,43,106.35,4573.05,Month-to-month,No,Mailed check,0,5.0
2918,66,100.85,6656.1,Two year,No,Mailed check,0,4.0
365,66,77.41,5109.06,Month-to-month,Fiber optic,Mailed check,1,2.0
2578,62,22.98,1424.76,Month-to-month,Fiber optic,Bank transfer,1,1.0
2756,71,77.12,5475.52,One year,No,Mailed check,1,
2379,37,126.67,4686.79,Two year,Fiber optic,Electronic check,1,
1549,11,47.84,526.24,One year,DSL,Credit card,0,3.0
2411,27,24.37,632.94,One year,DSL,Electronic check,1,3.0
2033,13,105.58,1372.54,One year,Fiber optic,Mailed check,1,4.0
2259,36,128.86,4638.96,One year,Fiber optic,Electronic check,1,1.0
400,17,142.63,2424.71,Month-to-month,Fiber optic,Mailed check,1,5.0
2788,68,76.04,5170.72,Two year,No,Bank transfer,0,5.0
2973,60,34.89,2093.4,Two year,Fiber optic,Mailed check,1,3.0
2123,23,111.98,2575.54,Month-to-month,Fiber optic,Mailed check,1,5.0
1409,26,71.06,1847.56,Two year,Fiber optic,Credit card,1,2.0
712,25,42.81,1070.25,Month-to-month,DSL,Bank transfer,1,5.0
1843,53,123.55,6548.15,One year,No,Bank transfer,1,1.0
2486,44,88.76,3905.44,Two year,Fiber optic,Credit card,0,3.0
1273,26,51.02,1326.52,One year,Fiber optic,Electronic check,1,2.0
2961,68,123.46,8395.28,One year,No,Mailed check,0,4.0
2837,1,103.12,103.12,Month-to-month,DSL,Credit card,1,1.0
484,37,97.9,3622.3,Two year,DSL,Electronic check,1,4.0
1968,43,108.7,4674.1,Month-to-month,Fiber optic,Mailed check,1,
443,46,130.35,5996.1,Two year,DSL,Electronic check,1,2.0
1695,63,33.17,2089.71,Month-to-month,No,Credit card,1,1.0
141,59,134.69,7946.71,One year,Fiber optic,Electronic check,1,
1186,8,134.18,1073.44,One year,No,Credit card,1,2.0
2532,38,126.76,4816.88,Two year,DSL,Credit card,0,3.0
1433,17,86.13,1464.21,Two year,No,Mailed check,0,5.0
1258,25,65.96,1649.0,Month-to-month,Fiber optic,Electronic check,1,1.0
236,7,58.31,408.17,Month-to-month,DSL,Mailed check,1,1.0
968,52,40.03,2081.56,Two year,No,Bank transfer,0,5.0
321,26,88.65,2304.9,Two year,DSL,Mailed check,0,
1890,49,48.67,2384.83,Month-to-month,Fiber optic,Credit card,1,4.0
1659,55,48.82,2685.1,One year,DSL,Electronic check,1,3.0
1770,22,71.25,1567.5,One year,Fiber optic,Credit card,1,1.0
1210,29,31.98,927.42,Two year,No,Bank transfer,0,3.0
502,50,138.4,6920.0,One year,No,Credit card,0,3.0
67,14,100.73,1410.22,Two year,DSL,Bank transfer,0,3.0
333,2,21.46,42.92,Month-to-month,DSL,Bank transfer,0,4.0
471,54,62.96,3399.84,Month-to-month,Fiber optic,Electronic check,1,
2835,6,105.81,634.86,Month-to-month,DSL,Electronic check,1,2.0
2211,12,31.75,381.0,One year,DSL,Credit card,0,3.0
2197,41,134.34,5507.94,One year,DSL,Credit card,0,3.0
2258,32,26.81,857.92,Two year,Fiber optic,Mailed check,1,
2543,25,41.98,1049.5,Month-to-month,DSL,Electronic check,1,1.0
1207,6,110.15,660.9,One year,No,Credit card,1,2.0
2410,62,115.63,7169.06,One year,Fiber optic,Mailed check,1,
225,70,140.61,9842.7,Two year,Fiber optic,Mailed check,1,
2232,21,53.11,1115.31,Month-to-month,DSL,Credit card,1,5.0
178,67,138.14,9255.38,Month-to-month,No,Bank transfer,1,
1874,55,114.32,6287.6,Month-to-month,Fiber optic,Electronic check,1,4.0
2146,25,32.3,807.5,Two year,Fiber optic,Mailed check,1,
2217,17,103.86,1765.62,One year,No,Mailed check,1,1.0
198,15,33.66,504.9,Month-to-month,Fiber optic,Electronic check,1,2.0
1765,8,33.74,269.92,One year,DSL,Credit card,1,1.0
2130,32,109.23,3495.36,Month-to-month,No,Bank transfer,1,1.0
922,2,78.89,157.78,Month-to-month,Fiber optic,Mailed check,0,5.0
1519,51,125.09,6379.59,Month-to-month,Fiber optic,Electronic check,1,1.0
732,22,56.77,1248.94,Two year,No,Bank transfer,0,
1233,43,120.14,5166.02,Month-to-month,DSL,Credit card,1,1.0
749,46,128.41,8851.9,One year,Fiber optic,Electronic check,1,4.0
2726,55,148.94,8191.7,One year,No,Bank transfer,0,4.0
421,32,28.33,906.56,One year,No,Bank transfer,1,1.0
827,27,103.83,2803.41,Month-to-month,No,Bank transfer,0,5.0
14,39,117.07,4565.73,Month-to-month,Fiber optic,Mailed check,0,5.0
1005,10,32.41,324.1,Two year,DSL,Mailed check,1,2.0
746,15,144.9,2173.5,Two year,No,Credit card,1,2.0
965,5,22.68,113.4,One year,Fiber optic,Electronic check,1,
2888,33,101.8,4178.8,Month-to-month,Fiber optic,Electronic check,1,
1459,47,143.4,6739.8,Month-to-month,Fiber optic,Electronic check,1,
334,55,84.84,4666.2,Month-to-month,DSL,Credit card,1,1.0
2404,15,143.52,2152.8,Month-to-month,Fiber optic,Mailed check,1,5.0
1026,65,140.83,9153.95,Two year,Fiber optic,Electronic check,1,2.0
971,4,128.94,515.76,Month-to-month,Fiber optic,Electronic check,1,2.0
355,30,98.04,2941.2,One year,No,Mailed check,0,5.0
2228,29,109.06,3162.74,Two year,No,Mailed check,1,2.0
1624,0,34.76,,One year,No,Electronic check,1,3.0
997,2,85.89,244.51,One year,Fiber optic,Electronic check,1,3.0
2930,56,80.26,4494.56,Month-to-month,No,Mailed check,1,4.0
399,25,93.75,2343.75,Month-to-month,DSL,Electronic check,1,1.0
2278,44,126.81,5579.64,Month-to-month,DSL,Bank transfer,1,
2479,6,118.44,966.48,Two year,No,Credit card,0,4.0
314,46,34.05,1566.3,One year,Fiber optic,Electronic check,1,3.0
1732,70,61.85,4000.7,Month-to-month,DSL,Bank transfer,1,3.0
1567,3,130.06,390.18,Two year,DSL,Mailed check,1,1.0
781,57,146.68,8360.76,Month-to-month,No,Mailed check,1,1.0
2937,4,58.86,235.44,Month-to-month,Fiber optic,Bank transfer,0,5.0
2114,19,80.02,1520.38,Month-to-month,No,Electronic check,1,5.0
2513,41,62.25,2552.25,Two year,DSL,Electronic check,0,5.0
1059,19,95.53,1815.07,Month-to-month,DSL,Bank transfer,0,5.0
1087,23,149.67,3442.41,One year,No,Bank transfer,1,1.0
2267,65,47.94,3116.1,One year,No,Credit card,0,3.0
1128,58,65.42,3943.97,One year,DSL,Mailed check,0,5.0
1905,50,21.71,1085.5,Month-to-month,Fiber optic,Mailed check,0,4.0
138,3,26.96,76.58,One year,DSL,Electronic check,1,2.0
100,13,114.7,1491.1,Two year,DSL,Electronic check,1,1.0
174,45,79.16,3562.2,Two year,No,Bank transfer,0,3.0
1257,46,137.65,6331.9,Month-to-month,No,Electronic check,1,
1025,7,126.71,886.97,Month-to-month,DSL,Bank transfer,1,2.0
420,66,43.22,2852.52,Two year,DSL,Mailed check,1,1.0
829,7,58.99,412.93,Month-to-month,Fiber optic,Bank transfer,1,
2141,15,122.9,1843.5,One year,Fiber optic,Credit card,0,3.0
1950,9,39.89,359.01,Month-to-month,Fiber optic,Electronic check,1,1.0
942,57,47.99,2735.43,Month-to-month,Fiber optic,Mailed check,1,5.0
979,34,126.04,6144.31,Month-to-month,Fiber optic,Mailed check,1,
962,2,108.89,217.78,Month-to-month,Fiber optic,Mailed check,1,1.0
1373,17,129.51,2201.67,Month-to-month,Fiber optic,Credit card,1,2.0
1824,35,39.46,1381.1,Month-to-month,DSL,Electronic check,1,
986,51,26.43,1347.93,Month-to-month,Fiber optic,Mailed check,1,
2663,30,41.89,1256.7,Month-to-month,No,Electronic check,1,4.0
2147,2,143.72,287.44,Two year,No,Electronic check,1,1.0
1547,12,83.08,996.96,Two year,Fiber optic,Mailed check,1,4.0
673,16,125.28,2004.48,Month-to-month,DSL,Mailed check,1,2.0
1531,31,27.11,840.41,Two year,DSL,Mailed check,0,5.0
327,61,54.08,1952.76,Two year,Fiber optic,Mailed check,1,5.0
258,2,38.75,77.5,Month-to-month,Fiber optic,Mailed check,1,1.0
1098,16,91.22,1538.71,Month-to-month,DSL,Mailed check,1,2.0
488,46,64.3,2957.8,Two year,No,Electronic check,1,1.0
1361,13,74.67,970.71,Month-to-month,No,Credit card,1,1.0
1071,50,67.14,3357.0,Two year,No,Mailed check,0,
669,18,30.01,540.18,Two year,No,Bank transfer,0,3.0
2480,66,118.14,7797.24,Month-to-month,DSL,Electronic check,1,1.0
1912,52,123.81,6438.12,One year,Fiber optic,Electronic check,1,3.0
2402,67,49.74,3332.58,One year,No,Bank transfer,0,
1879,63,58.76,3701.88,Month-to-month,Fiber optic,Electronic check,1,1.0
1283,61,23.72,1446.92,Month-to-month,Fiber optic,Electronic check,1,1.0
1286,65,118.89,7727.85,Two year,Fiber optic,Electronic check,1,1.0
1880,44,139.7,6146.8,One year,No,Mailed check,0,5.0
1941,46,45.39,2087.94,Month-to-month,No,Mailed check,1,5.0
2718,35,79.26,2774.1,Two year,No,Bank transfer,1,2.0
2302,39,49.9,1257.55,Month-to-month,DSL,Mailed check,0,3.0
2555,24,131.76,3162.24,Month-to-month,DSL,Credit card,1,5.0
13,2,26.25,52.5,One year,DSL,Mailed check,0,
1204,64,93.45,5980.8,Month-to-month,No,Credit card,1,2.0
1336,45,124.88,5619.6,Two year,DSL,Credit card,0,4.0
2467,6,27.57,165.42,Two year,Fiber optic,Electronic check,1,
2183,33,47.27,1559.91,One year,Fiber optic,Bank transfer,1,1.0
1163,57,106.13,6049.41,One year,Fiber optic,Bank transfer,1,2.0
2729,5,39.2,196.0,Two year,Fiber optic,Electronic check,1,3.0
2040,20,123.5,1845.27,One year,Fiber optic,Credit card,1,2.0
2200,54,95.41,5152.14,One year,No,Bank transfer,0,5.0
2858,61,117.2,7149.2,One year,No,Mailed check,1,1.0
1095,5,102.94,514.7,Two year,No,Credit card,1,1.0
725,36,124.68,4488.48,One year,No,Credit card,0,
1022,37,108.39,4010.43,Two year,DSL,Credit card,1,2.0
553,11,106.77,1174.47,Month-to-month,DSL,Electronic check,1,
1316,49,96.02,4704.98,Month-to-month,DSL,Electronic check,1,2.0
519,14,37.83,721.4,One year,DSL,Electronic check,1,2.0
2964,39,23.44,914.16,Month-to-month,Fiber optic,Electronic check,1,
1171,2,141.69,283.38,One year,Fiber optic,Electronic check,1,3.0
417,62,50.55,3134.1,One year,Fiber optic,Credit card,1,1.0
2540,18,79.68,1434.24,One year,DSL,Bank transfer,0,5.0
2669,46,71.48,3288.08,One year,DSL,Credit card,0,3.0
1263,44,73.99,3255.56,Two year,Fiber optic,Bank transfer,0,5.0
757,27,66.29,1789.83,One year,DSL,Bank transfer,0,4.0
752,56,51.99,2911.44,Two year,No,Credit card,1,1.0
563,13,72.5,942.5,Month-to-month,Fiber optic,Bank transfer,1,1.0
1839,42,99.57,4181.94,Month-to-month,Fiber optic,Bank transfer,1,1.0
2711,31,147.9,3516.58,Month-to-month,Fiber optic,Bank transfer,0,4.0
2678,64,65.97,4222.08,Month-to-month,DSL,Credit card,1,5.0
2091,71,97.82,6945.22,Month-to-month,DSL,Mailed check,1,4.0
2313,68,90.07,6124.76,One year,No,Electronic check,1,
445,21,57.51,1207.71,Month-to-month,Fiber optic,Credit card,0,3.0
267,30,135.32,4059.6,One year,Fiber optic,Mailed check,1,1.0
901,33,48.89,1613.37,One year,No,Electronic check,1,5.0
1736,17,119.12,2025.04,Month-to-month,Fiber optic,Mailed check,1,2.0
1476,8,79.77,638.16,Month-to-month,No,Bank transfer,1,4.0
2382,28,38.39,1074.92,Two year,Fiber optic,Mailed check,1,5.0
1329,60,26.8,1418.09,One year,Fiber optic,Electronic check,1,4.0
446,20,41.12,822.4,Month-to-month,Fiber optic,Electronic check,1,5.0
2824,20,136.31,2726.2,One year,No,Electronic check,1,1.0
2444,13,42.05,546.65,Month-to-month,Fiber optic,Bank transfer,1,1.0
1595,25,95.35,2383.75,Two year,Fiber optic,Bank transfer,1,2.0
987,57,128.34,7315.38,One year,Fiber optic,Mailed check,1,4.0
2067,11,105.97,1165.67,Month-to-month,No,Bank transfer,1,4.0
2797,41,48.17,1974.97,Month-to-month,DSL,Credit card,1,
28,58,121.45,7044.1,Month-to-month,DSL,Mailed check,1,2.0
1990,42,23.42,983.64,Two year,Fiber optic,Mailed check,1,
1744,66,102.95,6794.7,Month-to-month,Fiber optic,Electronic check,1,
608,64,47.44,3036.16,Month-to-month,No,Bank transfer,1,1.0
2084,48,73.72,3538.56,Month-to-month,DSL,Bank transfer,1,4.0
