distance,cargo_weight,cargo_type,departure_hour,day_of_week,season,weather_score,driver_exp,traffic_index,fuel_consumption
,18.4,3,7,1,4,9,15,7.5,30.6
1043.0,5.3,1,1,3,1,9,4,9.0,31.3
1103.0,18.8,1,2,4,2,2,5,3.3,32.3
1274.6,4.5,3,2,5,3,2,3,5.0,25.9
513.8,1.9,3,7,0,4,3,15,6.6,28.6
1125.7,4.3,3,7,1,1,10,16,2.5,25.8
204.4,,3,1,6,3,9,7,4.3,30.6
250.2,13.7,2,16,3,3,1,17,5.4,29.9
655.1,19.4,2,12,5,4,10,11,6.8,29.5
130.1,14.3,4,23,0,2,1,19,9.8,36.3
1424.2,8.5,2,21,0,1,8,14,5.5,28.7
1357.7,17.9,3,0,5,3,6,25,3.3,29.4
121.0,19.2,3,16,2,4,7,17,6.9,30.1
1265.6,15.9,2,23,6,1,8,25,2.0,27.3
787.9,11.4,2,19,3,3,9,23,1.1,23.5
1067.8,16.6,3,16,5,3,8,6,4.4,29.6
1336.1,4.0,3,3,3,4,6,9,1.6,22.8
886.6,18.1,4,21,4,2,6,9,5.3,33.5
218.7,20.0,2,19,4,4,10,16,3.9,28.0
53.7,13.5,4,12,0,1,8,15,9.0,35.9
770.5,4.3,2,22,5,3,7,12,2.6,22.3
1426.4,3.3,1,11,6,3,7,2,7.2,26.6
880.3,19.2,3,12,2,2,3,12,6.7,31.8
590.8,17.5,4,18,2,1,9,5,10.0,35.8
,15.1,3,17,4,4,8,24,6.1,26.2
1376.7,19.0,3,13,4,2,2,22,8.3,31.3
524.4,10.3,3,18,2,4,8,5,4.2,26.3
1071.9,17.8,4,21,1,2,10,11,1.6,30.1
,3.7,4,15,6,3,8,16,4.6,27.8
418.1,4.1,3,21,5,3,9,13,7.1,23.6
142.5,10.5,3,9,4,2,8,5,3.3,25.5
608.3,7.0,3,12,2,2,9,19,2.2,22.0
509.8,8.9,4,15,2,2,6,23,1.9,28.4
,16.1,3,13,2,1,4,21,5.8,33.2
1238.7,1.5,2,4,4,3,5,9,4.0,23.7
372.5,14.6,4,10,0,2,10,22,7.9,31.6
815.9,2.2,3,3,4,3,7,23,6.7,23.2
108.9,17.0,3,16,4,3,2,23,9.4,33.3
360.7,4.4,3,19,1,4,4,21,9.8,27.0
1154.6,14.8,2,16,1,4,1,8,1.0,28.0
,12.0,3,20,1,1,9,13,3.1,27.3
1175.8,8.0,2,15,6,1,4,17,3.2,28.4
256.5,5.7,4,9,6,4,1,21,8.9,30.4
849.0,1.6,3,1,5,1,10,3,2.2,23.8
662.9,7.4,4,0,4,3,9,2,4.8,25.8
1487.7,4.4,2,23,6,4,10,25,1.5,20.6
998.4,3.2,4,18,5,4,4,18,5.3,25.9
1406.0,14.9,3,8,2,2,5,7,1.3,28.0
260.8,4.6,3,22,2,2,6,25,7.5,25.0
703.8,4.9,4,5,4,2,8,10,5.7,29.7
1168.8,7.1,3,18,2,1,9,16,10.0,31.3
583.4,9.5,4,5,3,1,6,24,9.9,34.1
967.1,10.5,3,17,6,1,6,22,8.1,31.7
792.0,13.5,2,1,6,4,2,16,3.6,29.8
,12.0,3,16,4,2,2,14,2.0,26.9
302.1,9.9,4,10,2,3,7,8,2.4,27.0
1406.3,8.2,3,13,3,3,5,5,7.2,28.6
,5.7,3,0,2,1,2,3,2.2,29.7
728.6,14.3,2,8,2,4,2,1,3.6,28.7
816.5,6.7,3,3,2,2,7,13,1.8,26.9
434.8,17.1,4,14,3,3,9,9,1.5,27.1
1447.3,11.9,4,0,3,2,3,15,4.5,28.2
1371.7,12.9,2,21,4,2,6,13,4.7,30.1
1460.7,,2,4,6,1,3,17,2.7,30.3
1495.5,18.6,1,12,3,3,9,5,9.3,32.2
1021.2,8.7,1,23,1,4,7,5,6.5,29.7
704.9,8.8,4,9,1,1,4,4,3.6,31.2
,17.9,3,12,4,2,5,18,8.5,29.7
84.5,12.3,2,23,6,2,6,23,6.0,27.5
1259.9,9.3,3,1,2,3,9,10,5.0,24.3
771.1,5.6,3,13,0,3,5,4,7.8,25.5
1026.2,5.3,3,13,0,4,7,24,4.3,23.7
592.4,16.1,4,17,1,2,5,6,8.2,33.3
584.5,5.9,3,14,6,1,3,17,1.0,26.4
96.0,0.6,2,11,5,2,7,23,3.2,22.7
664.5,0.9,4,13,5,1,8,23,5.8,29.1
642.1,19.6,2,6,2,2,10,6,8.5,31.7
,11.4,4,8,6,2,1,1,7.7,30.5
408.6,10.0,3,22,2,2,10,11,9.4,27.0
897.0,18.4,4,15,2,3,8,23,3.3,28.6
,7.4,2,16,6,1,3,12,9.3,33.3
1253.9,16.0,3,3,5,2,4,22,2.0,27.0
,14.6,4,9,2,3,7,21,2.8,26.3
887.6,9.8,4,5,4,2,4,13,5.2,31.1
282.1,15.6,4,22,2,4,4,22,2.9,30.9
815.9,19.3,2,23,4,1,6,25,1.3,33.6
851.2,4.4,3,8,0,2,7,17,6.8,24.0
981.3,0.8,3,9,0,1,10,19,4.7,24.6
669.8,16.5,2,16,6,1,9,12,9.3,32.0
788.7,8.4,3,3,0,2,3,25,9.9,28.2
312.4,11.1,3,13,2,2,2,9,9.3,30.1
721.4,4.8,3,5,1,1,10,19,5.6,25.4
590.9,16.9,2,12,0,4,10,24,3.8,27.6
1015.9,14.6,4,17,5,4,6,23,9.6,33.3
680.5,19.1,4,17,1,2,7,23,4.4,31.8
1180.0,9.8,3,2,5,4,3,5,4.4,29.6
667.7,19.5,4,6,3,1,7,25,6.7,36.2
391.9,10.5,4,8,4,4,7,5,6.7,31.7
446.8,12.6,2,17,4,4,3,6,1.9,27.9
115.7,13.6,3,7,1,2,8,13,2.7,27.1
832.9,10.1,4,11,3,3,4,4,1.0,28.8
1254.8,11.5,3,5,5,2,6,19,1.9,24.5
1165.2,4.9,1,8,1,4,1,24,4.1,26.4
684.8,7.6,3,11,0,2,2,7,9.5,30.1
334.4,14.2,3,5,2,1,7,9,8.2,32.7
1302.1,1.3,3,2,6,1,9,11,3.1,23.2
132.3,14.2,1,3,2,3,6,3,2.0,28.7
,6.4,1,10,2,4,9,5,10.0,30.8
1292.1,5.8,4,3,0,3,9,24,7.5,28.8
,14.0,3,0,5,3,8,24,5.7,26.1
220.9,4.7,4,20,2,4,9,13,9.8,30.3
435.6,19.3,3,23,1,2,8,19,9.6,31.4
,19.8,4,12,0,2,9,2,2.0,31.2
270.5,9.4,1,14,2,4,4,1,6.7,31.4
999.7,8.3,4,3,1,3,4,23,7.2,31.0
,2.0,4,1,3,1,5,1,8.8,31.5
534.9,15.7,3,1,2,1,6,18,5.5,31.1
399.3,3.7,2,4,3,4,7,25,7.1,27.0
1243.8,18.7,4,2,2,4,6,20,4.2,31.9
625.2,19.8,3,17,0,2,2,10,4.6,28.1
1120.8,2.9,3,18,5,4,4,14,6.1,26.3
,13.8,3,17,3,4,7,16,2.9,26.1
,9.6,4,6,1,3,1,12,8.1,31.3
688.7,11.1,3,8,0,4,2,24,5.5,29.3
786.1,4.0,3,8,6,4,10,2,8.7,24.0
713.9,14.6,3,3,6,2,9,24,8.1,29.9
1233.6,3.7,1,11,1,4,6,22,6.1,24.5
1370.7,17.8,4,12,2,3,2,3,7.2,33.2
1190.8,9.4,4,4,4,2,3,15,8.6,32.5
895.0,12.9,3,6,3,1,8,16,4.0,28.0
,18.5,2,11,5,3,8,25,7.6,27.9
984.7,14.9,2,2,4,4,3,25,9.3,31.9
467.4,11.0,2,14,1,1,1,12,1.3,30.4
1227.2,8.4,4,8,5,2,10,5,5.5,28.3
1292.4,9.5,3,17,6,4,8,21,2.3,25.5
437.5,7.2,3,18,0,4,7,17,4.5,30.3
1359.1,19.0,1,8,5,2,9,13,8.5,30.6
1280.7,5.4,1,8,4,4,5,20,2.8,23.0
665.5,8.5,3,12,6,4,2,3,1.3,27.8
1368.1,15.7,2,0,6,2,1,2,3.6,29.0
224.6,7.6,2,4,0,2,10,13,8.0,27.1
90.6,17.8,4,2,3,1,7,10,2.0,34.0
554.4,,3,6,0,1,8,4,6.3,28.4
,1.1,4,14,0,3,4,6,7.7,28.1
559.6,12.8,1,5,6,1,2,13,6.1,35.7
1416.0,10.4,2,12,1,2,8,2,9.4,28.6
419.3,18.7,4,16,0,1,8,18,7.8,37.4
457.8,,4,16,6,2,8,3,1.8,25.9
,3.1,3,12,2,1,6,17,8.7,29.4
55.6,6.9,3,13,0,3,7,9,5.9,26.0
1105.0,8.2,2,10,1,4,4,4,9.7,29.8
597.3,11.9,3,11,0,3,3,15,9.9,31.3
1467.7,5.9,1,19,4,4,1,16,2.5,27.1
1052.6,11.2,2,11,6,3,2,24,3.2,26.9
,18.2,3,8,2,3,5,11,6.9,29.5
184.3,8.8,1,23,6,2,5,24,1.5,24.9
177.8,13.2,2,22,2,2,5,12,4.6,27.2
1431.3,5.0,2,20,3,1,5,22,9.9,29.6
1041.9,16.1,2,19,1,3,3,8,5.7,28.2
,5.8,4,9,0,1,7,20,4.0,31.9
,11.8,4,23,1,3,5,6,2.7,28.4
1316.8,6.4,2,15,4,3,6,2,7.8,26.7
342.3,1.8,2,21,0,4,6,4,9.4,25.5
,6.7,4,0,5,2,5,11,9.3,33.5
,4.6,2,2,6,4,6,4,1.6,23.6
477.3,17.9,3,0,2,2,5,20,1.7,27.6
782.1,5.7,1,23,1,3,4,3,9.9,28.7
,19.5,3,7,1,4,6,25,9.6,32.1
599.4,10.1,2,0,2,3,7,9,3.0,24.7
1449.4,4.8,3,18,6,4,9,12,2.8,21.8
1055.1,8.1,3,18,2,3,1,19,6.3,28.5
1277.6,4.1,2,22,5,1,2,18,3.9,26.7
833.9,16.8,3,13,2,2,2,21,7.5,32.7
396.6,2.8,3,16,3,4,1,25,2.9,23.0
1083.7,17.5,4,14,3,3,9,8,8.3,32.5
775.8,1.4,3,16,6,1,3,16,3.5,25.5
306.4,6.3,2,12,3,2,3,17,2.3,24.4
648.0,3.2,3,0,4,3,4,20,4.1,24.2
970.5,13.9,2,4,5,4,9,8,1.2,27.4
1116.2,10.5,4,22,6,1,7,25,6.8,34.7
,18.8,4,1,6,2,2,6,1.6,33.0
1320.2,7.6,1,2,0,1,9,18,2.3,27.6
600.3,1.3,3,19,0,2,10,23,8.1,22.9
443.1,15.4,3,22,3,4,8,4,5.6,27.0
,11.8,2,10,2,1,5,14,6.3,32.0
1216.0,16.6,3,3,4,3,10,25,3.5,25.8
563.5,8.8,3,14,3,2,1,4,9.8,31.0
750.9,,3,0,2,2,1,21,9.9,32.0
373.1,3.8,3,8,0,4,8,21,4.3,22.9
1044.8,20.0,3,13,2,4,2,7,8.1,34.5
1182.5,3.9,3,21,3,1,1,18,8.2,32.5
542.2,16.7,3,2,4,2,1,25,9.2,31.2
1420.4,4.6,3,14,1,1,5,10,8.8,27.9
94.4,15.8,3,0,4,1,7,2,5.0,31.6
242.8,17.3,3,11,4,3,5,7,4.2,28.0
903.7,17.6,2,16,1,2,5,24,9.4,33.3
1067.0,9.8,3,0,6,2,2,23,4.7,28.4
413.5,8.9,3,17,3,3,4,22,5.7,28.7
853.4,16.8,2,23,1,4,10,15,1.9,28.0
,11.8,1,7,4,3,4,7,3.6,28.3
853.4,12.6,3,18,1,3,4,16,2.5,26.5
1006.0,5.1,1,12,4,2,9,22,1.7,24.2
1460.6,9.2,3,22,4,2,1,21,4.3,26.6
,7.7,3,14,3,3,1,2,5.6,28.1
989.9,13.5,3,19,1,2,9,18,8.0,30.4
,4.3,4,3,1,3,4,24,6.5,26.8
510.5,8.4,4,6,1,2,3,4,8.4,31.8
416.9,,4,10,0,2,5,16,3.1,32.2
1482.4,11.2,4,21,6,4,1,16,8.2,34.9
349.9,18.0,1,15,5,1,5,14,1.5,31.3
1195.9,5.0,2,5,3,4,1,19,3.5,26.2
,9.1,2,21,5,1,7,25,5.0,28.5
1216.3,10.3,1,14,4,2,9,17,9.6,29.4
319.3,8.3,4,10,4,3,7,1,1.8,24.4
1452.4,13.8,4,9,5,4,2,13,3.4,30.5
,3.4,3,16,3,4,9,13,2.4,21.2
180.7,10.6,4,21,3,3,7,7,4.8,28.6
,3.2,3,12,0,2,9,19,4.0,22.6
925.3,12.8,3,20,4,2,10,15,1.8,23.9
539.4,16.7,1,16,3,2,4,3,5.3,31.6
428.1,0.9,4,1,1,4,10,20,5.4,27.5
1092.2,9.4,3,18,3,3,9,1,6.7,25.6
1125.0,10.1,3,13,5,1,6,22,8.6,30.7
524.4,14.5,1,12,3,1,7,16,9.8,34.2
1320.5,2.0,3,14,3,1,5,25,1.9,24.3
,8.4,4,1,1,3,9,9,4.0,25.0
,15.8,3,21,5,4,1,6,9.8,35.6
919.8,10.9,4,21,0,2,5,13,6.1,28.6
205.3,15.1,3,23,5,1,2,21,4.6,30.1
451.2,7.6,4,14,6,2,1,16,4.9,31.1
785.4,18.4,3,5,1,3,10,12,8.6,27.3
465.2,2.0,3,14,3,1,7,10,8.8,29.5
,2.3,4,6,4,3,5,20,3.7,26.4
1069.6,10.8,4,12,6,4,10,6,3.8,27.5
843.1,9.7,2,19,2,4,1,1,7.3,30.3
,13.0,4,4,4,1,10,6,1.6,30.5
892.8,5.0,3,10,0,4,5,6,8.6,26.8
751.0,4.9,1,11,5,1,2,5,1.1,27.9
428.8,15.1,3,22,5,2,3,8,5.1,29.9
1198.5,6.2,3,12,1,2,5,18,8.1,26.9
335.5,14.7,3,8,0,3,9,7,9.2,30.0
401.2,13.0,3,9,0,4,9,4,6.6,28.3
1270.3,2.1,1,7,5,3,2,10,5.8,26.9
1124.7,14.4,2,3,4,4,5,25,7.3,29.2
938.7,17.7,3,17,2,4,5,24,8.6,32.3
106.4,,2,18,3,3,6,1,1.1,28.0
234.5,0.7,3,4,3,3,6,1,6.5,21.8
774.9,11.0,3,10,0,3,10,8,7.9,27.4
1132.2,18.3,2,18,3,2,3,4,9.3,32.7
722.9,12.2,2,16,4,2,5,21,4.6,27.2
,6.2,3,1,4,3,3,4,9.1,28.5
,4.3,4,1,1,1,2,3,6.7,32.8
903.7,13.9,4,1,6,2,4,6,4.0,31.1
1056.6,15.5,3,12,0,2,1,15,9.9,33.8
98.5,18.3,1,21,6,3,8,5,1.5,28.5
112.8,18.2,3,1,6,2,5,8,8.8,31.5
428.9,7.1,3,16,5,1,5,13,5.8,30.7
,12.3,3,17,3,3,6,25,6.3,28.4
835.8,2.5,3,23,1,2,6,22,8.5,26.0
229.4,2.3,3,13,2,3,10,6,9.3,24.0
,1.9,2,22,3,3,6,8,9.1,24.7
1177.0,18.6,4,10,0,4,8,2,5.2,34.6
1457.2,3.5,3,6,4,3,9,8,7.4,24.2
1425.2,9.9,2,23,6,3,1,16,7.8,29.1
446.4,8.9,4,12,5,2,9,13,4.1,28.5
92.6,6.8,3,7,6,3,9,10,3.7,20.3
527.6,11.0,1,15,3,2,7,1,8.4,29.5
1077.3,0.6,2,10,1,4,1,23,5.8,28.0
136.7,7.9,3,17,0,3,1,10,3.0,22.7
571.6,9.8,3,17,3,2,1,23,8.9,28.4
482.2,16.2,3,0,0,4,8,19,5.5,28.2
368.1,14.2,1,12,4,2,6,20,8.8,30.3
1073.9,17.1,2,20,5,3,4,11,2.5,27.2
1005.7,7.8,3,15,0,3,6,4,9.0,26.4
826.5,3.2,3,17,3,3,5,6,4.6,24.0
1370.6,8.3,3,23,3,3,4,17,3.6,25.8
199.6,19.3,3,8,2,3,8,15,4.3,28.9
,4.7,3,16,1,4,5,3,6.4,25.7
606.0,3.9,3,0,4,1,6,22,3.7,27.7
1001.0,18.9,3,3,1,3,10,1,6.8,29.6
896.9,19.0,3,16,0,3,10,12,5.5,29.7
,3.4,2,5,4,4,7,5,6.9,26.2
1439.7,15.5,3,18,0,3,10,5,4.0,26.4
492.3,8.9,2,20,2,1,4,13,3.3,28.8
570.5,10.1,3,21,0,4,4,9,7.1,29.4
954.3,10.2,3,1,3,4,10,12,5.8,28.0
1420.5,19.4,3,7,1,4,9,24,2.3,27.9
1010.9,4.1,4,12,1,1,2,20,6.9,32.2
1434.4,15.6,3,0,2,1,1,9,3.5,33.2
322.0,0.6,1,21,3,1,2,14,4.3,26.3
947.3,12.8,4,23,5,2,8,10,8.7,30.3
1251.9,13.2,3,18,6,1,3,7,2.8,31.1
788.1,15.2,3,6,4,4,10,12,4.9,26.6
575.2,18.6,2,2,3,3,3,4,1.8,28.5
1477.9,,3,19,4,2,2,6,5.1,30.5
254.4,14.8,3,17,3,2,1,15,9.3,35.3
645.8,5.4,4,22,0,2,10,19,6.0,26.9
1316.4,19.9,3,9,3,1,4,17,8.8,32.9
1355.7,9.6,3,4,5,2,9,25,5.9,26.4
1471.6,,3,21,5,3,6,6,1.5,25.4
1333.0,10.3,4,2,0,2,2,4,5.5,32.2
123.9,8.2,1,13,4,2,3,16,3.1,28.1
1398.2,12.1,3,11,0,4,1,15,4.9,28.4
670.8,7.3,1,13,0,2,2,22,3.1,26.8
994.8,5.2,2,9,0,1,9,4,2.0,24.9
621.7,18.6,3,0,0,3,7,7,2.9,27.2
1229.8,18.6,3,14,0,1,2,11,4.6,33.5
885.1,10.2,4,5,4,4,5,21,8.4,32.5
1276.0,19.3,3,2,6,1,3,5,7.9,39.1
,8.6,1,9,5,3,7,24,1.3,24.5
318.2,8.1,1,6,5,2,2,3,8.0,31.5
688.5,18.4,2,17,0,2,3,24,1.3,25.8
,12.8,3,8,6,4,7,17,1.7,25.5
1054.6,15.4,3,12,3,4,8,4,7.9,32.1
479.3,8.5,3,11,0,1,10,25,4.5,27.3
858.1,8.4,2,20,4,4,10,2,3.9,25.2
151.5,2.1,2,2,4,2,8,10,4.4,27.1
,19.4,2,0,2,2,3,19,5.7,32.9
953.1,,3,20,5,4,9,9,6.5,26.3
493.2,10.1,2,7,4,1,7,10,7.0,30.5
361.3,2.7,2,17,4,2,10,8,1.9,22.4
381.8,13.1,3,14,2,1,8,5,2.5,31.8
361.5,,2,18,6,3,9,15,4.9,27.2
953.1,15.5,3,15,4,3,6,12,8.8,29.4
293.2,10.8,4,5,3,3,9,21,7.9,27.2
575.9,3.0,2,12,5,4,3,14,2.7,24.5
1047.4,0.7,2,7,1,3,1,13,3.6,24.6
794.8,,2,9,6,1,3,5,4.4,30.9
,14.6,1,13,5,1,6,7,8.7,34.5
413.8,16.7,4,1,4,2,7,1,9.8,34.2
1402.4,,3,0,1,2,5,25,1.7,25.7
650.1,11.0,3,16,2,1,5,20,5.4,29.1
466.1,5.2,3,2,6,3,2,7,4.3,25.3
1361.3,17.7,2,21,5,3,9,12,3.9,27.5
1000.2,19.3,3,15,0,2,3,15,5.5,31.4
940.2,,2,19,5,4,1,7,7.5,33.5
1335.8,2.2,4,11,0,2,2,4,6.3,29.8
134.9,9.0,3,16,2,4,1,24,4.8,27.1
1264.6,19.8,2,4,2,3,10,9,7.5,29.5
,5.0,3,15,2,4,4,19,4.7,29.0
572.0,13.6,1,7,3,3,8,16,6.9,27.1
421.7,18.8,2,18,1,2,5,11,2.5,27.1
202.0,15.6,1,8,4,1,10,16,4.1,29.6
1414.6,12.4,2,18,4,3,7,7,6.1,27.9
255.8,10.4,2,21,5,3,3,7,9.3,31.0
426.2,18.6,4,0,3,4,2,19,1.2,31.6
1052.1,8.2,2,1,3,3,2,20,7.5,27.0
1079.7,18.1,3,8,0,3,6,19,5.4,28.1
283.1,,1,13,2,4,1,18,7.7,28.6
1230.5,15.3,1,20,3,4,9,23,2.0,29.4
789.9,18.4,2,10,2,1,3,8,6.3,34.1
1280.3,11.2,1,20,6,1,10,1,4.8,30.7
176.6,6.5,2,17,1,4,2,7,3.8,27.8
112.1,1.5,2,17,0,1,9,16,1.3,25.5
973.6,16.3,2,21,6,4,9,15,5.7,28.5
,12.6,3,7,3,1,6,8,4.1,29.2
,,4,16,0,2,5,20,9.3,30.3
70.5,17.6,1,19,6,4,9,25,7.8,30.9
1180.9,18.4,3,23,1,1,9,4,1.8,29.8
1354.3,17.8,3,5,6,1,6,1,3.8,30.8
1266.4,12.2,3,18,2,4,4,18,3.3,28.0
1439.6,19.5,3,5,2,4,1,13,7.2,34.7
1359.5,17.6,3,23,1,4,10,17,6.2,31.2
693.8,2.5,4,12,1,2,10,18,4.2,24.3
627.6,19.6,2,21,5,4,9,2,3.0,31.2
1349.5,11.2,3,13,2,3,1,19,5.0,26.5
1394.1,18.4,3,1,3,2,5,5,3.3,30.1
1460.6,15.3,4,8,2,3,3,16,2.7,31.4
,13.1,3,14,2,1,5,25,8.3,32.9
,6.9,4,14,3,2,1,12,9.7,34.2
,,3,13,2,4,6,9,7.8,24.4
1423.4,5.9,3,17,4,1,6,23,1.6,25.9
1015.9,13.9,4,13,3,2,3,11,9.4,34.0
1293.1,17.3,3,4,5,3,6,15,5.1,30.1
863.7,0.5,3,1,5,3,6,6,3.4,22.1
,4.6,3,6,4,4,7,14,7.9,26.7
186.2,13.6,1,3,0,3,3,2,1.0,27.7
1302.7,6.0,4,16,6,1,2,22,1.3,30.2
130.5,3.3,4,23,4,4,4,16,7.8,28.3
541.7,2.1,3,22,5,1,1,12,2.4,25.8
246.2,12.9,1,13,4,3,7,19,5.3,27.4
744.7,12.1,2,21,3,4,3,16,5.7,27.9
386.8,17.2,2,15,3,3,4,11,9.9,31.6
,6.6,2,3,0,1,1,9,4.0,30.6
861.0,3.2,3,14,6,2,6,2,3.7,23.0
1351.7,16.1,4,13,5,1,1,6,5.3,35.7
453.2,19.8,3,13,6,2,5,11,5.4,33.8
87.7,7.5,3,19,4,4,3,12,5.9,25.5
1174.7,17.4,4,23,1,2,7,25,8.9,32.1
1068.4,15.4,4,5,2,4,10,9,7.4,32.1
841.0,18.3,3,0,6,1,6,13,8.8,32.6
,8.8,3,15,1,2,9,1,4.5,25.9
1268.1,2.5,3,2,4,3,2,3,7.9,28.6
902.5,2.8,3,10,4,4,4,13,9.6,26.8
1450.6,15.4,2,22,1,3,9,9,1.7,24.6
1093.6,17.3,3,15,0,3,4,17,4.9,27.2
1031.5,9.4,3,22,0,4,10,22,6.4,25.1
,1.7,2,0,5,1,10,2,6.3,26.4
,1.8,4,16,2,4,8,5,5.6,29.4
399.4,12.2,4,7,1,2,7,15,8.4,31.5
1157.7,18.4,3,1,6,2,4,3,2.9,29.9
,8.3,1,7,4,4,9,8,9.7,29.4
,13.2,1,22,0,2,10,18,8.3,28.7
,11.1,3,10,2,3,9,2,3.6,22.6
333.2,17.9,4,22,3,2,4,16,1.3,32.8
432.3,16.7,3,2,3,3,2,3,7.5,32.1
1423.7,4.4,1,15,5,1,10,19,1.2,26.9
649.1,13.7,1,10,5,2,1,18,5.4,31.5
405.2,17.0,2,7,0,2,8,2,6.2,31.5
,18.6,3,12,2,1,3,14,9.8,34.1
611.2,12.0,3,14,4,4,8,12,3.8,26.8
1107.8,3.9,1,0,0,3,6,24,7.5,26.7
1445.1,11.4,3,15,3,4,2,1,9.6,33.2
908.0,13.5,4,7,0,1,10,18,5.2,32.6
907.2,5.8,3,19,4,2,10,14,2.1,23.5
579.0,19.5,1,4,0,4,4,25,2.1,30.6
,5.0,3,6,5,1,2,19,4.5,26.9
513.0,18.3,4,23,3,1,9,8,3.9,33.1
51.6,8.8,1,5,6,4,5,3,3.8,27.5
,0.5,2,3,0,1,7,15,5.4,27.2
672.7,11.1,3,13,6,2,9,22,5.8,27.3
763.5,12.8,2,15,2,1,7,14,3.4,31.3
171.1,17.5,4,13,3,2,5,15,5.0,33.1
1263.8,11.0,3,9,4,4,8,14,6.9,27.6
,2.3,1,2,4,2,1,10,6.0,29.3
645.4,18.6,4,6,6,2,6,23,7.8,32.2
1268.4,11.5,3,1,5,4,7,5,3.5,26.6
,5.8,3,20,1,2,7,14,4.4,23.9
1400.2,18.0,2,6,1,3,3,22,6.0,28.7
353.5,2.9,3,15,6,3,8,7,9.2,24.1
1087.1,2.4,4,6,5,3,4,11,6.5,26.7
1468.1,10.9,1,14,6,3,6,18,3.6,27.0
846.9,12.7,3,2,6,4,8,4,1.3,25.6
1053.7,10.5,4,2,4,4,1,7,5.6,32.2
620.2,18.6,3,7,6,4,10,19,9.6,31.3
1139.4,5.6,1,6,5,2,6,3,7.0,25.4
1367.9,19.8,1,7,6,1,1,10,4.8,36.0
1069.4,0.9,3,6,3,1,6,15,1.7,23.9
1407.1,,3,16,6,4,3,22,2.0,21.7
,4.1,1,10,0,4,9,4,7.7,27.4
886.8,2.1,2,3,6,1,2,14,3.8,27.6
491.7,9.0,3,22,6,2,1,18,3.6,27.6
1079.0,17.4,3,15,5,1,8,10,3.1,31.7
1328.8,16.5,2,9,6,3,1,11,9.1,31.3
987.2,15.0,3,12,2,3,2,12,3.7,27.3
387.9,0.6,3,7,2,1,4,22,2.6,25.4
839.0,17.4,1,9,0,4,9,16,4.3,29.0
1146.1,8.2,2,1,1,4,9,11,7.4,30.2
1412.1,14.8,4,19,6,4,7,1,4.7,31.2
277.1,14.7,4,9,0,4,5,10,7.9,33.2
234.9,4.0,2,16,1,1,7,21,7.1,26.9
,10.6,4,1,3,2,4,11,4.2,28.9
,18.6,3,2,2,2,9,10,8.9,29.3
1471.6,5.6,4,8,6,1,7,18,1.7,28.0
665.2,14.4,4,0,0,4,6,25,7.6,31.7
823.7,19.2,3,23,0,1,6,4,5.6,34.8
379.3,7.5,3,0,1,3,7,24,3.9,23.6
701.2,8.1,1,13,4,2,6,9,4.7,27.1
1477.8,9.3,3,8,2,3,7,15,6.3,26.4
,16.3,3,5,5,2,5,7,3.5,28.9
62.8,9.1,3,3,0,1,3,1,6.5,32.5
,10.0,1,7,2,2,8,10,5.8,29.9
1468.8,4.8,4,1,4,3,4,23,7.9,28.3
1484.1,19.8,4,13,4,3,1,23,2.6,30.7
355.2,17.9,2,5,3,1,1,10,4.2,33.4
942.1,12.2,3,0,3,2,1,16,5.6,29.8
161.5,19.2,4,2,0,3,6,20,7.5,31.1
887.3,13.9,3,21,0,1,7,13,4.0,29.8
232.6,19.2,4,5,0,3,3,21,3.8,30.0
1237.1,3.6,3,13,3,4,1,4,9.0,29.2
1412.4,4.9,2,9,6,3,7,24,2.0,20.7
300.8,17.8,3,11,0,2,4,15,7.5,31.2
720.9,8.7,3,20,0,3,8,4,8.2,26.8
198.0,7.7,2,17,4,4,4,20,3.4,24.2
,15.2,3,13,3,3,7,24,4.9,27.1
,12.8,3,4,2,3,7,10,5.7,25.9
433.6,7.2,3,20,0,3,3,12,7.9,29.3
1485.8,8.3,3,0,5,1,8,23,8.9,31.5
114.7,8.5,3,13,4,1,9,14,4.5,29.3
1295.5,3.0,3,14,4,3,9,9,4.1,22.6
162.3,5.0,3,22,1,2,4,17,4.2,25.8
817.0,11.0,2,3,6,4,3,5,2.8,27.3
705.6,15.7,4,6,0,2,3,9,1.5,31.5
1400.8,8.7,4,0,5,4,2,21,9.0,34.0
338.6,8.0,3,5,5,3,9,3,3.8,23.1
310.5,13.2,3,22,5,2,10,15,1.1,25.5
1135.6,3.6,4,0,4,4,9,18,2.3,22.8
1102.3,7.9,2,18,2,1,1,13,9.5,32.1
1063.8,4.6,2,22,3,3,10,10,1.5,21.3
87.9,13.2,1,2,3,2,9,24,7.2,29.5
426.9,2.7,3,8,6,3,1,21,8.0,27.0
1267.8,9.2,2,21,5,1,1,21,7.7,33.4
921.2,12.1,3,17,3,1,3,3,4.0,29.4
,16.8,3,1,5,2,5,25,6.8,31.2
479.1,14.6,2,20,6,3,4,13,3.5,29.7
427.3,18.9,3,19,4,4,7,18,4.7,29.1
1422.5,13.8,1,7,2,4,7,10,8.5,30.6
,7.3,3,9,0,3,5,15,6.5,26.3
234.0,5.0,2,7,6,1,4,18,5.2,28.2
,,1,12,0,4,6,14,7.2,26.2
,5.9,1,18,3,4,2,15,7.7,31.1
,3.2,3,16,0,3,1,9,9.4,30.5
