session_count,device_type,pages_viewed,time_on_site,key_pages_viewed,consultation_requested,visit_time_of_day,weekend,order_made
1,смартфон,4,2.75,1,0,вечер,1,0
2,смартфон,6,7.41,3,1,день,0,1
2,смартфон,3,28.45,3,0,утро,0,0
1,планшет,4,9.76,2,0,ночь,1,1
1,планшет,5,9.76,1,0,вечер,0,0
1,смартфон,3,17.89,1,0,ночь,1,0
2,смартфон,5,11.82,1,0,вечер,0,1
3,смартфон,4,6.65,1,0,день,0,1
3,ПК,5,1.3,1,0,вечер,0,0
2,смартфон,4,6.87,1,0,вечер,0,1
2,смартфон,7,2.01,3,0,день,0,0
2,смартфон,2,6.77,0,0,вечер,1,0
4,ПК,6,1.0,3,0,утро,0,1
1,смартфон,4,4.35,2,0,утро,0,0
2,смартфон,5,1.0,0,0,вечер,0,0
1,планшет,4,1.57,1,0,день,0,0
1,ПК,4,11.87,2,1,вечер,0,1
2,планшет,3,37.43,0,0,день,0,0
4,смартфон,2,8.32,2,0,утро,0,1
1,смартфон,4,1.86,2,0,ночь,0,1
3,ПК,7,4.72,2,0,утро,0,0
2,смартфон,1,2.67,0,0,вечер,0,0
3,смартфон,6,1.0,1,0,день,0,1
3,смартфон,2,24.43,2,0,утро,1,0
3,ПК,1,7.81,0,0,вечер,0,0
3,планшет,7,1.61,1,0,день,0,0
2,планшет,6,13.69,1,0,утро,0,0
1,смартфон,2,1.88,3,0,вечер,1,0
4,смартфон,4,2.31,1,0,день,0,0
1,смартфон,4,9.2,0,0,утро,0,0
3,смартфон,2,5.56,2,0,утро,0,0
2,ПК,2,22.51,1,0,утро,0,0
2,смартфон,4,9.08,0,1,день,0,1
2,смартфон,5,2.01,3,0,день,0,1
1,ПК,1,6.44,1,0,день,0,0
3,смартфон,3,12.97,1,0,день,0,0
3,планшет,3,9.17,1,0,вечер,1,0
3,планшет,5,3.87,1,0,день,0,0
2,ПК,5,4.88,3,0,вечер,0,1
1,ПК,6,10.95,1,0,вечер,0,1
1,планшет,6,7.32,0,0,день,0,1
4,смартфон,4,1.0,1,0,вечер,0,0
4,смартфон,6,7.96,2,0,ночь,0,1
4,ПК,3,6.07,2,0,вечер,0,0
4,смартфон,6,16.87,1,0,утро,0,1
3,ПК,3,1.19,1,0,день,1,0
2,смартфон,5,1.0,1,0,утро,0,0
3,смартфон,4,17.19,2,1,вечер,1,1
2,смартфон,6,2.37,1,0,утро,1,0
1,смартфон,3,1.0,1,1,день,0,1
2,ПК,2,2.5,2,0,ночь,0,1
3,ПК,4,21.72,1,0,вечер,1,1
2,смартфон,4,1.88,0,0,утро,0,0
2,планшет,3,3.86,1,1,день,0,1
1,смартфон,3,9.43,2,0,день,0,1
3,ПК,4,1.98,2,0,утро,0,0
1,ПК,8,10.36,1,0,утро,1,0
1,смартфон,2,12.26,1,0,день,0,0
2,смартфон,4,2.63,3,0,день,0,1
4,планшет,7,1.01,2,0,утро,1,0
1,ПК,5,5.14,4,0,вечер,0,1
1,планшет,3,11.99,1,0,день,1,0
1,ПК,5,16.79,1,0,вечер,0,0
2,ПК,3,1.0,3,0,вечер,0,1
3,смартфон,4,7.69,1,0,утро,0,0
2,ПК,4,2.98,0,0,утро,1,0
2,смартфон,3,5.38,3,0,вечер,0,1
1,смартфон,1,7.52,0,0,ночь,0,0
1,ПК,4,13.29,1,0,день,0,0
1,смартфон,6,1.0,2,1,день,1,1
3,смартфон,8,1.87,1,0,утро,0,1
1,планшет,4,9.58,0,1,день,0,1
2,смартфон,2,5.81,0,0,утро,1,0
1,ПК,4,2.36,1,0,вечер,1,1
1,ПК,5,1.0,2,0,день,0,0
2,смартфон,4,24.63,3,1,вечер,0,1
2,смартфон,5,4.51,1,0,день,0,0
2,планшет,4,5.29,2,0,вечер,0,0
1,смартфон,5,1.0,4,0,день,0,1
2,смартфон,5,13.42,2,1,день,1,0
1,планшет,3,48.5,1,0,день,1,0
3,планшет,3,38.3,3,0,день,0,1
1,смартфон,4,3.73,4,0,вечер,0,1
1,ПК,7,32.48,0,0,вечер,1,1
3,планшет,6,5.24,0,1,ночь,0,1
3,смартфон,1,4.9,1,1,вечер,1,1
1,планшет,1,17.82,0,0,утро,0,0
1,смартфон,3,15.69,3,0,ночь,1,1
1,смартфон,3,6.44,4,0,вечер,0,0
1,ПК,3,5.93,1,0,день,0,0
2,ПК,2,34.56,2,1,день,0,1
3,смартфон,3,5.25,2,0,вечер,0,1
3,ПК,2,19.78,1,0,утро,0,0
1,смартфон,5,13.72,1,0,ночь,0,1
4,смартфон,5,1.13,1,1,вечер,0,1
3,смартфон,3,1.73,1,0,утро,1,0
2,смартфон,4,1.0,1,0,день,0,0
2,смартфон,3,1.0,1,0,утро,0,0
4,ПК,3,9.27,1,0,день,0,0
4,смартфон,3,1.0,1,0,утро,0,0
1,смартфон,4,1.46,4,0,день,0,1
4,планшет,5,2.8,1,0,день,0,1
2,смартфон,5,8.06,3,0,вечер,0,0
2,планшет,3,2.6,2,0,вечер,0,0
2,смартфон,5,5.04,1,0,утро,1,1
1,смартфон,4,4.36,1,0,вечер,0,0
2,планшет,5,5.05,0,0,утро,1,0
1,смартфон,3,26.45,2,1,день,1,1
1,смартфон,3,34.97,1,1,утро,0,1
2,смартфон,4,1.0,4,0,день,1,1
1,смартфон,2,1.17,2,0,ночь,1,0
2,планшет,4,1.0,1,0,утро,0,0
4,смартфон,7,4.9,3,0,вечер,1,1
2,смартфон,8,19.05,2,0,вечер,1,1
1,смартфон,3,16.09,0,0,вечер,0,0
1,смартфон,2,4.38,2,0,день,1,0
3,ПК,3,13.89,2,0,день,0,0
1,ПК,9,38.62,1,0,утро,1,0
1,смартфон,4,2.16,1,0,день,0,0
1,смартфон,3,33.21,5,0,ночь,0,1
4,смартфон,2,14.73,1,0,день,1,0
4,смартфон,5,1.22,2,1,утро,0,1
4,смартфон,2,15.82,3,1,вечер,1,1
3,смартфон,6,1.08,0,0,вечер,0,1
2,планшет,5,1.0,1,0,утро,0,0
3,смартфон,7,14.46,2,0,утро,0,1
3,ПК,5,22.54,1,0,утро,0,0
2,смартфон,2,5.11,0,0,вечер,1,1
1,планшет,1,1.0,1,0,ночь,0,0
1,ПК,2,9.1,2,0,день,0,0
2,смартфон,1,2.66,2,0,день,0,1
5,ПК,2,7.85,2,0,ночь,1,0
1,смартфон,4,3.83,1,0,утро,0,0
2,ПК,5,9.74,2,0,день,0,1
1,ПК,2,3.02,1,0,ночь,1,0
1,смартфон,5,1.61,3,0,ночь,0,0
3,ПК,2,13.96,4,1,день,0,1
4,смартфон,3,7.74,0,0,ночь,0,1
1,смартфон,2,3.82,1,1,день,0,0
1,смартфон,5,9.89,2,0,день,1,1
1,смартфон,3,3.39,1,0,вечер,1,0
3,планшет,4,4.55,0,0,день,0,0
1,смартфон,3,4.71,1,0,вечер,0,0
1,ПК,2,2.57,2,0,ночь,1,0
2,смартфон,5,5.81,1,1,вечер,1,1
3,ПК,2,16.89,2,0,утро,0,1
1,смартфон,7,35.39,0,0,утро,0,1
4,смартфон,1,2.48,5,0,день,0,0
1,планшет,1,27.94,1,0,вечер,0,0
2,ПК,3,3.26,0,0,вечер,0,0
1,ПК,7,6.35,2,0,день,0,1
4,смартфон,4,1.06,1,0,утро,1,0
3,смартфон,3,9.37,0,0,вечер,0,0
2,смартфон,6,7.15,2,1,вечер,1,1
2,смартфон,6,11.36,1,0,утро,0,1
1,смартфон,1,9.17,1,0,день,1,0
1,смартфон,6,39.86,0,0,день,1,0
4,смартфон,3,14.7,0,0,вечер,0,0
1,планшет,1,33.66,1,1,ночь,0,0
4,планшет,2,7.46,3,0,утро,0,0
2,смартфон,4,3.3,2,0,ночь,0,0
1,смартфон,6,7.59,2,0,вечер,0,0
1,смартфон,4,6.29,4,0,день,0,1
2,смартфон,4,5.57,1,0,день,1,0
1,ПК,5,5.13,2,1,вечер,0,0
2,планшет,3,16.68,4,0,вечер,0,1
1,ПК,5,13.51,0,0,день,0,0
3,смартфон,5,10.32,0,0,утро,0,0
1,ПК,2,10.36,4,0,день,0,1
2,смартфон,3,4.68,3,0,день,0,1
2,ПК,7,5.77,1,0,ночь,0,0
2,смартфон,7,1.66,0,0,утро,1,1
1,смартфон,7,8.65,0,1,день,1,1
1,смартфон,4,1.51,3,0,ночь,0,0
3,смартфон,6,24.69,3,0,день,1,1
2,смартфон,7,5.37,0,1,день,1,1
2,ПК,3,1.0,1,0,вечер,0,0
3,смартфон,2,1.0,0,0,утро,0,0
1,планшет,4,11.28,0,1,вечер,0,1
3,ПК,1,9.46,3,0,день,1,1
1,планшет,4,14.71,3,0,день,0,0
1,смартфон,1,13.84,1,0,день,1,0
2,ПК,3,1.0,1,1,вечер,1,0
1,смартфон,4,1.83,0,0,вечер,1,0
3,смартфон,3,3.94,1,0,день,0,1
1,ПК,4,1.0,1,0,день,0,0
2,смартфон,3,1.96,0,0,вечер,0,0
1,планшет,4,8.71,1,0,вечер,0,1
1,смартфон,6,6.11,2,0,день,0,1
3,смартфон,5,19.7,0,1,ночь,0,0
4,смартфон,4,2.53,1,0,день,0,1
2,ПК,5,7.66,2,0,день,0,0
3,ПК,6,19.78,2,1,утро,0,1
3,смартфон,3,1.0,1,0,утро,0,0
2,смартфон,1,20.41,1,0,вечер,0,0
2,смартфон,9,4.22,2,1,день,0,1
3,смартфон,1,19.63,0,0,утро,0,0
2,ПК,1,11.45,1,0,день,0,0
1,ПК,3,11.17,1,0,утро,0,0
6,ПК,2,1.0,2,0,день,0,1
2,смартфон,5,28.33,3,0,утро,0,1
2,смартфон,6,5.64,2,0,день,1,1
1,смартфон,5,1.15,0,0,вечер,0,0
1,смартфон,2,14.56,2,0,день,0,1
2,смартфон,5,20.16,0,0,ночь,1,0
2,ПК,2,26.52,0,1,день,0,1
2,смартфон,6,7.06,1,0,утро,0,0
2,смартфон,2,5.17,1,0,вечер,0,0
1,смартфон,4,8.76,0,0,вечер,0,0
7,ПК,1,3.52,2,0,день,0,0
4,ПК,1,4.99,0,0,вечер,0,0
3,смартфон,2,7.74,3,0,вечер,0,0
4,ПК,2,17.4,0,0,утро,1,0
2,смартфон,3,19.2,1,0,вечер,0,1
2,смартфон,4,1.41,1,0,утро,0,0
1,смартфон,7,1.44,4,0,день,0,1
5,смартфон,3,2.04,1,0,ночь,0,0
1,смартфон,3,9.07,2,0,день,0,0
3,планшет,8,2.27,1,0,утро,0,0
3,смартфон,3,9.48,1,0,день,0,1
1,смартфон,4,12.92,1,1,ночь,0,1
1,смартфон,2,19.56,1,0,день,0,1
1,ПК,2,20.2,3,0,утро,0,0
1,планшет,2,2.42,1,0,день,1,0
2,смартфон,3,3.74,0,0,ночь,0,0
1,смартфон,4,2.0,3,0,утро,0,0
1,смартфон,5,11.41,1,0,ночь,0,1
3,смартфон,5,11.61,1,0,утро,0,0
2,смартфон,5,1.0,2,0,утро,0,1
2,смартфон,2,1.8,4,0,утро,0,0
2,ПК,4,4.08,1,0,утро,1,0
3,смартфон,2,2.32,2,0,ночь,0,0
1,ПК,2,8.02,2,0,вечер,0,0
2,планшет,4,1.0,3,0,день,1,0
1,смартфон,6,17.5,5,0,утро,0,1
1,планшет,9,6.28,1,0,день,0,1
5,смартфон,2,9.01,2,0,утро,1,0
2,планшет,7,8.67,1,0,вечер,0,0
1,смартфон,7,5.99,0,0,вечер,0,0
1,смартфон,7,8.38,5,0,день,1,1
1,смартфон,4,1.0,1,0,утро,0,0
2,смартфон,1,4.85,3,0,день,0,0
1,смартфон,3,12.37,1,0,день,1,0
1,смартфон,4,4.56,0,0,ночь,0,1
4,смартфон,2,2.93,1,0,вечер,0,0
2,ПК,6,8.33,3,0,день,0,1
1,смартфон,2,6.47,2,1,вечер,0,1
1,смартфон,4,7.62,4,1,утро,0,1
1,смартфон,2,31.79,1,0,утро,1,1
3,смартфон,6,1.63,1,0,день,0,0
3,планшет,2,9.58,1,0,утро,0,0
1,смартфон,1,1.0,0,0,утро,0,0
2,ПК,2,10.42,2,0,утро,0,0
2,смартфон,1,2.2,1,0,утро,0,1
1,смартфон,4,16.45,2,0,вечер,0,1
1,планшет,4,3.14,2,1,вечер,0,1
1,смартфон,6,5.13,1,0,вечер,0,0
1,смартфон,2,7.25,0,0,ночь,1,0
2,смартфон,4,9.42,1,0,вечер,0,0
3,смартфон,2,3.55,1,0,день,1,0
1,смартфон,3,1.7,2,1,день,1,1
2,смартфон,5,10.08,1,0,день,0,0
2,смартфон,6,5.83,2,0,утро,0,1
2,планшет,2,1.0,0,0,вечер,1,0
1,ПК,3,7.7,2,0,день,1,1
3,планшет,3,6.3,3,0,утро,1,0
1,планшет,2,7.18,1,0,вечер,0,1
3,планшет,3,1.13,0,0,утро,0,0
2,ПК,3,6.41,1,0,день,0,0
1,смартфон,2,13.67,2,1,вечер,1,1
1,смартфон,4,1.42,1,0,утро,0,0
2,смартфон,3,9.77,1,0,день,0,1
1,смартфон,4,1.96,1,0,утро,0,1
2,смартфон,4,3.7,3,0,день,1,0
3,смартфон,5,4.5,2,1,вечер,0,1
1,смартфон,3,14.41,1,1,утро,0,1
2,ПК,1,2.56,1,0,вечер,1,0
3,ПК,1,3.06,0,0,день,0,0
3,планшет,7,20.41,0,0,ночь,1,1
4,смартфон,3,13.6,1,0,день,0,1
1,ПК,2,7.06,1,0,утро,0,0
2,ПК,4,3.8,2,0,вечер,1,1
3,ПК,7,15.69,1,0,день,0,1
1,планшет,2,8.27,1,0,утро,0,0
1,смартфон,4,4.01,2,0,день,0,1
1,смартфон,3,3.78,3,0,утро,0,1
1,ПК,6,6.11,1,0,утро,0,0
1,смартфон,2,29.69,5,0,вечер,1,1
4,смартфон,2,10.31,0,0,вечер,0,0
1,смартфон,3,11.37,1,0,день,0,0
2,смартфон,5,4.89,1,0,вечер,0,1
1,ПК,5,37.54,1,0,утро,1,0
3,смартфон,1,5.23,2,0,утро,0,0
1,смартфон,5,1.0,2,1,ночь,0,1
1,ПК,8,16.15,3,0,день,1,1
1,смартфон,8,7.19,1,0,ночь,0,1
1,ПК,4,1.63,2,1,день,0,1
1,смартфон,2,1.0,3,0,вечер,0,1
3,планшет,5,48.48,3,0,день,0,1
1,смартфон,3,10.42,1,0,вечер,1,0
1,смартфон,6,6.27,2,0,день,0,0
2,смартфон,2,4.06,2,0,вечер,1,1
6,ПК,3,1.0,0,0,день,1,0
2,смартфон,3,10.37,0,0,день,0,0
2,смартфон,5,4.6,0,1,вечер,0,1
2,ПК,5,45.74,1,1,вечер,1,1
2,смартфон,4,1.15,0,0,вечер,0,0
2,планшет,6,2.83,2,0,ночь,0,1
4,планшет,3,5.17,1,0,ночь,0,1
2,смартфон,3,15.97,1,0,утро,0,0
1,смартфон,9,15.01,2,1,день,0,1
1,ПК,7,2.8,0,1,день,1,1
3,смартфон,2,4.48,2,0,вечер,0,1
1,смартфон,1,1.0,1,0,вечер,0,0
3,планшет,3,4.75,0,0,вечер,0,0
3,смартфон,5,1.84,2,0,день,0,1
1,планшет,5,25.2,1,0,день,0,1
1,смартфон,6,16.5,1,0,утро,0,1
2,ПК,6,1.8,2,0,вечер,1,1
3,смартфон,4,6.75,1,0,день,0,1
1,смартфон,2,31.78,3,0,день,0,1
2,ПК,4,5.29,1,0,ночь,0,0
2,смартфон,7,5.94,1,1,ночь,1,1
4,смартфон,6,4.18,1,0,день,1,1
1,ПК,6,6.78,1,0,вечер,0,1
2,планшет,2,9.08,1,0,день,0,0
2,смартфон,2,1.0,0,0,вечер,1,1
2,смартфон,5,1.0,3,0,день,0,1
2,ПК,2,14.65,1,1,ночь,0,0
1,смартфон,4,40.6,1,0,вечер,1,1
1,ПК,2,6.76,0,0,день,0,0
1,смартфон,3,19.76,3,0,день,0,1
2,ПК,3,20.32,3,0,вечер,0,0
1,смартфон,5,4.61,3,0,утро,0,1
1,смартфон,5,3.99,2,1,утро,0,1
3,смартфон,7,13.08,1,0,утро,0,1
2,смартфон,6,24.14,5,0,утро,0,1
1,смартфон,3,19.21,0,0,день,1,0
2,смартфон,5,3.85,3,0,день,0,0
1,ПК,1,4.39,2,0,день,0,0
5,смартфон,4,13.33,0,0,день,0,0
2,ПК,2,3.82,0,0,утро,1,0
1,смартфон,2,19.1,1,1,вечер,0,1
2,планшет,2,7.12,2,0,день,0,0
1,ПК,2,3.46,1,0,вечер,0,0
3,ПК,3,3.37,1,0,утро,0,0
5,смартфон,5,15.32,0,0,день,0,0
5,планшет,2,1.33,1,0,день,1,0
5,смартфон,1,26.87,1,0,день,1,0
1,смартфон,3,5.33,1,0,утро,0,0
5,планшет,1,18.57,1,0,ночь,1,0
2,смартфон,5,15.72,2,0,день,1,1
3,смартфон,8,15.11,1,0,ночь,0,1
2,смартфон,5,11.22,1,0,ночь,1,1
2,смартфон,1,6.92,1,0,день,0,1
1,смартфон,1,4.94,1,1,день,0,1
1,ПК,6,8.69,1,0,утро,0,0
2,смартфон,4,7.49,2,0,день,0,1
1,планшет,2,4.32,2,1,утро,0,1
6,ПК,7,6.8,0,0,утро,0,0
4,смартфон,7,4.54,0,0,вечер,1,0
1,планшет,1,10.73,1,0,день,0,0
1,планшет,3,18.02,0,0,утро,0,0
1,смартфон,3,15.46,2,0,день,0,1
1,смартфон,4,4.17,2,0,утро,0,0
3,ПК,5,7.12,0,0,утро,0,1
4,ПК,6,1.0,1,0,вечер,1,1
3,планшет,6,20.42,2,0,вечер,0,1
1,смартфон,5,2.82,4,1,ночь,0,1
1,смартфон,4,5.82,4,0,ночь,0,1
1,смартфон,5,1.66,3,0,день,0,0
2,ПК,5,11.34,1,0,утро,0,0
4,планшет,7,7.88,1,0,день,0,1
1,смартфон,3,4.54,2,0,утро,0,0
1,планшет,4,7.66,2,0,вечер,0,0
1,смартфон,4,1.85,1,0,вечер,0,0
1,ПК,4,14.94,2,1,утро,0,1
1,смартфон,4,3.09,0,0,вечер,1,0
4,планшет,3,9.55,3,1,день,0,1
3,смартфон,2,22.97,2,0,день,0,0
2,смартфон,7,1.0,3,0,утро,1,0
2,смартфон,6,4.9,3,0,день,1,0
3,ПК,2,1.45,1,0,день,0,0
2,планшет,3,23.93,2,0,день,0,1
2,смартфон,1,4.46,3,0,день,0,0
5,ПК,3,2.4,0,0,день,1,0
2,планшет,3,11.28,1,0,день,0,0
2,планшет,5,7.83,0,0,утро,0,0
3,смартфон,4,16.98,4,0,вечер,1,1
1,смартфон,5,13.99,1,0,день,0,0
1,смартфон,8,36.76,1,0,утро,1,0
3,смартфон,4,1.0,0,0,ночь,0,0
1,планшет,5,1.0,1,0,вечер,1,0
1,смартфон,3,23.79,2,0,день,1,0
4,смартфон,2,31.17,1,0,утро,0,0
3,смартфон,2,5.22,1,1,день,1,1
2,смартфон,7,6.09,0,0,утро,1,0
4,ПК,5,4.6,1,0,вечер,1,0
2,ПК,8,15.04,0,0,день,1,1
1,смартфон,4,14.73,2,0,утро,0,0
2,ПК,2,2.49,2,0,вечер,0,1
2,смартфон,5,4.84,1,0,утро,1,0
1,ПК,7,2.39,0,0,вечер,1,0
6,смартфон,3,1.0,1,0,день,0,0
2,смартфон,5,1.0,2,1,утро,0,1
4,ПК,8,1.59,0,0,вечер,0,0
3,ПК,2,1.0,3,0,вечер,0,1
4,смартфон,5,5.5,2,0,вечер,0,1
1,ПК,6,1.0,3,0,день,0,0
4,планшет,8,18.8,0,1,утро,0,1
1,смартфон,3,12.45,0,1,утро,0,0
1,смартфон,5,15.31,3,1,день,1,1
1,смартфон,2,9.61,2,0,ночь,0,0
1,ПК,6,10.9,2,0,утро,0,1
3,ПК,6,1.2,1,0,день,1,0
1,смартфон,5,1.0,1,0,вечер,1,0
3,планшет,2,45.3,3,0,день,0,0
1,планшет,5,4.67,2,1,вечер,0,1
2,смартфон,3,1.0,3,0,день,1,0
3,смартфон,4,1.74,2,1,день,0,1
5,смартфон,5,20.73,2,1,день,0,1
2,смартфон,1,2.3,3,0,вечер,0,0
1,ПК,4,6.29,2,0,день,1,1
5,смартфон,6,11.01,3,0,день,0,1
1,смартфон,7,33.78,0,1,день,0,1
5,ПК,2,1.0,2,0,вечер,0,1
3,смартфон,3,6.69,3,0,день,0,0
1,смартфон,1,55.29,2,0,день,0,0
1,смартфон,3,1.3,1,1,вечер,1,1
2,смартфон,9,1.32,1,0,ночь,1,1
3,ПК,3,1.0,1,1,утро,1,0
2,смартфон,2,7.09,1,0,утро,0,0
1,ПК,1,4.28,0,0,утро,1,0
1,смартфон,2,12.6,0,0,утро,0,0
3,смартфон,4,8.47,1,0,день,0,0
2,смартфон,7,8.7,0,0,утро,0,1
5,ПК,2,7.16,0,0,утро,0,0
4,смартфон,5,48.36,1,0,утро,0,1
1,смартфон,3,7.74,1,0,вечер,0,0
2,планшет,8,1.0,3,0,вечер,1,1
2,смартфон,4,3.89,4,0,день,0,1
3,смартфон,5,15.17,3,0,день,0,1
1,смартфон,6,9.9,4,0,ночь,0,1
2,ПК,4,11.52,0,0,день,0,0
3,ПК,3,25.49,3,0,утро,0,0
1,смартфон,5,5.87,1,0,вечер,0,1
2,смартфон,5,1.0,1,0,день,0,0
2,смартфон,2,46.14,2,1,вечер,1,1
2,планшет,2,6.06,0,0,день,0,0
1,смартфон,7,1.03,1,0,вечер,0,1
1,смартфон,4,7.95,1,0,вечер,1,0
4,ПК,4,8.92,0,0,утро,0,0
1,смартфон,4,8.31,2,0,вечер,0,1
2,смартфон,5,33.5,1,0,утро,0,0
1,ПК,4,3.85,0,0,вечер,1,0
1,ПК,2,1.0,0,0,день,0,0
1,смартфон,8,25.23,2,0,утро,0,0
1,смартфон,1,2.12,2,0,день,0,1
1,смартфон,3,13.84,2,1,ночь,0,1
1,смартфон,4,2.28,2,0,утро,0,1
2,ПК,5,17.66,2,0,утро,0,1
1,ПК,4,23.69,1,0,утро,0,0
1,ПК,2,1.11,1,0,утро,1,0
2,смартфон,4,1.59,2,1,вечер,1,0
2,смартфон,3,25.94,0,0,день,0,1
1,смартфон,9,14.73,2,0,утро,0,0
4,смартфон,2,1.0,0,0,утро,0,0
2,смартфон,2,2.01,4,0,вечер,1,1
4,смартфон,2,5.31,0,1,утро,0,0
1,смартфон,7,19.97,3,1,утро,0,1
2,смартфон,3,1.64,0,0,утро,0,0
4,смартфон,1,12.88,0,0,вечер,0,1
2,смартфон,5,1.0,5,0,ночь,0,0
5,смартфон,4,6.3,2,0,вечер,0,1
2,смартфон,5,13.06,1,0,утро,0,0
1,смартфон,4,1.0,2,1,утро,0,1
1,ПК,2,2.28,3,1,вечер,0,1
1,смартфон,3,15.69,2,0,вечер,1,0
2,ПК,4,1.79,1,0,утро,1,0
1,ПК,3,11.01,0,0,вечер,0,0
2,смартфон,3,10.28,1,0,день,0,1
4,смартфон,3,7.35,1,1,ночь,0,1
2,смартфон,5,2.25,2,0,ночь,1,1
5,смартфон,2,5.39,3,0,вечер,1,1
3,смартфон,5,9.72,1,0,день,0,1
4,ПК,3,21.35,4,0,день,0,1
1,смартфон,3,15.99,1,0,вечер,0,0
1,ПК,3,9.35,0,0,утро,1,0
2,ПК,3,2.59,1,0,день,0,0
1,смартфон,5,2.44,1,1,вечер,0,1
3,смартфон,3,16.81,2,0,утро,0,0
2,смартфон,4,10.92,1,0,утро,0,0
1,смартфон,4,4.43,1,0,вечер,1,0
1,смартфон,1,35.57,3,0,день,0,1
1,ПК,3,22.05,1,0,утро,0,1
2,смартфон,5,11.13,3,0,день,1,1
2,смартфон,1,4.61,2,0,вечер,0,0
1,ПК,3,3.69,1,0,день,0,0
3,смартфон,2,28.03,1,0,день,0,0
1,смартфон,3,5.86,0,0,день,0,1
2,смартфон,4,16.1,0,0,вечер,0,1
1,смартфон,5,28.09,2,0,вечер,0,0
2,ПК,5,6.77,4,0,вечер,0,0
2,ПК,1,10.59,2,0,вечер,0,0
1,смартфон,3,1.0,1,0,день,0,0
2,смартфон,5,10.57,1,0,ночь,0,0
1,смартфон,2,2.42,0,0,день,0,0
3,планшет,3,11.1,4,0,день,0,0
1,планшет,7,1.07,0,0,вечер,0,0
3,смартфон,4,6.84,2,0,ночь,0,1
4,смартфон,5,7.36,3,1,день,0,1
1,ПК,1,6.61,1,0,утро,0,0
5,смартфон,4,14.14,1,0,утро,0,0
1,планшет,4,14.05,4,0,день,0,0
3,ПК,4,12.25,0,0,ночь,0,0
3,смартфон,1,9.99,1,1,ночь,0,0
2,планшет,2,23.48,1,0,вечер,0,0
1,смартфон,2,8.57,0,0,день,0,1
1,ПК,3,4.28,0,0,день,1,0
5,смартфон,5,1.0,0,0,утро,0,1
1,смартфон,3,7.67,2,0,день,0,1
